round,loss
1,0.916
2,0.9556
3,0.966
4,0.9727
5,0.9773
6,0.98
7,0.9818
8,0.9829
9,0.9848
10,0.9852
11,0.9861
12,0.9857
13,0.9857
14,0.9855
15,0.9855
16,0.9857
17,0.9858
18,0.9857
19,0.985
20,0.9851
21,0.9851
22,0.9848
23,0.9844
24,0.9847
25,0.9845
26,0.9837
27,0.9838
28,0.9847
29,0.9839
30,0.9843
31,0.9846
32,0.9844
33,0.9838
34,0.9851
35,0.9839
36,0.9834
37,0.9835
38,0.9841
39,0.9833
40,0.9841
41,0.9828
42,0.9829
43,0.9819
44,0.984
45,0.9819
46,0.9815
47,0.9827
48,0.981
49,0.9814
50,0.9829
