round,accuracy,loss,clean_accuracy,clean_loss,malicious_accuracy,malicious_loss,client_accuracies,keep_rate
1,0.916,0.30637359569082034,0.913,0.3168372566724429,0.928,0.26451895176433027,"[0.946, 0.902, 0.862, 0.912, 0.882, 0.898, 0.92, 0.89, 0.888, 0.95, 0.866, 0.984, 0.878, 0.954, 0.89, 0.908, 0.958, 0.964, 0.916, 0.952]",1.0
2,0.9556,0.1442296654859092,0.952125,0.15398703367463895,0.9695,0.10520019273099024,"[0.932, 0.964, 0.94, 0.958, 0.916, 0.952, 0.976, 0.954, 0.926, 0.922, 0.954, 0.938, 0.932, 0.936, 0.984, 0.982, 0.978, 0.998, 0.984, 0.986]",1.0
3,0.966,0.10417436574716703,0.963125,0.1123243237443603,0.9775,0.07157453375839395,"[0.942, 0.97, 0.986, 0.954, 0.992, 0.936, 0.986, 0.94, 0.952, 0.964, 0.978, 0.97, 0.97, 0.946, 0.96, 0.944, 0.954, 0.99, 0.996, 0.99]",1.0
4,0.9727,0.08328630489431817,0.969875,0.09047268915878703,0.984,0.05454076783644268,"[0.96, 0.99, 0.994, 0.996, 0.958, 0.948, 0.978, 0.984, 0.976, 0.978, 0.948, 0.978, 0.956, 0.942, 0.974, 0.988, 0.996, 0.962, 0.962, 0.986]",1.0
5,0.9773,0.07066849089751485,0.9745,0.07716761884057632,0.9885,0.04467197912526899,"[0.958, 0.992, 0.994, 0.984, 0.956, 0.982, 0.996, 0.964, 0.97, 0.968, 0.984, 0.982, 0.986, 0.99, 0.98, 0.998, 0.96, 0.95, 0.972, 0.98]",1.0
6,0.98,0.062069336137119534,0.977375,0.0678865841713332,0.9905,0.038800344000264886,"[0.982, 0.982, 0.966, 0.986, 0.992, 0.986, 0.962, 0.986, 0.968, 0.998, 0.952, 0.966, 0.994, 0.984, 0.996, 0.972, 0.976, 0.992, 0.99, 0.97]",1.0
7,0.9818,0.05579137790155073,0.979375,0.061026699466310674,0.9915,0.03485009164251096,"[0.994, 0.982, 0.994, 0.998, 0.99, 0.972, 0.992, 0.978, 0.972, 0.988, 0.986, 0.982, 0.962, 0.97, 0.958, 0.988, 0.968, 0.996, 0.986, 0.98]",1.0
8,0.9829,0.050814132114282984,0.981,0.05549724384741239,0.9905,0.03208168518176535,"[0.996, 0.974, 0.982, 0.974, 0.982, 0.982, 0.992, 0.994, 0.99, 0.972, 0.98, 0.998, 0.964, 0.958, 0.988, 0.994, 0.972, 0.982, 0.994, 0.99]",1.0
9,0.9848,0.04704813173848379,0.983,0.0512684402827972,0.992,0.030166897561230144,"[0.984, 0.972, 0.982, 0.964, 0.998, 0.98, 0.992, 0.996, 0.976, 0.98, 0.982, 0.978, 0.996, 1.0, 0.994, 0.992, 0.99, 0.978, 0.968, 0.994]",1.0
10,0.9852,0.043871524247424534,0.983125,0.04769600933661877,0.9935,0.02857358389064757,"[0.98, 0.98, 0.994, 0.994, 0.982, 0.998, 0.976, 0.972, 0.992, 0.996, 0.992, 0.982, 0.994, 0.966, 0.984, 0.966, 1.0, 0.98, 0.998, 0.978]",1.0
11,0.9861,0.04170627811370196,0.984125,0.0453043001851654,0.994,0.027314189827848168,"[0.982, 0.984, 0.994, 0.98, 0.972, 0.996, 0.992, 0.996, 1.0, 0.988, 0.98, 0.994, 0.984, 0.986, 0.98, 0.968, 0.998, 0.968, 0.998, 0.982]",1.0
12,0.9857,0.04041611836657921,0.98375,0.043852244904911686,0.9935,0.02667161221324932,"[0.98, 0.98, 0.996, 0.966, 0.982, 0.994, 0.998, 0.996, 0.99, 0.992, 0.976, 1.0, 0.994, 0.982, 0.984, 0.998, 0.984, 0.968, 0.97, 0.984]",1.0
13,0.9857,0.03982977621519694,0.983625,0.04321635135644897,0.994,0.026283475650188848,"[0.986, 0.974, 0.998, 0.966, 0.97, 0.98, 0.996, 0.99, 0.992, 0.994, 0.972, 0.976, 0.996, 1.0, 0.982, 0.98, 0.996, 0.986, 0.998, 0.982]",1.0
14,0.9855,0.03944331383675035,0.983625,0.04279130363167383,0.993,0.026051354657056436,"[0.99, 0.986, 0.998, 0.972, 0.996, 0.972, 0.998, 0.98, 0.998, 0.988, 0.988, 0.97, 0.996, 0.984, 0.98, 0.996, 0.996, 0.974, 0.982, 0.966]",1.0
15,0.9855,0.03944147860551084,0.983625,0.04280462351441372,0.993,0.02598889896989931,"[0.972, 0.988, 0.972, 0.996, 0.98, 0.974, 0.984, 0.998, 0.988, 0.99, 0.996, 0.998, 0.996, 0.998, 0.986, 0.996, 0.966, 0.982, 0.98, 0.97]",1.0
16,0.9857,0.03953551661347774,0.983875,0.043054572366827415,0.993,0.025459293600079036,"[0.968, 0.968, 0.99, 0.996, 0.984, 0.972, 0.996, 0.998, 0.99, 0.998, 0.996, 0.972, 0.998, 0.982, 0.996, 0.974, 0.99, 0.986, 0.98, 0.98]",1.0
17,0.9858,0.03952369767176833,0.984125,0.04299944011667378,0.9925,0.025620727892146533,"[0.998, 0.99, 0.996, 0.98, 0.972, 0.984, 0.998, 0.992, 0.984, 0.998, 0.97, 0.998, 0.97, 0.98, 0.996, 0.972, 0.998, 0.98, 0.972, 0.988]",1.0
18,0.9857,0.03979565323447787,0.984125,0.04329715449657101,0.992,0.025789648186105296,"[0.976, 0.982, 0.992, 0.98, 0.972, 0.984, 0.998, 0.996, 0.992, 0.978, 0.97, 0.982, 0.998, 0.998, 0.998, 0.994, 0.996, 0.97, 0.988, 0.97]",1.0
19,0.985,0.03994506514987393,0.983375,0.043369764024170365,0.9915,0.02624626965268817,"[0.98, 0.978, 0.982, 0.972, 0.992, 0.984, 0.996, 0.974, 0.996, 0.978, 0.982, 0.992, 0.998, 0.998, 0.972, 0.998, 0.988, 0.968, 0.996, 0.976]",1.0
20,0.9851,0.04168035250486355,0.983625,0.04511587180198262,0.991,0.027938275316387262,"[0.982, 0.998, 0.972, 0.994, 0.984, 0.986, 0.998, 0.992, 0.996, 0.998, 0.982, 0.976, 0.974, 0.966, 0.996, 0.978, 0.976, 0.992, 0.986, 0.976]",1.0
21,0.9851,0.04206846864339582,0.98375,0.0455683860788767,0.9905,0.02806879890147229,"[0.974, 0.998, 0.976, 0.998, 0.976, 0.976, 0.998, 0.996, 0.968, 0.994, 0.986, 0.996, 0.982, 0.992, 0.988, 0.976, 0.984, 0.986, 0.984, 0.974]",1.0
22,0.9848,0.042582622667421785,0.9835,0.04589305102394192,0.99,0.02934090924134125,"[0.976, 0.978, 0.988, 0.994, 0.996, 0.974, 0.996, 0.99, 0.98, 0.986, 0.974, 0.998, 0.996, 0.976, 0.982, 0.978, 0.97, 0.984, 0.996, 0.984]",1.0
23,0.9844,0.04418559852734631,0.982875,0.047651962272905024,0.9905,0.030320143545111478,"[0.978, 0.974, 0.996, 0.966, 0.994, 0.988, 0.996, 0.984, 0.982, 0.976, 0.988, 0.996, 0.984, 0.99, 0.974, 0.98, 0.972, 0.994, 0.998, 0.978]",1.0
24,0.9847,0.044224316201936634,0.983375,0.047408663558559994,0.99,0.03148692677544318,"[0.998, 0.994, 0.998, 0.996, 0.988, 0.99, 0.974, 0.978, 0.976, 0.982, 0.978, 0.99, 0.982, 0.984, 0.98, 0.978, 0.994, 0.994, 0.968, 0.972]",1.0
25,0.9845,0.045143535046013025,0.983125,0.04829404720445574,0.99,0.03254148641224219,"[0.996, 0.982, 0.994, 0.994, 0.984, 0.974, 0.984, 0.98, 0.978, 0.976, 0.974, 0.994, 0.988, 0.98, 0.99, 1.0, 0.972, 0.986, 0.998, 0.966]",1.0
26,0.9837,0.04610068533479535,0.982375,0.049480966948202365,0.989,0.03257955888116726,"[0.976, 0.996, 0.998, 0.984, 0.986, 0.982, 0.986, 0.994, 0.974, 0.98, 0.98, 0.972, 0.98, 1.0, 0.984, 0.97, 0.992, 0.964, 1.0, 0.976]",1.0
27,0.9838,0.048488731137057074,0.98225,0.0523879672767773,0.99,0.03289178657817615,"[0.998, 0.994, 0.972, 0.99, 0.99, 0.976, 0.982, 0.978, 0.978, 0.994, 0.996, 0.978, 0.972, 0.984, 0.986, 0.972, 0.998, 0.988, 0.986, 0.964]",1.0
28,0.9847,0.048289310913359175,0.983125,0.05189444270034205,0.991,0.03386878376542768,"[0.996, 0.996, 0.992, 0.988, 0.976, 0.98, 0.978, 0.986, 0.974, 1.0, 0.97, 1.0, 0.98, 0.984, 0.98, 0.976, 0.964, 0.994, 0.982, 0.998]",1.0
29,0.9839,0.04982209359490923,0.98225,0.053256576975769576,0.9905,0.03608416007146786,"[0.964, 0.992, 0.976, 0.998, 0.99, 0.978, 0.988, 0.994, 0.988, 0.98, 0.98, 0.974, 0.998, 0.984, 1.0, 0.968, 0.998, 0.972, 0.97, 0.986]",1.0
