round,accuracy,loss,clean_accuracy,clean_loss,malicious_accuracy,malicious_loss,client_accuracies,keep_rate
1,0.916,0.3063736040960066,0.913,0.31683726400660817,0.928,0.26451896445360035,"[0.902, 0.964, 0.954, 0.862, 0.866, 0.908, 0.916, 0.89, 0.912, 0.89, 0.882, 0.878, 0.898, 0.984, 0.888, 0.958, 0.95, 0.946, 0.952, 0.92]",1.0
2,0.9555,0.1442483473518223,0.952125,0.15399892279037886,0.969,0.1052460455975961,"[0.932, 0.954, 0.958, 0.926, 0.976, 0.982, 0.982, 0.998, 0.938, 0.952, 0.954, 0.916, 0.984, 0.978, 0.936, 0.932, 0.922, 0.94, 0.986, 0.964]",1.0
3,0.9658,0.1041631406507804,0.962875,0.11228706594374671,0.9775,0.07166743947891518,"[0.97, 0.95, 0.986, 0.954, 0.964, 0.938, 0.972, 0.99, 0.954, 0.986, 0.942, 0.942, 0.996, 0.99, 0.96, 0.978, 0.946, 0.97, 0.99, 0.938]",1.0
4,0.9725,0.0833126719304346,0.96975,0.09051561334558755,0.9835,0.054500906269822735,"[0.978, 0.994, 0.978, 0.96, 0.986, 0.948, 0.962, 0.976, 0.954, 0.988, 0.996, 0.99, 0.974, 0.948, 0.958, 0.994, 0.942, 0.962, 0.984, 0.978]",1.0
5,0.977,0.07059317926486983,0.97425,0.07704964256413405,0.988,0.044767326067812974,"[0.98, 0.95, 0.984, 0.956, 0.988, 0.968, 0.994, 0.982, 0.958, 0.958, 0.98, 0.964, 0.992, 0.982, 0.996, 0.97, 0.984, 0.998, 0.986, 0.97]",1.0
6,0.9796,0.06209312138380483,0.976875,0.06793003278744436,0.9905,0.038745475769246696,"[0.97, 0.992, 0.99, 0.996, 0.998, 0.982, 0.964, 0.986, 0.994, 0.986, 0.976, 0.952, 0.968, 0.982, 0.97, 0.964, 0.986, 0.96, 0.992, 0.984]",1.0
7,0.9818,0.0557091780704468,0.9795,0.060949769679950805,0.991,0.03474681163243076,"[0.97, 0.968, 0.964, 0.992, 0.958, 0.974, 0.986, 0.996, 0.98, 0.994, 0.998, 0.976, 0.992, 0.988, 0.988, 0.982, 0.982, 0.986, 0.972, 0.99]",1.0
8,0.9832,0.050850169482237105,0.981375,0.05553290205227768,0.9905,0.03211923920207482,"[0.992, 0.99, 0.982, 0.974, 0.99, 0.976, 0.994, 0.982, 0.964, 0.972, 0.998, 0.96, 0.994, 0.982, 0.988, 0.996, 0.972, 0.982, 0.98, 0.996]",1.0
9,0.9846,0.04689914804180262,0.982625,0.05110888141604164,0.9925,0.03006021454484653,"[0.996, 0.98, 0.98, 0.978, 0.976, 0.994, 0.992, 0.992, 0.982, 0.966, 0.962, 0.978, 1.0, 0.992, 0.998, 0.982, 0.996, 0.982, 0.972, 0.994]",1.0
10,0.985,0.043923585969037046,0.982875,0.04774502389474833,0.9935,0.02863783426619193,"[0.98, 0.998, 0.978, 0.996, 0.982, 1.0, 0.976, 0.972, 0.982, 0.998, 0.984, 0.994, 0.994, 0.98, 0.966, 0.966, 0.994, 0.988, 0.98, 0.992]",1.0
11,0.9855,0.04146479992816694,0.9835,0.044983661572956635,0.9935,0.02738935334900816,"[0.988, 0.966, 1.0, 0.994, 0.998, 0.974, 0.982, 0.98, 0.98, 0.978, 0.982, 0.978, 0.994, 0.998, 0.992, 0.996, 0.984, 0.968, 0.984, 0.994]",1.0
12,0.9862,0.03951357751175237,0.984375,0.0427984931550327,0.9935,0.02637391493863106,"[0.982, 0.982, 0.988, 0.968, 0.98, 0.974, 0.986, 0.978, 0.994, 0.998, 0.992, 0.994, 0.972, 0.984, 1.0, 0.98, 0.998, 0.982, 0.994, 0.998]",1.0
13,0.9869,0.03769219558464556,0.98525,0.040715547345001823,0.9935,0.025598788543220508,"[0.972, 0.974, 0.982, 0.988, 0.98, 0.982, 0.984, 0.996, 0.996, 0.992, 0.984, 0.984, 0.998, 1.0, 0.998, 0.968, 0.98, 0.996, 0.998, 0.986]",1.0
14,0.9871,0.03609663399372494,0.9855,0.038942694734174665,0.9935,0.024712391031926018,"[0.968, 0.986, 0.98, 0.996, 0.984, 0.992, 0.974, 0.982, 0.998, 0.998, 1.0, 0.996, 0.984, 0.998, 0.998, 0.986, 0.982, 0.972, 0.982, 0.986]",1.0
15,0.9873,0.03477151155954061,0.98575,0.037416440292943776,0.9935,0.024191796625927964,"[0.97, 0.998, 0.974, 0.998, 0.998, 0.982, 0.982, 0.984, 0.996, 0.998, 0.992, 0.986, 0.982, 0.984, 0.972, 0.984, 0.996, 0.986, 1.0, 0.984]",1.0
16,0.9881,0.03349562021041948,0.986625,0.03596694547243828,0.994,0.02361031916234424,"[0.988, 0.988, 0.996, 0.982, 0.982, 0.986, 0.998, 0.984, 0.97, 0.998, 1.0, 0.974, 0.996, 0.998, 0.998, 0.974, 0.992, 0.986, 0.984, 0.988]",1.0
17,0.9885,0.032508520695853346,0.987125,0.03484152287516906,0.994,0.023176511978590497,"[0.986, 0.988, 0.998, 0.998, 0.992, 0.998, 0.97, 0.988, 1.0, 0.974, 1.0, 0.99, 0.988, 0.996, 0.984, 0.996, 0.984, 0.974, 0.984, 0.982]",1.0
18,0.9888,0.03153489171987758,0.987375,0.033744286205546814,0.9945,0.022697313777200634,"[1.0, 0.982, 0.988, 0.99, 0.998, 0.974, 0.988, 0.998, 0.992, 0.986, 0.984, 0.976, 0.996, 0.984, 0.988, 0.998, 1.0, 0.97, 0.988, 0.996]",1.0
19,0.9889,0.03080031741166067,0.987625,0.032881878166094225,0.994,0.022474074393926458,"[0.982, 1.0, 0.996, 0.974, 0.99, 0.988, 0.984, 0.988, 0.988, 0.97, 0.998, 0.976, 0.984, 0.992, 0.996, 0.988, 1.0, 0.986, 1.0, 0.998]",1.0
20,0.9895,0.03008011189407398,0.988375,0.032084845145334384,0.994,0.022061178889032362,"[0.998, 1.0, 0.988, 0.98, 0.986, 0.988, 0.986, 1.0, 0.99, 0.988, 0.996, 0.996, 0.984, 0.99, 0.974, 0.972, 1.0, 0.984, 0.998, 0.992]",1.0
21,0.9898,0.029370746101079703,0.988625,0.031311336051551564,0.9945,0.02160838629919226,"[0.984, 0.988, 1.0, 0.996, 0.992, 1.0, 0.986, 0.986, 0.998, 0.994, 0.98, 0.996, 0.972, 0.998, 0.988, 0.986, 0.988, 0.99, 0.974, 1.0]",1.0
22,0.9899,0.028803671496200424,0.988625,0.03067440169958502,0.995,0.021320750682662037,"[0.988, 0.986, 0.996, 0.994, 0.974, 1.0, 0.996, 0.974, 0.988, 0.986, 0.998, 0.99, 1.0, 0.998, 0.986, 0.994, 0.984, 1.0, 0.978, 0.988]",1.0
23,0.9903,0.02821231602170258,0.989,0.03002291384881417,0.9955,0.020969924713256205,"[0.99, 0.988, 1.0, 0.996, 0.974, 0.976, 1.0, 0.986, 0.996, 0.996, 0.998, 1.0, 0.998, 0.986, 0.986, 0.98, 0.986, 0.988, 0.988, 0.994]",1.0
24,0.9903,0.027716220179542006,0.989,0.029460205818935492,0.9955,0.020740277621968062,"[0.99, 0.996, 0.976, 0.974, 0.998, 0.986, 1.0, 0.986, 0.986, 0.996, 0.998, 0.988, 0.988, 0.994, 1.0, 0.986, 0.98, 1.0, 0.988, 0.996]",1.0
25,0.9904,0.027317629277715128,0.989125,0.029053061553387494,0.9955,0.020375900175025663,"[0.99, 0.988, 0.986, 0.974, 0.986, 1.0, 0.988, 0.986, 0.98, 0.998, 1.0, 0.996, 0.988, 0.996, 0.994, 0.996, 0.978, 0.998, 1.0, 0.986]",1.0
26,0.9906,0.026895624471458747,0.989375,0.028572119081719194,0.9955,0.020189646030416952,"[1.0, 0.984, 0.978, 0.982, 0.986, 0.976, 0.988, 0.996, 0.996, 0.994, 0.998, 1.0, 0.988, 0.996, 0.988, 1.0, 0.986, 0.988, 0.998, 0.99]",1.0
27,0.9909,0.02651550388817441,0.98975,0.02819934243989053,0.9955,0.019780149681309922,"[0.998, 0.992, 0.982, 0.986, 1.0, 0.996, 0.984, 0.998, 0.99, 0.99, 0.984, 0.988, 0.996, 1.0, 1.0, 0.974, 0.996, 0.978, 0.998, 0.988]",1.0
28,0.9911,0.026169750204712728,0.99,0.027806724100706504,0.9955,0.019621854620737622,"[0.984, 0.986, 0.992, 0.984, 0.978, 0.982, 0.978, 0.99, 1.0, 0.998, 0.998, 0.996, 1.0, 0.996, 0.998, 0.996, 1.0, 0.988, 0.99, 0.988]",1.0
29,0.9912,0.025931841592441173,0.990125,0.02755579203347125,0.9955,0.019436039828320872,"[0.982, 0.988, 1.0, 1.0, 0.99, 0.988, 0.978, 0.988, 0.996, 0.998, 0.978, 0.996, 0.982, 0.988, 1.0, 0.992, 0.998, 0.998, 0.998, 0.986]",1.0
30,0.9912,0.02577556021506382,0.990125,0.02738674826933618,0.9955,0.019330807997974375,"[0.996, 1.0, 0.988, 0.998, 0.978, 0.998, 0.998, 0.982, 0.992, 0.988, 1.0, 0.984, 0.99, 1.0, 0.996, 0.988, 1.0, 0.988, 0.978, 0.982]",1.0
31,0.9912,0.02546808419044595,0.990125,0.027053114560649405,0.9955,0.01912796270963213,"[0.988, 0.978, 0.996, 0.982, 0.988, 1.0, 0.978, 0.988, 0.992, 0.99, 0.998, 0.998, 0.996, 0.986, 1.0, 0.988, 1.0, 0.996, 1.0, 0.982]",1.0
32,0.9916,0.025406718682711472,0.9905,0.026990718372047695,0.996,0.019070719925366575,"[1.0, 1.0, 0.996, 0.998, 0.978, 0.982, 0.992, 0.982, 0.99, 1.0, 0.988, 0.998, 1.0, 0.99, 0.996, 0.986, 0.988, 0.996, 0.992, 0.98]",1.0
33,0.9916,0.02523760425024051,0.9905,0.02678324032856061,0.996,0.019055059936960106,"[0.992, 0.992, 0.978, 0.984, 1.0, 0.996, 0.986, 0.982, 0.988, 1.0, 0.996, 0.998, 0.996, 0.99, 1.0, 0.99, 1.0, 0.998, 0.98, 0.986]",1.0
34,0.9919,0.025027385778498258,0.990875,0.0265405135383725,0.996,0.01897487473900128,"[0.986, 0.998, 0.996, 0.996, 0.992, 0.982, 1.0, 0.998, 0.978, 1.0, 0.988, 1.0, 0.986, 0.988, 0.992, 0.996, 1.0, 0.98, 0.992, 0.99]",1.0
35,0.9918,0.024863777284171818,0.99075,0.026338161501898938,0.996,0.018966240413263336,"[0.986, 0.998, 1.0, 0.99, 0.992, 0.992, 0.996, 0.992, 0.996, 0.988, 0.986, 0.978, 0.986, 0.982, 1.0, 0.996, 0.998, 1.0, 1.0, 0.98]",1.0
36,0.9919,0.024687426011169578,0.990875,0.026147094608701238,0.996,0.018848751621042936,"[1.0, 0.996, 0.986, 0.998, 1.0, 0.98, 0.99, 0.988, 0.992, 0.98, 0.986, 0.992, 0.996, 0.998, 0.996, 1.0, 0.992, 1.0, 0.982, 0.986]",1.0
37,0.9922,0.02449239958030631,0.99125,0.02588287683740731,0.996,0.018930490551902324,"[0.988, 0.98, 0.992, 0.988, 0.998, 0.988, 1.0, 1.0, 0.982, 1.0, 0.99, 0.998, 0.992, 0.996, 0.996, 0.988, 0.996, 0.98, 0.992, 1.0]",1.0
38,0.9923,0.02432636571542588,0.991375,0.025710857192553505,0.996,0.01878839980691538,"[0.992, 0.998, 0.998, 0.994, 1.0, 0.99, 1.0, 1.0, 0.996, 0.988, 1.0, 0.996, 0.988, 0.99, 0.99, 0.996, 0.984, 0.986, 0.98, 0.98]",1.0
39,0.9924,0.024213832220753774,0.991375,0.025565626418213583,0.9965,0.018806655430914532,"[1.0, 0.98, 1.0, 0.986, 0.996, 0.98, 0.994, 0.998, 0.988, 0.998, 1.0, 1.0, 0.988, 0.996, 0.984, 0.99, 0.99, 0.992, 0.99, 0.998]",1.0
40,0.9924,0.024136495998011043,0.991375,0.025459522560844938,0.9965,0.01884438974667546,"[0.998, 1.0, 0.986, 0.998, 1.0, 0.98, 0.99, 0.996, 0.982, 0.988, 0.996, 1.0, 0.99, 0.99, 0.998, 0.99, 0.994, 1.0, 0.98, 0.992]",1.0
41,0.9928,0.02397470224865117,0.991875,0.02527004797707022,0.9965,0.018793319334974967,"[1.0, 0.998, 0.98, 1.0, 0.988, 1.0, 0.988, 0.988, 0.99, 0.998, 0.996, 0.994, 0.98, 0.99, 1.0, 0.998, 0.998, 0.99, 0.996, 0.984]",1.0
42,0.9926,0.023757739439326287,0.99175,0.025027591424021445,0.996,0.018678331500545653,"[0.988, 1.0, 0.994, 0.986, 0.99, 0.998, 1.0, 0.99, 0.98, 1.0, 0.99, 0.998, 0.98, 0.996, 0.982, 0.99, 1.0, 0.996, 0.996, 0.998]",1.0
43,0.9928,0.023813841707923444,0.991875,0.0250667501598274,0.9965,0.01880220790030762,"[0.98, 0.99, 0.986, 1.0, 0.996, 0.998, 0.998, 0.99, 1.0, 0.98, 0.984, 0.996, 1.0, 0.99, 1.0, 0.988, 0.998, 0.996, 0.994, 0.992]",1.0
44,0.9928,0.023778577012567935,0.992,0.025038313773455112,0.996,0.018739629969019234,"[0.996, 1.0, 0.996, 0.98, 0.998, 0.998, 0.99, 1.0, 1.0, 0.996, 0.984, 0.98, 0.988, 1.0, 0.988, 0.99, 0.99, 0.99, 0.994, 0.998]",1.0
45,0.9928,0.023834841099828096,0.991875,0.02506692689080703,0.9965,0.01890649793591237,"[0.988, 0.998, 1.0, 0.984, 0.99, 1.0, 1.0, 0.996, 0.99, 1.0, 0.99, 0.988, 0.992, 0.996, 0.98, 0.998, 0.98, 0.998, 0.996, 0.992]",1.0
46,0.9928,0.023793709726157176,0.992,0.02502363279337505,0.996,0.018874017457285674,"[1.0, 0.998, 0.996, 0.996, 0.984, 0.988, 0.99, 0.99, 0.99, 0.98, 0.98, 1.0, 1.0, 0.992, 1.0, 0.998, 0.998, 0.994, 0.994, 0.988]",1.0
47,0.9928,0.023709422410187742,0.991875,0.024868935723388663,0.9965,0.019071369157384055,"[0.996, 0.99, 1.0, 0.992, 0.996, 0.99, 0.984, 0.988, 1.0, 0.988, 0.996, 1.0, 0.998, 0.99, 0.992, 1.0, 0.98, 0.98, 0.998, 0.998]",1.0
48,0.9927,0.023778163596221445,0.991875,0.024979960560682635,0.996,0.018970975738376694,"[0.988, 1.0, 0.994, 0.98, 0.996, 0.99, 0.992, 0.99, 1.0, 1.0, 0.998, 0.998, 0.99, 0.984, 0.98, 0.988, 0.992, 1.0, 0.998, 0.996]",1.0
49,0.9927,0.023710434051388417,0.991875,0.024855723693381737,0.996,0.019129275483415142,"[0.988, 0.996, 0.98, 0.99, 0.984, 1.0, 1.0, 0.998, 0.994, 1.0, 1.0, 0.988, 0.996, 0.992, 0.988, 0.992, 0.998, 0.98, 1.0, 0.99]",1.0
50,0.9926,0.023653750526156612,0.99175,0.02477217881427407,0.996,0.019180037373686787,"[0.994, 0.992, 0.99, 0.99, 0.98, 1.0, 0.984, 1.0, 0.998, 0.988, 0.98, 0.998, 1.0, 0.988, 0.996, 0.992, 0.988, 0.996, 0.998, 1.0]",1.0
