round,loss
1,0.302
2,0.3783
3,0.4267
4,0.4744
5,0.4999
6,0.5247
7,0.5449
8,0.5619
9,0.5777
10,0.5957
11,0.6101
12,0.626
13,0.6392
14,0.6498
15,0.6602
16,0.67
17,0.6795
18,0.6864
19,0.6938
20,0.7011
21,0.7071
22,0.7135
23,0.7184
24,0.7238
25,0.7271
26,0.7279
27,0.7323
28,0.7344
29,0.7379
30,0.7395
31,0.7416
32,0.745
33,0.7456
34,0.7467
35,0.7461
36,0.7468
37,0.7502
38,0.7504
39,0.7518
40,0.7515
41,0.7509
42,0.7528
43,0.7507
44,0.7508
45,0.7493
46,0.7522
47,0.7513
48,0.752
49,0.7552
50,0.7511
