round,accuracy,loss,clean_accuracy,clean_loss,malicious_accuracy,malicious_loss,client_accuracies,keep_rate
1,0.302,1.9758899837732316,0.303875,1.9727493929676712,0.2945,1.988452346995473,"[0.318, 0.292, 0.316, 0.278, 0.258, 0.268, 0.332, 0.264, 0.31, 0.284, 0.312, 0.29, 0.326, 0.314, 0.312, 0.312, 0.288, 0.316, 0.334, 0.316]",1.0
2,0.3777,1.7358943790197372,0.381125,1.7308193859644234,0.364,1.7561943512409925,"[0.404, 0.382, 0.39, 0.336, 0.358, 0.346, 0.374, 0.372, 0.402, 0.372, 0.384, 0.404, 0.378, 0.374, 0.402, 0.386, 0.402, 0.392, 0.324, 0.372]",1.0
3,0.4271,1.5738013170659542,0.431,1.5675355298444629,0.4115,1.5988644659519196,"[0.422, 0.43, 0.39, 0.43, 0.446, 0.456, 0.424, 0.454, 0.456, 0.46, 0.434, 0.41, 0.416, 0.374, 0.43, 0.436, 0.414, 0.402, 0.444, 0.414]",1.0
4,0.4736,1.4673341203480958,0.478875,1.4611388072371483,0.4525,1.4921153727918863,"[0.456, 0.452, 0.456, 0.492, 0.486, 0.484, 0.502, 0.476, 0.454, 0.438, 0.482, 0.498, 0.474, 0.484, 0.454, 0.446, 0.472, 0.488, 0.488, 0.49]",1.0
5,0.5002,1.389833413437009,0.5055,1.3841345445252955,0.479,1.4126288890838623,"[0.522, 0.464, 0.502, 0.484, 0.514, 0.444, 0.464, 0.492, 0.522, 0.506, 0.512, 0.518, 0.474, 0.516, 0.528, 0.558, 0.474, 0.504, 0.512, 0.494]",1.0
6,0.5243,1.3314224164932966,0.527125,1.3261222108267248,0.513,1.352623239159584,"[0.542, 0.536, 0.528, 0.538, 0.546, 0.536, 0.512, 0.58, 0.518, 0.494, 0.54, 0.518, 0.526, 0.458, 0.522, 0.542, 0.542, 0.504, 0.52, 0.484]",1.0
7,0.5441,1.2817539220675827,0.54675,1.2769131262321025,0.5335,1.301117105409503,"[0.524, 0.516, 0.534, 0.544, 0.564, 0.556, 0.49, 0.568, 0.604, 0.52, 0.554, 0.516, 0.556, 0.56, 0.548, 0.532, 0.556, 0.546, 0.54, 0.554]",1.0
8,0.5616,1.2359557420015335,0.56425,1.2317826298531145,0.551,1.2526481905952096,"[0.586, 0.57, 0.568, 0.532, 0.572, 0.566, 0.624, 0.574, 0.562, 0.528, 0.576, 0.532, 0.55, 0.586, 0.582, 0.502, 0.552, 0.564, 0.554, 0.552]",1.0
9,0.5782,1.1925620049238206,0.58,1.1890262211672962,0.571,1.2067051399499178,"[0.58, 0.55, 0.592, 0.582, 0.616, 0.576, 0.59, 0.622, 0.572, 0.594, 0.574, 0.52, 0.594, 0.57, 0.568, 0.572, 0.552, 0.584, 0.55, 0.606]",1.0
10,0.5961,1.1506019208580256,0.598625,1.1473527399357408,0.586,1.1635986445471644,"[0.598, 0.578, 0.604, 0.574, 0.638, 0.602, 0.594, 0.61, 0.634, 0.596, 0.6, 0.548, 0.594, 0.562, 0.588, 0.582, 0.616, 0.604, 0.616, 0.584]",1.0
