round,loss
1,0.302
2,0.3779
3,0.4282
4,0.473
5,0.5005
6,0.5241
7,0.5449
8,0.5622
9,0.5797
10,0.5964
11,0.6133
12,0.6278
13,0.6386
14,0.6487
15,0.6596
16,0.6688
17,0.6776
18,0.6854
19,0.6918
20,0.6998
21,0.706
22,0.7113
23,0.7181
24,0.722
25,0.7262
26,0.7273
27,0.7308
28,0.7348
29,0.7362
30,0.7381
31,0.7397
32,0.7428
33,0.7434
34,0.7456
35,0.7455
36,0.7456
37,0.746
38,0.7472
39,0.7497
40,0.7495
41,0.75
42,0.7521
43,0.7524
44,0.7501
45,0.7504
46,0.7497
47,0.7511
48,0.7517
49,0.75
50,0.7503
