round,loss
1,0.2533
2,0.3757
3,0.4434
4,0.4544
5,0.4264
6,0.3755
7,0.3064
8,0.2047
9,0.1305
10,0.114
11,0.1079
12,0.1011
13,0.1012
14,0.1003
15,0.1012
16,0.1
17,0.1
18,0.1
19,0.1
20,0.1
