round,loss
1,0.3037
2,0.3792
3,0.4277
4,0.4744
5,0.4998
6,0.5232
7,0.5448
8,0.5622
9,0.5799
10,0.5951
11,0.6099
12,0.6262
13,0.6381
14,0.65
15,0.6607
16,0.6709
17,0.6786
18,0.6863
19,0.6943
20,0.7021
21,0.7095
22,0.7132
23,0.7185
24,0.7224
25,0.7251
26,0.7279
27,0.7324
28,0.7355
29,0.7348
30,0.7386
31,0.7411
32,0.7435
33,0.7448
34,0.7462
35,0.7478
36,0.7482
37,0.7487
38,0.7481
39,0.749
40,0.7485
41,0.7495
42,0.7495
43,0.7486
44,0.7487
45,0.747
46,0.7477
47,0.7474
48,0.7509
49,0.7484
50,0.7489
