round,accuracy,loss,clean_accuracy,clean_loss,malicious_accuracy,malicious_loss,update_norm,client_accuracies,keep_rate
1,0.8886,0.3811374961165711,0.8886,0.3811374961165711,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.886, 0.842, 0.872, 0.93, 0.934, 0.832, 0.882, 0.856, 0.852, 0.872, 0.902, 0.852, 0.97, 0.928, 0.94, 0.872, 0.85, 0.924, 0.938, 0.838]",1.0
2,0.9421000000000002,0.1824653496601968,0.9421000000000002,0.1824653496601968,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.906, 0.936, 0.936, 0.944, 0.906, 0.916, 0.914, 0.976, 0.93, 0.92, 0.99, 0.914, 0.968, 0.94, 0.972, 0.932, 0.968, 0.936, 0.972, 0.966]",1.0
3,0.9570000000000001,0.1374938114255201,0.9570000000000001,0.1374938114255201,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.952, 0.938, 0.958, 0.994, 0.952, 0.976, 0.96, 0.936, 0.924, 0.978, 0.924, 0.982, 0.982, 0.972, 0.982, 0.942, 0.936, 0.954, 0.934, 0.964]",1.0
4,0.9622999999999999,0.11858042257808847,0.9622999999999999,0.11858042257808847,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.986, 0.93, 0.946, 0.966, 0.984, 0.946, 0.954, 0.982, 0.974, 0.962, 0.98, 0.964, 0.996, 0.942, 0.968, 0.93, 0.956, 0.944, 0.956, 0.98]",1.0
5,0.9632000000000002,0.11459064369028056,0.9632000000000002,0.11459064369028056,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.942, 0.982, 0.934, 0.948, 0.942, 0.954, 0.994, 0.968, 0.956, 0.984, 0.972, 0.984, 0.958, 0.96, 0.968, 0.988, 0.988, 0.94, 0.966, 0.936]",1.0
6,0.9634,0.11969707472958362,0.9634,0.11969707472958362,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.968, 0.942, 0.972, 0.932, 0.992, 0.958, 0.986, 0.942, 0.962, 0.996, 0.986, 0.942, 0.946, 0.956, 0.988, 0.94, 0.972, 0.978, 0.964, 0.946]",1.0
7,0.9615,0.129330575812196,0.9615,0.129330575812196,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.97, 0.96, 0.978, 0.982, 0.938, 0.96, 0.99, 0.988, 0.994, 0.958, 0.938, 0.99, 0.942, 0.97, 0.942, 0.936, 0.952, 0.936, 0.928, 0.978]",1.0
8,0.9621999999999998,0.1415967346358343,0.9621999999999998,0.1415967346358343,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.93, 0.984, 0.938, 0.938, 0.982, 0.942, 0.95, 0.96, 0.99, 0.982, 0.958, 0.954, 0.98, 0.982, 0.968, 0.974, 0.996, 0.942, 0.938, 0.956]",1.0
9,0.9632999999999999,0.14968230915245187,0.9632999999999999,0.14968230915245187,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.958, 0.984, 0.976, 0.958, 0.994, 0.934, 0.984, 0.954, 0.94, 0.99, 0.952, 0.936, 0.95, 0.938, 0.984, 0.948, 0.966, 0.99, 0.96, 0.97]",1.0
10,0.9615,0.17281149049646488,0.9615,0.17281149049646488,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.94, 0.964, 0.962, 0.974, 0.98, 0.942, 0.992, 0.966, 0.93, 0.95, 0.956, 0.982, 0.98, 0.976, 0.968, 0.934, 0.938, 0.994, 0.93, 0.972]",1.0
