round,accuracy,loss,clean_accuracy,clean_loss,malicious_accuracy,malicious_loss,client_accuracies,keep_rate
1,0.0096,4.60555886477232,0.012,4.606748862192035,0.0,4.60079887509346,"[0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.124, 0.0, 0.0, 0.0, 0.0, 0.018, 0.0, 0.0, 0.0]",1.0
2,0.0117,4.607031421363354,0.014625,4.608400657773018,0.0,4.601554475724697,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.034, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
3,0.0194,4.583888705074787,0.01825,4.588786596432328,0.024,4.564297139644623,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.162, 0.0, 0.12, 0.0, 0.096, 0.008, 0.0, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.0]",1.0
4,0.0332,4.537069363892078,0.034625,4.542407277971506,0.0275,4.5157177075743675,"[0.0, 0.0, 0.134, 0.0, 0.036, 0.0, 0.0, 0.12, 0.046, 0.028, 0.014, 0.176, 0.11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
5,0.0373,4.481199307739734,0.04275,4.486223476007581,0.0155,4.46110263466835,"[0.07, 0.046, 0.0, 0.008, 0.054, 0.0, 0.018, 0.0, 0.0, 0.0, 0.162, 0.0, 0.024, 0.012, 0.088, 0.178, 0.0, 0.0, 0.0, 0.086]",1.0
6,0.0436,4.433102297782898,0.048375,4.440073071047664,0.0245,4.405219204723835,"[0.0, 0.002, 0.02, 0.012, 0.01, 0.1, 0.11, 0.0, 0.038, 0.0, 0.016, 0.16, 0.01, 0.076, 0.002, 0.008, 0.178, 0.0, 0.102, 0.028]",1.0
7,0.0564,4.389487612247467,0.059,4.398086402565241,0.046,4.355092450976372,"[0.0, 0.04, 0.038, 0.122, 0.016, 0.014, 0.172, 0.098, 0.012, 0.15, 0.002, 0.094, 0.024, 0.152, 0.004, 0.054, 0.012, 0.114, 0.002, 0.008]",1.0
8,0.0604,4.344041461497545,0.060125,4.354920007288456,0.0615,4.300527278333902,"[0.19, 0.172, 0.038, 0.062, 0.016, 0.072, 0.082, 0.0, 0.02, 0.0, 0.04, 0.12, 0.002, 0.098, 0.018, 0.028, 0.012, 0.024, 0.04, 0.174]",1.0
9,0.0671,4.297587230056524,0.066125,4.309051709249616,0.071,4.251729313284159,"[0.106, 0.044, 0.046, 0.058, 0.1, 0.186, 0.038, 0.07, 0.08, 0.202, 0.028, 0.014, 0.02, 0.002, 0.068, 0.052, 0.184, 0.018, 0.002, 0.024]",1.0
10,0.0754,4.253325422853232,0.0735,4.265123840421438,0.083,4.206131752580404,"[0.038, 0.04, 0.068, 0.204, 0.07, 0.112, 0.044, 0.086, 0.07, 0.058, 0.192, 0.02, 0.048, 0.024, 0.048, 0.202, 0.064, 0.008, 0.006, 0.106]",1.0
