round,accuracy,loss,clean_accuracy,clean_loss,malicious_accuracy,malicious_loss,client_accuracies,keep_rate
1,0.0096,4.605558879673481,0.0096,4.605558879673481,0.0,0.0,"[0.0, 0.124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
2,0.0117,4.607033357024193,0.0117,4.607033357024193,0.0,0.0,"[0.0, 0.034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
3,0.0192,4.583863204717636,0.0192,4.583863204717636,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.088, 0.12, 0.164]",1.0
4,0.0336,4.537180240452289,0.0336,4.537180240452289,0.0,0.0,"[0.036, 0.0, 0.0, 0.134, 0.0, 0.0, 0.0, 0.0, 0.0, 0.116, 0.122, 0.012, 0.0, 0.176, 0.0, 0.0, 0.03, 0.0, 0.0, 0.046]",1.0
5,0.0373,4.481338232755661,0.0373,4.481338232755661,0.0,0.0,"[0.0, 0.006, 0.178, 0.058, 0.162, 0.0, 0.0, 0.0, 0.088, 0.07, 0.0, 0.0, 0.046, 0.0, 0.0, 0.022, 0.086, 0.01, 0.02, 0.0]",1.0
6,0.0424,4.433290216326713,0.0424,4.433290216326713,0.0,0.0,"[0.0, 0.016, 0.072, 0.006, 0.006, 0.01, 0.174, 0.01, 0.162, 0.0, 0.0, 0.002, 0.106, 0.0, 0.1, 0.106, 0.016, 0.032, 0.03, 0.0]",1.0
7,0.056,4.390054754912853,0.056,4.390054754912853,0.0,0.0,"[0.006, 0.012, 0.004, 0.118, 0.172, 0.11, 0.034, 0.094, 0.0, 0.152, 0.152, 0.002, 0.096, 0.026, 0.01, 0.014, 0.04, 0.018, 0.048, 0.012]",1.0
8,0.0607,4.344371855258942,0.0607,4.344371855258942,0.0,0.0,"[0.0, 0.012, 0.084, 0.016, 0.036, 0.172, 0.004, 0.002, 0.12, 0.176, 0.068, 0.064, 0.182, 0.018, 0.024, 0.038, 0.04, 0.1, 0.024, 0.034]",1.0
9,0.068,4.297738887369633,0.068,4.297738887369633,0.0,0.0,"[0.002, 0.108, 0.086, 0.184, 0.014, 0.036, 0.078, 0.068, 0.1, 0.02, 0.046, 0.018, 0.188, 0.052, 0.028, 0.054, 0.026, 0.044, 0.002, 0.206]",1.0
10,0.0741,4.254398014396429,0.0741,4.254398014396429,0.0,0.0,"[0.008, 0.06, 0.034, 0.042, 0.018, 0.204, 0.206, 0.054, 0.106, 0.054, 0.008, 0.092, 0.028, 0.044, 0.07, 0.068, 0.102, 0.176, 0.07, 0.038]",1.0
11,0.0845,4.212698478996754,0.0845,4.212698478996754,0.0,0.0,"[0.056, 0.032, 0.024, 0.044, 0.152, 0.096, 0.104, 0.216, 0.082, 0.086, 0.008, 0.064, 0.06, 0.076, 0.206, 0.184, 0.008, 0.07, 0.054, 0.068]",1.0
12,0.0932,4.173881763219834,0.0932,4.173881763219834,0.0,0.0,"[0.074, 0.226, 0.23, 0.078, 0.084, 0.054, 0.07, 0.076, 0.008, 0.1, 0.134, 0.156, 0.174, 0.066, 0.078, 0.088, 0.096, 0.024, 0.01, 0.038]",1.0
13,0.1026,4.133915672451257,0.1026,4.133915672451257,0.0,0.0,"[0.136, 0.092, 0.182, 0.106, 0.02, 0.012, 0.082, 0.078, 0.076, 0.258, 0.066, 0.056, 0.238, 0.094, 0.058, 0.07, 0.026, 0.148, 0.16, 0.094]",1.0
14,0.1089,4.094065761566162,0.1089,4.094065761566162,0.0,0.0,"[0.014, 0.066, 0.078, 0.086, 0.026, 0.132, 0.072, 0.29, 0.026, 0.19, 0.078, 0.102, 0.056, 0.24, 0.08, 0.136, 0.154, 0.104, 0.144, 0.104]",1.0
15,0.1158,4.05309741795063,0.1158,4.05309741795063,0.0,0.0,"[0.076, 0.012, 0.028, 0.056, 0.074, 0.068, 0.038, 0.15, 0.134, 0.118, 0.156, 0.098, 0.31, 0.244, 0.138, 0.114, 0.112, 0.108, 0.086, 0.196]",1.0
16,0.1236,4.013392192870379,0.1236,4.013392192870379,0.0,0.0,"[0.054, 0.02, 0.2, 0.134, 0.064, 0.114, 0.258, 0.162, 0.158, 0.12, 0.03, 0.308, 0.11, 0.082, 0.142, 0.156, 0.128, 0.074, 0.058, 0.1]",1.0
17,0.1295,3.9755414582788946,0.1295,3.9755414582788946,0.0,0.0,"[0.124, 0.138, 0.112, 0.16, 0.146, 0.166, 0.32, 0.162, 0.06, 0.058, 0.04, 0.262, 0.056, 0.026, 0.098, 0.09, 0.088, 0.128, 0.14, 0.216]",1.0
18,0.1365,3.9415523312985896,0.1365,3.9415523312985896,0.0,0.0,"[0.146, 0.31, 0.088, 0.168, 0.22, 0.058, 0.122, 0.096, 0.03, 0.268, 0.144, 0.096, 0.172, 0.172, 0.138, 0.074, 0.176, 0.056, 0.044, 0.152]",1.0
19,0.1435,3.9056594513356684,0.1435,3.9056594513356684,0.0,0.0,"[0.102, 0.226, 0.272, 0.102, 0.304, 0.086, 0.06, 0.196, 0.14, 0.206, 0.144, 0.054, 0.164, 0.1, 0.192, 0.034, 0.132, 0.05, 0.134, 0.172]",1.0
20,0.1482,3.8710085071623324,0.1482,3.8710085071623324,0.0,0.0,"[0.27, 0.198, 0.13, 0.1, 0.104, 0.152, 0.042, 0.054, 0.058, 0.152, 0.308, 0.11, 0.146, 0.226, 0.096, 0.216, 0.18, 0.19, 0.184, 0.048]",1.0
21,0.1525,3.8376105464994907,0.1525,3.8376105464994907,0.0,0.0,"[0.05, 0.158, 0.104, 0.23, 0.282, 0.062, 0.104, 0.214, 0.196, 0.066, 0.148, 0.202, 0.098, 0.154, 0.298, 0.134, 0.214, 0.04, 0.11, 0.186]",1.0
22,0.1577,3.8082397930324077,0.1577,3.8082397930324077,0.0,0.0,"[0.196, 0.116, 0.284, 0.226, 0.308, 0.214, 0.058, 0.112, 0.146, 0.154, 0.194, 0.236, 0.096, 0.21, 0.062, 0.046, 0.172, 0.108, 0.14, 0.076]",1.0
23,0.1635,3.7775177255272867,0.1635,3.7775177255272867,0.0,0.0,"[0.054, 0.216, 0.318, 0.216, 0.196, 0.064, 0.086, 0.178, 0.286, 0.156, 0.116, 0.244, 0.116, 0.094, 0.146, 0.13, 0.242, 0.06, 0.2, 0.152]",1.0
24,0.1687,3.7479631811380387,0.1687,3.7479631811380387,0.0,0.0,"[0.084, 0.266, 0.06, 0.064, 0.16, 0.23, 0.072, 0.158, 0.292, 0.238, 0.202, 0.312, 0.158, 0.136, 0.088, 0.204, 0.126, 0.126, 0.18, 0.218]",1.0
25,0.1742,3.7191767007112504,0.1742,3.7191767007112504,0.0,0.0,"[0.32, 0.07, 0.104, 0.278, 0.228, 0.158, 0.066, 0.192, 0.084, 0.118, 0.29, 0.07, 0.208, 0.154, 0.168, 0.244, 0.128, 0.214, 0.25, 0.14]",1.0
26,0.1787,3.69062309935689,0.1787,3.69062309935689,0.0,0.0,"[0.076, 0.266, 0.152, 0.19, 0.23, 0.072, 0.174, 0.294, 0.276, 0.132, 0.12, 0.16, 0.266, 0.068, 0.21, 0.216, 0.316, 0.158, 0.116, 0.082]",1.0
27,0.1811,3.663162011653185,0.1811,3.663162011653185,0.0,0.0,"[0.228, 0.09, 0.156, 0.112, 0.276, 0.262, 0.286, 0.138, 0.12, 0.08, 0.284, 0.162, 0.078, 0.16, 0.076, 0.174, 0.318, 0.186, 0.216, 0.22]",1.0
28,0.186,3.6373213417828083,0.186,3.6373213417828083,0.0,0.0,"[0.224, 0.334, 0.158, 0.296, 0.124, 0.214, 0.28, 0.096, 0.078, 0.3, 0.082, 0.264, 0.16, 0.182, 0.08, 0.146, 0.196, 0.224, 0.122, 0.16]",1.0
29,0.1908,3.611178334802389,0.1908,3.611178334802389,0.0,0.0,"[0.304, 0.096, 0.084, 0.268, 0.314, 0.166, 0.122, 0.224, 0.186, 0.16, 0.126, 0.212, 0.224, 0.194, 0.168, 0.086, 0.162, 0.088, 0.292, 0.34]",1.0
30,0.1948,3.5853068001568316,0.1948,3.5853068001568316,0.0,0.0,"[0.232, 0.2, 0.192, 0.136, 0.174, 0.162, 0.222, 0.308, 0.172, 0.098, 0.11, 0.12, 0.316, 0.162, 0.26, 0.084, 0.34, 0.088, 0.224, 0.296]",1.0
31,0.1997,3.561494552344084,0.1997,3.561494552344084,0.0,0.0,"[0.148, 0.182, 0.098, 0.224, 0.3, 0.206, 0.194, 0.172, 0.106, 0.234, 0.262, 0.17, 0.1, 0.306, 0.114, 0.168, 0.318, 0.216, 0.124, 0.352]",1.0
32,0.202,3.5373706459999084,0.202,3.5373706459999084,0.0,0.0,"[0.2, 0.178, 0.122, 0.112, 0.32, 0.124, 0.222, 0.1, 0.166, 0.358, 0.148, 0.172, 0.242, 0.304, 0.21, 0.106, 0.188, 0.25, 0.218, 0.3]",1.0
33,0.2068,3.5131941325962543,0.2068,3.5131941325962543,0.0,0.0,"[0.214, 0.176, 0.172, 0.244, 0.11, 0.19, 0.308, 0.204, 0.368, 0.33, 0.234, 0.308, 0.148, 0.188, 0.112, 0.102, 0.21, 0.252, 0.134, 0.132]",1.0
34,0.2107,3.4902089796960354,0.2107,3.4902089796960354,0.0,0.0,"[0.174, 0.234, 0.192, 0.312, 0.256, 0.112, 0.104, 0.216, 0.212, 0.158, 0.308, 0.136, 0.34, 0.262, 0.116, 0.176, 0.374, 0.19, 0.212, 0.13]",1.0
35,0.2134,3.4665707394480707,0.2134,3.4665707394480707,0.0,0.0,"[0.38, 0.262, 0.186, 0.19, 0.316, 0.142, 0.308, 0.346, 0.21, 0.196, 0.116, 0.234, 0.26, 0.212, 0.206, 0.106, 0.132, 0.166, 0.184, 0.116]",1.0
36,0.2173,3.4432120114564895,0.2173,3.4432120114564895,0.0,0.0,"[0.186, 0.198, 0.262, 0.186, 0.134, 0.21, 0.218, 0.142, 0.21, 0.318, 0.118, 0.266, 0.392, 0.118, 0.354, 0.308, 0.212, 0.238, 0.164, 0.112]",1.0
37,0.2201,3.4192469410598276,0.2201,3.4192469410598276,0.0,0.0,"[0.24, 0.398, 0.316, 0.114, 0.144, 0.118, 0.166, 0.352, 0.208, 0.188, 0.122, 0.22, 0.264, 0.21, 0.268, 0.144, 0.328, 0.208, 0.184, 0.21]",1.0
38,0.2236,3.396882941573858,0.2236,3.396882941573858,0.0,0.0,"[0.208, 0.328, 0.146, 0.122, 0.122, 0.214, 0.18, 0.266, 0.318, 0.15, 0.352, 0.126, 0.212, 0.2, 0.192, 0.208, 0.244, 0.394, 0.228, 0.262]",1.0
39,0.2273,3.3757476724684237,0.2273,3.3757476724684237,0.0,0.0,"[0.268, 0.208, 0.356, 0.216, 0.12, 0.258, 0.14, 0.224, 0.192, 0.206, 0.156, 0.182, 0.22, 0.202, 0.34, 0.154, 0.126, 0.25, 0.408, 0.32]",1.0
40,0.2298,3.355400863289833,0.2298,3.355400863289833,0.0,0.0,"[0.224, 0.14, 0.274, 0.182, 0.216, 0.122, 0.202, 0.33, 0.13, 0.26, 0.208, 0.366, 0.336, 0.162, 0.162, 0.256, 0.4, 0.206, 0.222, 0.198]",1.0
