round,loss
1,0.0096
2,0.0117
3,0.0192
4,0.0336
5,0.0373
6,0.0424
7,0.056
8,0.0607
9,0.068
10,0.0741
11,0.0845
12,0.0932
13,0.1026
14,0.1089
15,0.1158
16,0.1236
17,0.1295
18,0.1365
19,0.1435
20,0.1482
21,0.1525
22,0.1577
23,0.1635
24,0.1687
25,0.1742
26,0.1787
27,0.1811
28,0.186
29,0.1908
30,0.1948
31,0.1997
32,0.202
33,0.2068
34,0.2107
35,0.2134
36,0.2173
37,0.2201
38,0.2236
39,0.2273
40,0.2298
41,0.2324
42,0.2361
43,0.239
44,0.2414
45,0.242
46,0.2449
47,0.2481
48,0.2521
49,0.2528
50,0.255
