round,accuracy,loss,clean_accuracy,clean_loss,malicious_accuracy,malicious_loss,client_accuracies,keep_rate
1,0.916,0.3063736007432453,0.916,0.3063736007432453,0.0,0.0,"[0.89, 0.902, 0.954, 0.882, 0.866, 0.89, 0.862, 0.958, 0.888, 0.964, 0.898, 0.95, 0.952, 0.908, 0.912, 0.92, 0.984, 0.946, 0.878, 0.916]",1.0
2,0.9556,0.1442295800843567,0.9556,0.1442295800843567,0.0,0.0,"[0.952, 0.932, 0.916, 0.936, 0.954, 0.938, 0.986, 0.976, 0.982, 0.984, 0.998, 0.964, 0.978, 0.954, 0.94, 0.958, 0.926, 0.932, 0.922, 0.984]",1.0
3,0.9662,0.10413198850365006,0.9662,0.10413198850365006,0.0,0.0,"[0.942, 0.986, 0.99, 0.986, 0.996, 0.97, 0.992, 0.94, 0.978, 0.99, 0.954, 0.952, 0.944, 0.938, 0.96, 0.946, 0.97, 0.972, 0.954, 0.964]",1.0
4,0.9724,0.08329554340289178,0.9724,0.08329554340289178,0.0,0.0,"[0.99, 0.978, 0.988, 0.974, 0.996, 0.984, 0.948, 0.956, 0.958, 0.948, 0.962, 0.994, 0.994, 0.962, 0.974, 0.942, 0.986, 0.978, 0.96, 0.976]",1.0
5,0.9771,0.0706932643055552,0.9771,0.0706932643055552,0.0,0.0,"[0.982, 0.956, 0.99, 0.986, 0.948, 0.958, 0.972, 0.998, 0.966, 0.982, 0.964, 0.984, 0.994, 0.992, 0.98, 0.98, 0.96, 0.97, 0.996, 0.984]",1.0
6,0.9801,0.061935052370881746,0.9801,0.061935052370881746,0.0,0.0,"[0.992, 0.996, 0.966, 0.988, 0.972, 0.97, 0.968, 0.986, 0.96, 0.984, 0.998, 0.952, 0.992, 0.986, 0.982, 0.986, 0.978, 0.97, 0.994, 0.982]",1.0
7,0.9818,0.05565497528027663,0.9818,0.05565497528027663,0.0,0.0,"[0.996, 0.97, 0.986, 0.964, 0.984, 0.994, 0.98, 0.974, 0.988, 0.982, 0.99, 0.982, 0.968, 0.992, 0.99, 0.992, 0.978, 0.998, 0.97, 0.958]",1.0
8,0.9832,0.050875127300560055,0.9832,0.050875127300560055,0.0,0.0,"[0.994, 0.98, 0.982, 0.99, 0.972, 0.98, 0.994, 0.996, 0.972, 0.99, 0.98, 0.964, 0.982, 0.992, 0.96, 0.99, 0.976, 0.996, 0.974, 1.0]",1.0
9,0.9846,0.046956692115509215,0.9846,0.046956692115509215,0.0,0.0,"[0.99, 0.978, 1.0, 0.98, 0.994, 0.972, 0.978, 0.976, 0.992, 0.994, 0.996, 0.984, 0.996, 0.962, 0.964, 0.982, 0.998, 0.984, 0.98, 0.992]",1.0
10,0.9851,0.0440163735042006,0.9851,0.0440163735042006,0.0,0.0,"[0.976, 0.982, 0.972, 0.988, 0.984, 0.98, 0.966, 0.98, 0.978, 0.982, 0.982, 1.0, 0.994, 0.994, 0.994, 0.996, 0.966, 0.992, 0.998, 0.998]",1.0
11,0.9854,0.04142328937077764,0.9854,0.04142328937077764,0.0,0.0,"[0.994, 0.996, 0.982, 0.994, 0.978, 0.974, 0.98, 0.998, 0.994, 0.98, 0.988, 0.998, 0.982, 0.982, 0.978, 0.984, 1.0, 0.966, 0.968, 0.992]",1.0
12,0.986,0.039412524479462266,0.986,0.039412524479462266,0.0,0.0,"[0.986, 0.984, 0.98, 0.978, 0.998, 0.998, 0.994, 0.968, 0.982, 0.978, 0.98, 0.994, 0.998, 0.992, 0.982, 1.0, 0.974, 0.988, 0.972, 0.994]",1.0
13,0.9868,0.037609193804860296,0.9868,0.037609193804860296,0.0,0.0,"[0.996, 0.996, 0.984, 0.994, 0.998, 0.968, 1.0, 0.982, 0.984, 0.992, 0.984, 0.972, 0.998, 0.982, 0.98, 0.986, 0.988, 0.998, 0.974, 0.98]",1.0
14,0.9869,0.03599008446415155,0.9869,0.03599008446415155,0.0,0.0,"[0.984, 0.974, 0.982, 0.988, 0.982, 0.984, 1.0, 0.998, 0.994, 0.996, 0.984, 0.968, 0.98, 0.982, 0.998, 0.998, 0.998, 0.992, 0.972, 0.984]",1.0
15,0.9874,0.03463126218133539,0.9874,0.03463126218133539,0.0,0.0,"[0.998, 0.988, 1.0, 0.996, 0.996, 0.986, 0.984, 0.97, 0.982, 0.998, 0.984, 0.998, 0.984, 0.984, 0.974, 0.982, 0.982, 0.992, 0.972, 0.998]",1.0
16,0.988,0.03339594543002704,0.988,0.03339594543002704,0.0,0.0,"[1.0, 0.97, 0.986, 0.996, 0.986, 0.982, 1.0, 0.998, 0.998, 0.982, 0.984, 0.986, 0.988, 0.996, 0.974, 0.974, 0.998, 0.986, 0.992, 0.984]",1.0
17,0.9885,0.032209791345405844,0.9885,0.032209791345405844,0.0,0.0,"[0.984, 0.972, 0.998, 0.998, 0.988, 0.988, 0.992, 0.97, 0.982, 0.988, 0.998, 0.976, 0.996, 0.996, 0.984, 1.0, 0.984, 0.988, 0.988, 1.0]",1.0
