round,loss
1,0.916
2,0.9556
3,0.9662
4,0.9724
5,0.9771
6,0.9801
7,0.9818
8,0.9832
9,0.9846
10,0.9851
11,0.9854
12,0.986
13,0.9868
14,0.9869
15,0.9874
16,0.988
17,0.9885
18,0.9884
19,0.9891
20,0.99
21,0.9902
22,0.9903
23,0.9903
24,0.9903
25,0.9904
26,0.9907
27,0.991
28,0.9909
29,0.9911
30,0.9915
31,0.9915
32,0.9919
33,0.9919
34,0.992
35,0.9925
36,0.9921
37,0.9923
38,0.9923
39,0.9925
40,0.9926
41,0.9925
42,0.9927
43,0.9927
44,0.9929
45,0.9929
46,0.9929
47,0.9929
48,0.9929
49,0.9929
50,0.9929
