round,clean_accuracy,clean_loss,malicious_accuracy,malicious_loss,accuracy,loss,client_accuracies,client_update_norms,keep_rate
21,0.9902999999999998,0.02907032604654205,0.0,0.0,0.9902999999999998,0.02907032604654205,"[0.998, 0.976, 0.986, 0.994, 0.996, 0.982, 0.988, 0.986, 0.986, 0.992, 1.0, 0.988, 1.0, 0.998, 0.994, 0.988, 0.984, 0.996, 1.0, 0.974]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
22,0.9904999999999999,0.028546004275239057,0.0,0.0,0.9904999999999999,0.028546004275239057,"[0.998, 0.98, 0.986, 1.0, 1.0, 0.986, 0.994, 0.974, 0.988, 0.996, 0.976, 0.996, 0.996, 0.986, 0.986, 1.0, 0.988, 0.998, 0.992, 0.99]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
23,0.9902999999999998,0.028038775847556964,0.0,0.0,0.9902999999999998,0.028038775847556964,"[0.998, 0.992, 0.986, 0.996, 0.974, 1.0, 0.986, 0.986, 0.996, 0.986, 0.988, 0.998, 1.0, 0.994, 0.994, 0.99, 1.0, 0.976, 0.986, 0.98]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
24,0.9904,0.02751474530815017,0.0,0.0,0.9904,0.02751474530815017,"[0.998, 1.0, 0.992, 0.974, 0.994, 0.988, 0.978, 0.984, 0.996, 0.988, 0.998, 0.988, 1.0, 0.986, 0.996, 0.98, 1.0, 0.986, 0.996, 0.986]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
25,0.9908000000000001,0.027112583307578576,0.0,0.0,0.9908000000000001,0.027112583307578576,"[0.998, 1.0, 0.996, 1.0, 0.998, 0.982, 0.994, 1.0, 0.986, 0.984, 0.992, 0.986, 0.976, 0.988, 0.99, 0.996, 0.978, 0.986, 0.988, 0.998]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
26,0.9908999999999999,0.026732258563109214,0.0,0.0,0.9908999999999999,0.026732258563109214,"[0.976, 0.996, 0.978, 1.0, 0.984, 0.982, 0.998, 0.986, 0.998, 0.998, 1.0, 0.996, 0.986, 0.988, 0.988, 1.0, 0.99, 0.994, 0.986, 0.994]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
27,0.9908999999999999,0.026348171701147293,0.0,0.0,0.9908999999999999,0.026348171701147293,"[0.988, 0.984, 0.978, 1.0, 0.994, 0.988, 0.994, 0.99, 0.998, 1.0, 0.988, 0.998, 0.982, 0.996, 0.978, 1.0, 0.996, 0.988, 0.994, 0.984]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
28,0.9913000000000001,0.026029977237033108,0.0,0.0,0.9913000000000001,0.026029977237033108,"[0.996, 0.988, 1.0, 0.978, 0.996, 0.992, 1.0, 0.988, 0.998, 0.996, 0.988, 0.994, 0.978, 0.996, 1.0, 0.986, 0.998, 0.988, 0.984, 0.982]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
29,0.9913000000000001,0.025737716003959576,0.0,0.0,0.9913000000000001,0.025737716003959576,"[0.996, 0.986, 0.992, 0.982, 1.0, 0.984, 0.996, 0.996, 0.988, 0.994, 0.978, 1.0, 0.99, 0.978, 1.0, 0.998, 0.998, 0.988, 0.994, 0.988]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
30,0.9914999999999999,0.02548916504541552,0.0,0.0,0.9914999999999999,0.02548916504541552,"[0.986, 0.98, 0.998, 0.998, 0.988, 1.0, 0.99, 1.0, 0.988, 1.0, 0.992, 0.988, 0.978, 0.994, 0.996, 0.982, 0.982, 1.0, 0.996, 0.994]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
31,0.9917,0.025308529534146373,0.0,0.0,0.9917,0.025308529534146373,"[0.984, 1.0, 0.986, 0.998, 1.0, 0.996, 0.994, 0.992, 0.988, 0.988, 0.99, 1.0, 0.998, 0.996, 0.98, 0.982, 1.0, 0.978, 0.988, 0.996]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
32,0.9916999999999998,0.025118991631143218,0.0,0.0,0.9916999999999998,0.025118991631143218,"[0.99, 1.0, 0.988, 1.0, 0.992, 0.98, 0.986, 0.982, 1.0, 0.996, 1.0, 0.998, 0.998, 0.996, 0.978, 0.994, 0.99, 0.984, 0.988, 0.994]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
33,0.9919,0.024857041991012352,0.0,0.0,0.9919,0.024857041991012352,"[0.978, 0.984, 0.994, 1.0, 0.988, 0.99, 0.994, 1.0, 0.982, 0.996, 0.98, 0.998, 1.0, 0.998, 0.992, 0.988, 0.988, 0.992, 1.0, 0.996]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
34,0.9919,0.02469904917576926,0.0,0.0,0.9919,0.02469904917576926,"[0.994, 0.998, 0.992, 0.996, 0.992, 0.994, 0.988, 0.988, 0.978, 0.988, 0.982, 0.99, 1.0, 0.998, 0.986, 0.994, 1.0, 0.98, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
35,0.9919,0.02458620772318625,0.0,0.0,0.9919,0.02458620772318625,"[0.98, 0.986, 0.994, 0.988, 0.998, 0.99, 0.992, 0.988, 1.0, 0.982, 1.0, 0.996, 0.978, 0.994, 1.0, 0.994, 0.992, 0.988, 1.0, 0.998]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
36,0.9924999999999999,0.024279609268575086,0.0,0.0,0.9924999999999999,0.024279609268575086,"[0.98, 0.988, 0.998, 1.0, 0.998, 1.0, 0.998, 0.988, 0.988, 0.98, 0.996, 0.992, 0.984, 0.988, 0.992, 1.0, 0.996, 0.994, 0.99, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
37,0.9925,0.02419808142708817,0.0,0.0,0.9925,0.02419808142708817,"[0.998, 0.998, 0.992, 0.98, 1.0, 1.0, 1.0, 0.986, 0.998, 0.98, 0.984, 0.988, 0.988, 0.994, 1.0, 0.996, 0.992, 0.988, 0.998, 0.99]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
38,0.9921999999999999,0.024061021424478923,0.0,0.0,0.9921999999999999,0.024061021424478923,"[0.996, 0.998, 0.994, 0.986, 0.982, 0.99, 0.996, 1.0, 0.988, 0.994, 1.0, 1.0, 1.0, 0.99, 0.998, 0.98, 0.996, 0.98, 0.988, 0.988]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
39,0.9924999999999999,0.024017431007176526,0.0,0.0,0.9924999999999999,0.024017431007176526,"[0.98, 0.996, 1.0, 0.988, 0.998, 1.0, 1.0, 0.994, 0.994, 0.998, 0.99, 0.99, 0.98, 0.998, 0.988, 0.994, 0.984, 0.988, 1.0, 0.99]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
40,0.9928000000000001,0.023951519993551783,0.0,0.0,0.9928000000000001,0.023951519993551783,"[0.998, 0.98, 1.0, 0.98, 0.99, 0.996, 0.996, 1.0, 0.988, 0.994, 0.998, 0.998, 1.0, 1.0, 0.988, 0.996, 0.99, 0.992, 0.988, 0.984]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
41,0.9926999999999999,0.023833224939280483,0.0,0.0,0.9926999999999999,0.023833224939280483,"[0.98, 0.988, 0.994, 1.0, 1.0, 0.998, 0.988, 0.996, 0.998, 0.992, 1.0, 1.0, 0.99, 0.994, 0.982, 0.99, 0.996, 1.0, 0.98, 0.988]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
42,0.9926,0.02374415519159747,0.0,0.0,0.9926,0.02374415519159747,"[0.99, 0.98, 0.99, 0.996, 0.988, 1.0, 1.0, 1.0, 0.988, 0.998, 0.996, 0.998, 1.0, 0.99, 0.988, 0.994, 0.994, 0.98, 0.982, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
43,0.9927999999999999,0.02374818552519855,0.0,0.0,0.9927999999999999,0.02374818552519855,"[0.992, 0.99, 0.99, 1.0, 0.996, 0.988, 1.0, 0.988, 0.996, 0.998, 0.994, 0.982, 0.998, 1.0, 0.98, 0.994, 0.98, 1.0, 1.0, 0.99]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
44,0.9927999999999999,0.02374969533643565,0.0,0.0,0.9927999999999999,0.02374969533643565,"[0.994, 0.99, 0.998, 1.0, 0.996, 0.984, 0.99, 0.98, 1.0, 1.0, 0.994, 1.0, 0.988, 0.99, 0.998, 0.988, 0.996, 0.98, 1.0, 0.99]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
45,0.9926999999999998,0.023841472345002047,0.0,0.0,0.9926999999999998,0.023841472345002047,"[0.98, 0.998, 0.988, 0.99, 0.98, 0.998, 0.982, 0.99, 0.996, 1.0, 0.99, 0.994, 1.0, 0.994, 1.0, 0.99, 1.0, 0.996, 0.988, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
46,0.9927999999999999,0.02362616330670697,0.0,0.0,0.9927999999999999,0.02362616330670697,"[1.0, 0.994, 0.998, 0.998, 0.99, 0.996, 0.98, 0.992, 0.992, 1.0, 1.0, 0.996, 0.98, 0.99, 0.988, 0.984, 1.0, 0.988, 0.99, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
47,0.9930999999999999,0.023742768898236122,0.0,0.0,0.9930999999999999,0.023742768898236122,"[1.0, 1.0, 0.996, 1.0, 0.992, 0.992, 1.0, 1.0, 0.99, 0.994, 0.996, 0.998, 0.998, 0.988, 0.98, 0.99, 0.984, 0.99, 0.994, 0.98]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
48,0.9928999999999999,0.023508362889606005,0.0,0.0,0.9928999999999999,0.023508362889606005,"[0.992, 0.99, 0.984, 0.98, 1.0, 0.988, 0.998, 0.998, 0.988, 1.0, 0.992, 0.992, 1.0, 0.994, 0.996, 0.996, 0.98, 0.99, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
49,0.9926999999999999,0.023509594798957777,0.0,0.0,0.9926999999999999,0.023509594798957777,"[1.0, 1.0, 0.992, 0.992, 0.99, 0.996, 1.0, 0.98, 0.998, 0.988, 0.988, 1.0, 0.978, 1.0, 0.994, 0.998, 0.996, 0.992, 0.99, 0.982]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
50,0.9928000000000001,0.02327269103318841,0.0,0.0,0.9928000000000001,0.02327269103318841,"[0.99, 0.992, 1.0, 1.0, 1.0, 1.0, 1.0, 0.984, 0.988, 0.99, 0.998, 0.996, 0.994, 0.988, 0.996, 0.994, 0.98, 0.978, 0.99, 0.998]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
