round,loss
1,0.3029
2,0.3788
3,0.428
4,0.4734
5,0.5007
6,0.5255
7,0.5414
8,0.558
9,0.5774
10,0.5945
11,0.6075
12,0.6232
13,0.6358
14,0.6476
15,0.6566
16,0.6684
17,0.6748
18,0.6869
19,0.6923
20,0.7014
21,0.7071
22,0.7121
23,0.717
24,0.7192
25,0.7241
26,0.7259
27,0.7278
28,0.7318
29,0.7322
30,0.7352
31,0.7364
32,0.7383
33,0.7405
34,0.7407
35,0.7407
36,0.7445
37,0.7438
38,0.7436
39,0.7447
40,0.743
41,0.7444
42,0.7439
43,0.7426
44,0.7399
45,0.7397
46,0.7401
47,0.7423
48,0.7425
49,0.7419
50,0.7434
