round,accuracy,loss,clean_accuracy,clean_loss,malicious_accuracy,malicious_loss,update_norm,client_accuracies,keep_rate
29,0.7322,0.7833071280270815,0.7322,0.7833071280270815,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.756, 0.726, 0.738, 0.728, 0.738, 0.734, 0.716, 0.706, 0.73, 0.772, 0.708, 0.728, 0.73, 0.724, 0.73, 0.756, 0.736, 0.726, 0.718, 0.744]",1.0
30,0.7352,0.7750370522029698,0.7352,0.7750370522029698,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.716, 0.728, 0.744, 0.728, 0.76, 0.754, 0.74, 0.734, 0.71, 0.734, 0.776, 0.73, 0.702, 0.738, 0.742, 0.73, 0.732, 0.744, 0.736, 0.726]",1.0
31,0.7364,0.7699992280919105,0.7364,0.7699992280919105,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.742, 0.748, 0.72, 0.732, 0.778, 0.73, 0.726, 0.732, 0.738, 0.722, 0.746, 0.752, 0.738, 0.708, 0.754, 0.742, 0.72, 0.718, 0.734, 0.748]",1.0
32,0.7383,0.7647888726554811,0.7383,0.7647888726554811,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.736, 0.744, 0.734, 0.742, 0.754, 0.738, 0.722, 0.714, 0.752, 0.73, 0.73, 0.714, 0.738, 0.726, 0.778, 0.738, 0.744, 0.748, 0.744, 0.74]",1.0
33,0.7405,0.7602667967788875,0.7405,0.7602667967788875,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.74, 0.742, 0.736, 0.746, 0.756, 0.754, 0.712, 0.734, 0.722, 0.778, 0.738, 0.718, 0.732, 0.752, 0.744, 0.742, 0.736, 0.732, 0.752, 0.744]",1.0
34,0.7407,0.7569641569629312,0.7407,0.7569641569629312,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.738, 0.738, 0.772, 0.74, 0.724, 0.744, 0.73, 0.734, 0.742, 0.752, 0.752, 0.73, 0.744, 0.738, 0.734, 0.728, 0.714, 0.75, 0.748, 0.762]",1.0
35,0.7407,0.7560303770937026,0.7407,0.7560303770937026,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.754, 0.73, 0.734, 0.746, 0.748, 0.73, 0.78, 0.732, 0.742, 0.748, 0.74, 0.762, 0.742, 0.746, 0.744, 0.722, 0.73, 0.724, 0.728, 0.732]",1.0
36,0.7445,0.751490332139656,0.7445,0.751490332139656,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.726, 0.762, 0.784, 0.73, 0.738, 0.726, 0.75, 0.752, 0.748, 0.744, 0.72, 0.734, 0.756, 0.758, 0.72, 0.754, 0.742, 0.732, 0.764, 0.75]",1.0
37,0.7438,0.75655846321024,0.7438,0.75655846321024,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.736, 0.756, 0.738, 0.756, 0.748, 0.718, 0.754, 0.76, 0.732, 0.728, 0.75, 0.752, 0.738, 0.758, 0.744, 0.732, 0.722, 0.734, 0.732, 0.788]",1.0
38,0.7436,0.7566534673795104,0.7436,0.7566534673795104,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.724, 0.728, 0.762, 0.748, 0.738, 0.73, 0.74, 0.754, 0.752, 0.746, 0.746, 0.736, 0.718, 0.766, 0.738, 0.758, 0.784, 0.734, 0.742, 0.728]",1.0
