round,loss
1,0.9159
2,0.9551
3,0.965
4,0.9725
5,0.9771
6,0.9794
7,0.9812
8,0.9829
9,0.9846
10,0.9852
11,0.9858
12,0.9867
13,0.987
14,0.9871
15,0.9874
16,0.9878
17,0.9883
18,0.9884
19,0.9886
20,0.9887
21,0.9892
22,0.9893
23,0.9893
24,0.9894
25,0.9896
26,0.9898
27,0.99
28,0.99
29,0.9903
30,0.9901
31,0.9905
32,0.9907
33,0.9906
34,0.9905
35,0.991
36,0.9908
37,0.9907
38,0.9905
39,0.9911
40,0.9912
41,0.9912
42,0.9911
43,0.9913
44,0.9909
45,0.991
46,0.9912
47,0.991
48,0.9912
49,0.9912
50,0.9915
