round,accuracy,loss,clean_accuracy,clean_loss,malicious_accuracy,malicious_loss,client_accuracies,keep_rate
1,0.302,1.9758899878710507,0.303875,1.972749400883913,0.2945,1.988452335819602,"[0.284, 0.326, 0.316, 0.292, 0.316, 0.264, 0.314, 0.31, 0.288, 0.318, 0.334, 0.268, 0.312, 0.258, 0.312, 0.278, 0.312, 0.29, 0.316, 0.332]",1.0
2,0.3781,1.7351589906960725,0.382,1.730042609386146,0.3625,1.7556245159357786,"[0.402, 0.36, 0.378, 0.378, 0.392, 0.4, 0.374, 0.402, 0.374, 0.386, 0.406, 0.4, 0.39, 0.318, 0.386, 0.348, 0.376, 0.384, 0.336, 0.372]",1.0
3,0.427,1.5738818373531103,0.4305,1.5676393653266132,0.413,1.5988517254590988,"[0.382, 0.438, 0.394, 0.45, 0.422, 0.422, 0.432, 0.438, 0.416, 0.456, 0.422, 0.41, 0.454, 0.43, 0.454, 0.44, 0.404, 0.416, 0.444, 0.416]",1.0
4,0.4739,1.4674758568406105,0.47875,1.4613272696733475,0.4545,1.4920702055096626,"[0.484, 0.45, 0.482, 0.486, 0.482, 0.458, 0.452, 0.486, 0.508, 0.476, 0.47, 0.456, 0.45, 0.492, 0.498, 0.46, 0.436, 0.49, 0.482, 0.48]",1.0
5,0.5002,1.3901521380990745,0.504875,1.3844460039399564,0.4815,1.4129766747355461,"[0.46, 0.466, 0.51, 0.524, 0.51, 0.474, 0.514, 0.478, 0.558, 0.51, 0.498, 0.51, 0.53, 0.446, 0.496, 0.512, 0.502, 0.494, 0.522, 0.49]",1.0
6,0.5246,1.3311034807935358,0.52775,1.3258375928271562,0.512,1.3521670326590538,"[0.532, 0.534, 0.52, 0.58, 0.49, 0.516, 0.46, 0.54, 0.528, 0.5, 0.53, 0.52, 0.526, 0.554, 0.506, 0.542, 0.538, 0.536, 0.494, 0.546]",1.0
7,0.5442,1.281262207776308,0.547125,1.2765492461621761,0.5325,1.3001140542328358,"[0.514, 0.574, 0.526, 0.556, 0.542, 0.544, 0.544, 0.544, 0.54, 0.608, 0.526, 0.56, 0.556, 0.514, 0.548, 0.564, 0.56, 0.554, 0.528, 0.482]",1.0
8,0.562,1.2352037025615572,0.564625,1.231110429391265,0.5515,1.2515767952427268,"[0.586, 0.564, 0.554, 0.568, 0.586, 0.564, 0.506, 0.552, 0.564, 0.552, 0.536, 0.574, 0.576, 0.574, 0.574, 0.556, 0.628, 0.528, 0.532, 0.566]",1.0
9,0.5792,1.1928456326946617,0.580625,1.1893426515161991,0.5735,1.2068575574085116,"[0.576, 0.584, 0.592, 0.578, 0.55, 0.58, 0.596, 0.622, 0.52, 0.576, 0.604, 0.592, 0.594, 0.576, 0.618, 0.548, 0.572, 0.584, 0.556, 0.566]",1.0
10,0.5954,1.1513322355225681,0.598,1.1479914735537022,0.585,1.1646952833980322,"[0.638, 0.598, 0.632, 0.604, 0.594, 0.55, 0.59, 0.586, 0.604, 0.61, 0.582, 0.572, 0.598, 0.604, 0.596, 0.564, 0.614, 0.59, 0.582, 0.6]",1.0
