round,accuracy,loss,clean_accuracy,clean_loss,malicious_accuracy,malicious_loss,client_accuracies,keep_rate
1,0.0096,4.605558863282203,0.0096,4.605558863282203,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
2,0.0117,4.607037763297558,0.0117,4.607037763297558,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.034, 0.2, 0.0, 0.0]",1.0
3,0.019,4.583829341828823,0.019,4.583829341828823,0.0,0.0,"[0.084, 0.0, 0.166, 0.0, 0.008, 0.0, 0.0, 0.0, 0.0, 0.12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.0]",1.0
4,0.033,4.537240794301033,0.033,4.537240794301033,0.0,0.0,"[0.0, 0.124, 0.0, 0.048, 0.028, 0.0, 0.112, 0.13, 0.0, 0.0, 0.0, 0.176, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028, 0.0, 0.014]",1.0
5,0.0369,4.481264361739159,0.0369,4.481264361739159,0.0,0.0,"[0.006, 0.166, 0.058, 0.0, 0.0, 0.0, 0.0, 0.0, 0.066, 0.0, 0.044, 0.086, 0.01, 0.0, 0.178, 0.078, 0.022, 0.0, 0.024, 0.0]",1.0
6,0.0432,4.433399793505669,0.0432,4.433399793505669,0.0,0.0,"[0.0, 0.0, 0.102, 0.012, 0.03, 0.074, 0.016, 0.1, 0.162, 0.0, 0.0, 0.01, 0.008, 0.034, 0.018, 0.002, 0.112, 0.008, 0.176, 0.0]",1.0
7,0.0563,4.389836820960045,0.0563,4.389836820960045,0.0,0.0,"[0.006, 0.098, 0.002, 0.152, 0.014, 0.024, 0.038, 0.128, 0.01, 0.05, 0.032, 0.012, 0.0, 0.018, 0.172, 0.094, 0.146, 0.11, 0.014, 0.006]",1.0
8,0.0618,4.344272761046886,0.0618,4.344272761046886,0.0,0.0,"[0.042, 0.02, 0.018, 0.18, 0.04, 0.07, 0.03, 0.172, 0.102, 0.016, 0.004, 0.196, 0.036, 0.024, 0.08, 0.006, 0.118, 0.0, 0.014, 0.068]",1.0
9,0.0685,4.297882147878409,0.0685,4.297882147878409,0.0,0.0,"[0.02, 0.024, 0.108, 0.08, 0.086, 0.214, 0.002, 0.014, 0.052, 0.184, 0.192, 0.044, 0.102, 0.046, 0.028, 0.036, 0.048, 0.002, 0.07, 0.018]",1.0
10,0.0755,4.2541214264929295,0.0755,4.2541214264929295,0.0,0.0,"[0.056, 0.02, 0.05, 0.042, 0.088, 0.038, 0.19, 0.052, 0.07, 0.2, 0.058, 0.008, 0.026, 0.108, 0.04, 0.108, 0.074, 0.01, 0.206, 0.066]",1.0
11,0.086,4.213167425245047,0.086,4.213167425245047,0.0,0.0,"[0.058, 0.068, 0.094, 0.008, 0.048, 0.032, 0.024, 0.226, 0.094, 0.074, 0.064, 0.108, 0.058, 0.01, 0.078, 0.078, 0.204, 0.184, 0.058, 0.152]",1.0
