round,accuracy,loss,clean_accuracy,clean_loss,malicious_accuracy,malicious_loss,update_norm,client_accuracies,keep_rate
1,0.3029,1.9738288391381502,0.304125,1.9707491155713797,0.298,1.9861477334052324,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.272, 0.322, 0.32, 0.262, 0.296, 0.322, 0.268, 0.314, 0.32, 0.262, 0.322, 0.336, 0.318, 0.31, 0.324, 0.268, 0.312, 0.326, 0.282, 0.302]",1.0
2,0.3788,1.7326708618551492,0.38175,1.7276789755560458,0.367,1.7526384070515633,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.368, 0.38, 0.392, 0.332, 0.388, 0.36, 0.384, 0.38, 0.406, 0.348, 0.374, 0.406, 0.382, 0.378, 0.38, 0.336, 0.384, 0.398, 0.4, 0.4]",1.0
3,0.428,1.5703938987106085,0.432125,1.5641350862570107,0.4115,1.5954291485249996,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.436, 0.414, 0.428, 0.448, 0.434, 0.414, 0.392, 0.428, 0.45, 0.43, 0.408, 0.396, 0.418, 0.462, 0.424, 0.418, 0.454, 0.464, 0.42, 0.422]",1.0
4,0.4734,1.4688003893941641,0.47825,1.4627570579759777,0.454,1.4929737150669098,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.474, 0.43, 0.512, 0.524, 0.468, 0.498, 0.45, 0.476, 0.49, 0.496, 0.48, 0.468, 0.47, 0.446, 0.48, 0.448, 0.48, 0.488, 0.45, 0.44]",1.0
5,0.5007,1.3862839996814729,0.5055,1.380474095698446,0.4815,1.4095236156135798,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.47, 0.492, 0.522, 0.514, 0.516, 0.512, 0.514, 0.53, 0.506, 0.508, 0.512, 0.486, 0.462, 0.478, 0.45, 0.488, 0.51, 0.468, 0.554, 0.522]",1.0
6,0.5255,1.3301499903202056,0.527875,1.3250810340978205,0.516,1.3504258152097464,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.504, 0.532, 0.504, 0.53, 0.518, 0.528, 0.542, 0.542, 0.462, 0.528, 0.51, 0.524, 0.534, 0.542, 0.532, 0.496, 0.544, 0.534, 0.568, 0.536]",1.0
7,0.5414,1.2806590307503938,0.54325,1.2756896470673382,0.534,1.3005365654826164,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.546, 0.538, 0.49, 0.51, 0.542, 0.532, 0.514, 0.55, 0.6, 0.544, 0.556, 0.562, 0.554, 0.536, 0.516, 0.552, 0.558, 0.548, 0.52, 0.56]",1.0
8,0.558,1.235122854821384,0.561125,1.231134758098051,0.5455,1.251075241714716,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.612, 0.54, 0.576, 0.564, 0.556, 0.586, 0.578, 0.538, 0.564, 0.578, 0.564, 0.562, 0.556, 0.49, 0.542, 0.532, 0.526, 0.568, 0.56, 0.568]",1.0
9,0.5774,1.1922134825959803,0.57875,1.188647204078734,0.572,1.2064785966649652,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.588, 0.578, 0.58, 0.54, 0.56, 0.59, 0.59, 0.586, 0.624, 0.588, 0.566, 0.564, 0.552, 0.582, 0.52, 0.592, 0.572, 0.572, 0.594, 0.61]",1.0
10,0.5945,1.1506494121626019,0.596875,1.1475642286241055,0.585,1.162990146316588,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.594, 0.602, 0.604, 0.598, 0.598, 0.546, 0.578, 0.572, 0.604, 0.582, 0.608, 0.582, 0.6, 0.602, 0.592, 0.594, 0.644, 0.636, 0.592, 0.562]",1.0
11,0.6083,1.1098597828298806,0.611375,1.1065372133161873,0.596,1.1231500608846545,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.614, 0.614, 0.568, 0.602, 0.63, 0.61, 0.624, 0.612, 0.592, 0.618, 0.612, 0.606, 0.65, 0.594, 0.616, 0.596, 0.602, 0.556, 0.594, 0.656]",1.0
12,0.6249,1.0719408843666316,0.62725,1.068478834349662,0.6155,1.0857890844345093,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.598, 0.634, 0.618, 0.676, 0.634, 0.582, 0.598, 0.61, 0.632, 0.634, 0.626, 0.664, 0.598, 0.62, 0.626, 0.622, 0.636, 0.644, 0.632, 0.614]",1.0
13,0.6387,1.0371130727231503,0.641875,1.0332539391238242,0.626,1.0525496071204543,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.632, 0.638, 0.68, 0.636, 0.648, 0.602, 0.634, 0.642, 0.606, 0.652, 0.652, 0.608, 0.688, 0.646, 0.634, 0.61, 0.656, 0.646, 0.646, 0.618]",1.0
14,0.6498,1.00613104198128,0.653875,1.0020443610846996,0.6335,1.0224777655676007,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.71, 0.62, 0.622, 0.668, 0.62, 0.65, 0.662, 0.654, 0.618, 0.616, 0.646, 0.638, 0.674, 0.644, 0.656, 0.662, 0.656, 0.676, 0.656, 0.648]",1.0
15,0.6585,0.9781155062839388,0.662125,0.9740687028970569,0.644,0.9943027198314667,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.664, 0.632, 0.632, 0.642, 0.636, 0.656, 0.666, 0.658, 0.656, 0.638, 0.652, 0.716, 0.658, 0.688, 0.662, 0.66, 0.632, 0.674, 0.684, 0.664]",1.0
16,0.6718,0.9519968908280134,0.67425,0.9483112196903676,0.662,0.9667395753785968,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.644, 0.652, 0.676, 0.682, 0.67, 0.646, 0.674, 0.67, 0.674, 0.722, 0.666, 0.698, 0.666, 0.666, 0.696, 0.666, 0.672, 0.658, 0.688, 0.65]",1.0
17,0.6809,0.9276386711746454,0.68375,0.9239541513379663,0.6695,0.9423767505213618,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.682, 0.726, 0.664, 0.656, 0.656, 0.662, 0.67, 0.676, 0.694, 0.7, 0.664, 0.7, 0.69, 0.678, 0.662, 0.688, 0.71, 0.658, 0.704, 0.678]",1.0
