round,loss
1,0.3029
2,0.3788
3,0.428
4,0.4734
5,0.5007
6,0.5255
7,0.5414
8,0.558
9,0.5774
10,0.5945
11,0.61
12,0.6255
13,0.6378
14,0.6491
15,0.6595
16,0.6721
17,0.6822
18,0.6904
19,0.6968
20,0.7043
21,0.7105
22,0.7143
23,0.7177
24,0.7197
25,0.7237
26,0.727
27,0.728
28,0.7308
29,0.732
30,0.7324
31,0.7338
32,0.7356
33,0.7363
34,0.7362
35,0.7385
36,0.7377
37,0.7389
38,0.7371
39,0.7361
40,0.7351
41,0.7346
42,0.7332
43,0.7338
44,0.7332
45,0.7337
46,0.7328
47,0.7345
48,0.7346
49,0.7351
50,0.7356
