round,loss
1,0.3029
2,0.3788
3,0.428
4,0.4734
5,0.5007
6,0.5255
7,0.5414
8,0.558
9,0.5774
10,0.5945
11,0.6072
12,0.6228
13,0.6362
14,0.6475
15,0.6569
16,0.6641
17,0.6737
18,0.6826
19,0.6912
20,0.6956
21,0.7025
22,0.7095
23,0.7145
24,0.717
25,0.7237
26,0.7266
27,0.7284
28,0.7307
29,0.7338
30,0.7366
31,0.7394
32,0.7384
33,0.7394
34,0.7408
35,0.74
36,0.7414
37,0.7416
38,0.7387
39,0.7401
40,0.7412
41,0.7406
42,0.7393
43,0.7392
44,0.7389
45,0.7372
46,0.7356
47,0.7355
48,0.7374
49,0.7402
50,0.7359
