round,accuracy,loss,clean_accuracy,clean_loss,malicious_accuracy,malicious_loss,update_norm,client_accuracies,keep_rate
12,0.1002,4.340475023537874,0.113375,4.133053336292505,0.0475,5.17016177251935,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.08, 0.116, 0.142, 0.0, 0.19, 0.18, 0.276, 0.064, 0.138, 0.056, 0.048, 0.19, 0.27, 0.06, 0.0, 0.0, 0.0, 0.17, 0.0, 0.024]",1.0
13,0.1054,4.307448220252991,0.12025,4.070966925472021,0.046,5.253373399376869,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.034, 0.0, 0.074, 0.146, 0.054, 0.278, 0.0, 0.184, 0.064, 0.172, 0.182, 0.156, 0.078, 0.0, 0.0, 0.298, 0.0, 0.124, 0.18, 0.084]",1.0
14,0.1122,4.27320616915822,0.128125,4.009885295294225,0.0485,5.326489664614201,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.166, 0.082, 0.208, 0.288, 0.288, 0.156, 0.09, 0.19, 0.0, 0.072, 0.16, 0.176, 0.194, 0.096, 0.0, 0.03, 0.0, 0.048, 0.0]",1.0
15,0.1177,4.248140100389719,0.13375,3.964125140570104,0.0535,5.384199939668179,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.186, 0.29, 0.094, 0.304, 0.162, 0.04, 0.17, 0.0, 0.052, 0.006, 0.088, 0.07, 0.094, 0.0, 0.194, 0.214, 0.188, 0.0, 0.202, 0.0]",1.0
16,0.1228,4.223491580039263,0.14075,3.9175588162615895,0.051,5.447222635149956,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.164, 0.05, 0.204, 0.192, 0.102, 0.0, 0.198, 0.0, 0.0, 0.028, 0.178, 0.058, 0.074, 0.0, 0.29, 0.092, 0.206, 0.098, 0.334, 0.188]",1.0
17,0.1279,4.196554101258516,0.146875,3.8687207149341702,0.052,5.507887646555901,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.054, 0.0, 0.164, 0.186, 0.0, 0.074, 0.058, 0.208, 0.21, 0.102, 0.296, 0.208, 0.334, 0.096, 0.21, 0.182, 0.0, 0.0, 0.066, 0.11]",1.0
18,0.1343,4.173972116410733,0.15475,3.8283492382615805,0.0525,5.5564636290073395,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.064, 0.194, 0.06, 0.072, 0.128, 0.098, 0.114, 0.21, 0.0, 0.174, 0.112, 0.214, 0.21, 0.0, 0.0, 0.306, 0.204, 0.19, 0.336, 0.0]",1.0
19,0.1406,4.154912178218365,0.162125,3.7942371889948845,0.0545,5.597612135112286,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.172, 0.194, 0.352, 0.222, 0.082, 0.212, 0.104, 0.322, 0.218, 0.152, 0.184, 0.0, 0.204, 0.122, 0.074, 0.0, 0.06, 0.138, 0.0]",1.0
20,0.1471,4.135270909965039,0.170125,3.757959794253111,0.055,5.644515372812748,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.186, 0.064, 0.082, 0.2, 0.362, 0.0, 0.332, 0.248, 0.22, 0.184, 0.158, 0.126, 0.182, 0.0, 0.096, 0.0, 0.072, 0.216, 0.214]",1.0
21,0.1527,4.117452368885279,0.17675,3.724604376591742,0.0565,5.688844338059425,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.098, 0.0, 0.272, 0.0, 0.366, 0.202, 0.21, 0.188, 0.35, 0.078, 0.226, 0.224, 0.0, 0.0, 0.116, 0.088, 0.18, 0.192, 0.164, 0.1]",1.0
22,0.1532,4.066414700448513,0.1915,3.644958332180977,0.0,5.752240173518658,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.188, 0.0, 0.38, 0.254, 0.0, 0.0, 0.106, 0.0, 0.078, 0.124, 0.29, 0.208, 0.188, 0.348, 0.14, 0.0, 0.106, 0.196, 0.24, 0.218]",1.0
23,0.1581,4.0403708755970005,0.197625,3.5729313399642706,0.0,5.910129018127918,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.194, 0.382, 0.12, 0.078, 0.3, 0.186, 0.0, 0.244, 0.212, 0.37, 0.24, 0.106, 0.152, 0.0, 0.224, 0.216, 0.0, 0.138, 0.0, 0.0]",1.0
24,0.1624,4.011119643598795,0.203,3.5137506974861026,0.0,6.000595428049564,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.214, 0.224, 0.232, 0.326, 0.384, 0.0, 0.0, 0.0, 0.238, 0.206, 0.154, 0.24, 0.112, 0.364, 0.122, 0.0, 0.192, 0.148, 0.0, 0.092]",1.0
25,0.1687,3.985995005071163,0.210875,3.4605322889983654,0.0,6.087845869362354,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.394, 0.156, 0.258, 0.162, 0.132, 0.0, 0.0, 0.326, 0.238, 0.198, 0.22, 0.23, 0.378, 0.12, 0.102, 0.0, 0.0, 0.22, 0.24]",1.0
26,0.1734,3.9637564316391947,0.21675,3.415481673553586,0.0,6.156855463981628,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.126, 0.238, 0.35, 0.154, 0.232, 0.166, 0.0, 0.23, 0.0, 0.374, 0.13, 0.246, 0.214, 0.0, 0.0, 0.402, 0.212, 0.0, 0.108, 0.286]",1.0
27,0.178,3.944693798571825,0.2225,3.3774487813934684,0.0,6.213673867285252,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.17, 0.228, 0.112, 0.22, 0.252, 0.234, 0.0, 0.0, 0.132, 0.294, 0.358, 0.006, 0.0, 0.14, 0.218, 0.392, 0.158, 0.242, 0.0, 0.404]",1.0
28,0.1801,3.930077577382326,0.225125,3.3419585777446628,0.0,6.28255357593298,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.224, 0.17, 0.236, 0.224, 0.254, 0.13, 0.232, 0.236, 0.116, 0.408, 0.0, 0.156, 0.0, 0.364, 0.294, 0.152, 0.0, 0.0, 0.018, 0.388]",1.0
29,0.1836,3.9170947290956972,0.2295,3.309496165253222,0.0,6.347488984465599,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.226, 0.258, 0.132, 0.182, 0.0, 0.226, 0.0, 0.04, 0.374, 0.3, 0.156, 0.238, 0.236, 0.16, 0.128, 0.0, 0.412, 0.0, 0.382, 0.222]",1.0
30,0.1867,3.906395602226257,0.233375,3.276141745969653,0.0,6.427411027252674,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.188, 0.416, 0.062, 0.236, 0.0, 0.0, 0.126, 0.136, 0.0, 0.22, 0.236, 0.238, 0.0, 0.162, 0.266, 0.378, 0.384, 0.3, 0.22, 0.166]",1.0
31,0.1925,3.894771505892277,0.240625,3.2486080080270767,0.0,6.479425497353077,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.09, 0.0, 0.0, 0.244, 0.238, 0.0, 0.19, 0.398, 0.416, 0.224, 0.228, 0.14, 0.272, 0.24, 0.304, 0.166, 0.142, 0.0, 0.178, 0.38]",1.0
32,0.1958,3.8840013958513735,0.24475,3.2217806624248624,0.0,6.532884329557419,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.228, 0.0, 0.266, 0.0, 0.19, 0.234, 0.18, 0.0, 0.238, 0.24, 0.146, 0.148, 0.302, 0.12, 0.412, 0.166, 0.0, 0.39, 0.406, 0.25]",1.0
33,0.2004,3.8740216717123985,0.2505,3.195991011336446,0.0,6.586144313216209,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.244, 0.24, 0.162, 0.25, 0.0, 0.24, 0.242, 0.0, 0.0, 0.398, 0.168, 0.412, 0.0, 0.206, 0.304, 0.144, 0.274, 0.152, 0.386, 0.186]",1.0
34,0.2038,3.8632062122225763,0.25475,3.1703848596662283,0.0,6.6344916224479675,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.26, 0.194, 0.15, 0.244, 0.42, 0.0, 0.0, 0.4, 0.0, 0.158, 0.238, 0.19, 0.296, 0.246, 0.392, 0.274, 0.176, 0.0, 0.206, 0.232]",1.0
35,0.2069,3.85290641784668,0.258625,3.1442366745322943,0.0,6.687585391104221,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.184, 0.162, 0.198, 0.252, 0.246, 0.0, 0.206, 0.156, 0.278, 0.416, 0.244, 0.0, 0.0, 0.0, 0.392, 0.244, 0.202, 0.294, 0.264]",1.0
36,0.2112,3.8431616209447386,0.264,3.1202983567491174,0.0,6.734614677727222,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.418, 0.218, 0.0, 0.0, 0.298, 0.406, 0.248, 0.0, 0.16, 0.19, 0.29, 0.274, 0.2, 0.394, 0.214, 0.256, 0.244, 0.0, 0.246, 0.168]",1.0
37,0.2142,3.833393208682537,0.26775,3.0973244663327932,0.0,6.7776681780815125,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.216, 0.238, 0.172, 0.196, 0.21, 0.0, 0.29, 0.0, 0.242, 0.0, 0.256, 0.23, 0.168, 0.256, 0.418, 0.428, 0.282, 0.292, 0.0, 0.39]",1.0
38,0.2171,3.825007250905037,0.271375,3.0740958005189896,0.0,6.828653052449226,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.298, 0.242, 0.0, 0.242, 0.276, 0.394, 0.0, 0.422, 0.292, 0.43, 0.26, 0.0, 0.194, 0.214, 0.222, 0.168, 0.0, 0.18, 0.266, 0.242]",1.0
39,0.2203,3.8177019730210304,0.275375,3.0512113515287638,0.0,6.883664458990097,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.254, 0.43, 0.174, 0.216, 0.0, 0.264, 0.396, 0.29, 0.184, 0.0, 0.242, 0.42, 0.308, 0.266, 0.256, 0.0, 0.226, 0.208, 0.272]",1.0
40,0.2234,3.8087138257920743,0.27925,3.029499993659556,0.0,6.925569154322147,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.208, 0.264, 0.266, 0.422, 0.226, 0.0, 0.186, 0.31, 0.252, 0.0, 0.404, 0.432, 0.274, 0.274, 0.188, 0.288, 0.246, 0.0, 0.0, 0.228]",1.0
41,0.2264,3.8016558185219766,0.283,3.009257633239031,0.0,6.971248559653759,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.258, 0.308, 0.242, 0.0, 0.272, 0.422, 0.236, 0.23, 0.194, 0.26, 0.29, 0.434, 0.29, 0.0, 0.0, 0.404, 0.0, 0.286, 0.218, 0.184]",1.0
42,0.2285,3.7941594541072847,0.285625,2.9907219782471657,0.0,7.00790935754776,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.432, 0.246, 0.256, 0.276, 0.218, 0.244, 0.228, 0.282, 0.0, 0.192, 0.416, 0.296, 0.41, 0.26, 0.302, 0.318, 0.0, 0.0, 0.0, 0.194]",1.0
43,0.2312,3.7876459315419195,0.289,2.9705450888723135,0.0,7.0560493022203445,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.294, 0.218, 0.24, 0.306, 0.436, 0.266, 0.256, 0.288, 0.0, 0.408, 0.224, 0.25, 0.328, 0.0, 0.412, 0.0, 0.196, 0.194, 0.0, 0.308]",1.0
44,0.2345,3.7795469030737876,0.293125,2.9514094181358814,0.0,7.092096842825413,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.3, 0.306, 0.244, 0.23, 0.41, 0.276, 0.414, 0.0, 0.204, 0.0, 0.238, 0.254, 0.2, 0.0, 0.256, 0.0, 0.438, 0.292, 0.328, 0.3]",1.0
45,0.2351,3.7732148114591837,0.293875,2.932621663901955,0.0,7.135587401688099,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.234, 0.252, 0.232, 0.248, 0.438, 0.276, 0.194, 0.336, 0.422, 0.0, 0.266, 0.412, 0.0, 0.3, 0.306, 0.296, 0.198, 0.292, 0.0]",1.0
46,0.2366,3.767149702459574,0.29575,2.912362619303167,0.0,7.186298035085201,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.258, 0.0, 0.302, 0.234, 0.292, 0.276, 0.0, 0.42, 0.332, 0.41, 0.0, 0.0, 0.44, 0.252, 0.196, 0.27, 0.306, 0.238, 0.2, 0.306]",1.0
47,0.2394,3.7631991002708673,0.29925,2.891195057425648,0.0,7.251215271651745,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.412, 0.418, 0.238, 0.306, 0.26, 0.202, 0.0, 0.204, 0.0, 0.296, 0.31, 0.274, 0.432, 0.0, 0.248, 0.278, 0.258, 0.0, 0.314, 0.338]",1.0
48,0.2422,3.759303003922105,0.30275,2.8728006188757718,0.0,7.305312544107437,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.206, 0.0, 0.256, 0.274, 0.338, 0.258, 0.294, 0.282, 0.32, 0.42, 0.0, 0.438, 0.268, 0.208, 0.314, 0.312, 0.0, 0.412, 0.244]",1.0
49,0.244,3.7553756974637507,0.305,2.854502731002867,0.0,7.358867563307285,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.27, 0.428, 0.214, 0.272, 0.0, 0.258, 0.344, 0.438, 0.29, 0.246, 0.316, 0.312, 0.32, 0.416, 0.208, 0.0, 0.286, 0.0, 0.0, 0.262]",1.0
50,0.2449,3.7524858228862286,0.306125,2.838566401042044,0.0,7.408163510262966,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.26, 0.242, 0.304, 0.316, 0.212, 0.0, 0.432, 0.422, 0.442, 0.262, 0.0, 0.0, 0.286, 0.218, 0.27, 0.288, 0.322, 0.274, 0.348, 0.0]",1.0
