round,accuracy,client_accuracies,loss,client_update_norms,keep_rate
1,0.08636363636363636,"[0.0, 0.3675, 0.41375, 0.0875, 0.0, 0.05375, 0.0, 0.00375, 0.02375, 0.0, 0.0]",4.0662452056191185,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.55
