round,clean_accuracy,clean_loss,malicious_accuracy,malicious_loss,accuracy,loss,client_accuracies,client_update_norms,keep_rate
16,0.9880999999999999,0.03329955459201983,0.0,0.0,0.9880999999999999,0.03329955459201983,"[0.988, 0.982, 0.974, 0.998, 0.998, 0.974, 0.988, 0.998, 0.982, 0.984, 0.99, 0.984, 0.97, 0.984, 0.998, 0.986, 0.992, 1.0, 0.996, 0.996]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
17,0.9884999999999999,0.032174893353317205,0.0,0.0,0.9884999999999999,0.032174893353317205,"[0.97, 0.988, 1.0, 0.996, 0.988, 0.998, 0.998, 0.99, 0.984, 0.974, 0.996, 0.988, 0.998, 0.984, 0.984, 0.974, 1.0, 0.982, 0.986, 0.992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
18,0.9884999999999998,0.03127215109487906,0.0,0.0,0.9884999999999998,0.03127215109487906,"[0.988, 0.998, 0.99, 0.974, 0.986, 0.988, 0.998, 0.998, 0.972, 0.988, 1.0, 0.984, 1.0, 0.988, 0.984, 0.996, 0.97, 0.982, 0.996, 0.99]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
19,0.9889999999999999,0.030459057686050527,0.0,0.0,0.9889999999999999,0.030459057686050527,"[0.986, 1.0, 0.976, 0.99, 1.0, 0.984, 0.99, 0.972, 0.998, 0.988, 0.996, 0.988, 0.984, 0.972, 0.998, 1.0, 0.99, 0.984, 0.996, 0.988]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
20,0.9894000000000002,0.029782771346469873,0.0,0.0,0.9894000000000002,0.029782771346469873,"[0.998, 0.984, 1.0, 1.0, 0.986, 0.996, 0.988, 0.988, 0.986, 0.99, 0.992, 0.996, 0.978, 0.99, 0.974, 1.0, 0.972, 0.998, 0.984, 0.988]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
21,0.99,0.02907690825531404,0.0,0.0,0.99,0.02907690825531404,"[0.984, 1.0, 0.986, 0.986, 0.986, 0.988, 0.998, 0.988, 0.994, 0.996, 1.0, 1.0, 0.994, 0.974, 0.992, 0.988, 0.976, 0.998, 0.994, 0.978]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
22,0.9903000000000001,0.02841743670642245,0.0,0.0,0.9903000000000001,0.02841743670642245,"[0.976, 1.0, 0.998, 0.994, 0.974, 0.994, 0.988, 0.992, 0.998, 0.988, 0.986, 0.986, 1.0, 0.996, 0.988, 1.0, 0.98, 0.986, 0.988, 0.994]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
23,0.9904,0.02799238882822692,0.0,0.0,0.9904,0.02799238882822692,"[1.0, 0.986, 0.988, 1.0, 0.988, 0.994, 0.976, 0.988, 0.996, 0.998, 0.978, 0.994, 0.986, 0.98, 0.986, 0.998, 0.992, 0.986, 0.994, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
24,0.9905999999999999,0.027552776954681234,0.0,0.0,0.9905999999999999,0.027552776954681234,"[0.988, 0.988, 0.994, 0.986, 0.998, 0.996, 0.988, 0.994, 1.0, 0.98, 0.998, 0.986, 1.0, 0.976, 0.978, 0.992, 0.986, 0.988, 1.0, 0.996]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
25,0.9905000000000002,0.02713133115573214,0.0,0.0,0.9905000000000002,0.02713133115573214,"[0.99, 0.994, 0.986, 1.0, 1.0, 0.984, 0.976, 0.978, 0.998, 0.994, 0.996, 0.992, 0.988, 0.994, 0.986, 0.988, 0.98, 0.988, 0.998, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
26,0.9908000000000001,0.02666279995800096,0.0,0.0,0.9908000000000001,0.02666279995800096,"[0.98, 0.978, 0.984, 0.99, 1.0, 0.996, 1.0, 0.986, 0.998, 0.994, 0.996, 0.99, 0.978, 0.992, 0.998, 0.996, 0.988, 1.0, 0.984, 0.988]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
27,0.9909999999999999,0.026339966953878503,0.0,0.0,0.9909999999999999,0.026339966953878503,"[0.996, 0.978, 0.982, 0.994, 0.988, 1.0, 0.984, 0.998, 0.986, 1.0, 0.978, 0.99, 0.994, 0.994, 0.998, 0.988, 0.992, 1.0, 0.984, 0.996]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
28,0.9914,0.026045720765196734,0.0,0.0,0.9914,0.026045720765196734,"[0.988, 0.998, 0.988, 0.996, 1.0, 0.996, 1.0, 0.992, 0.984, 0.994, 0.982, 0.986, 0.99, 1.0, 0.988, 0.978, 0.996, 0.978, 0.996, 0.998]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
29,0.9912000000000001,0.025714355532363696,0.0,0.0,0.9912000000000001,0.025714355532363696,"[0.982, 0.992, 0.994, 1.0, 0.988, 0.988, 0.996, 0.984, 1.0, 1.0, 0.996, 0.988, 0.994, 0.978, 0.988, 0.998, 0.996, 0.998, 0.978, 0.986]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
30,0.9914000000000002,0.025424389036197682,0.0,0.0,0.9914000000000002,0.025424389036197682,"[0.996, 0.996, 1.0, 0.988, 0.996, 0.988, 0.992, 1.0, 0.978, 0.982, 0.998, 0.984, 0.978, 0.99, 0.996, 0.988, 0.994, 1.0, 0.984, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
31,0.9916,0.025373823532781614,0.0,0.0,0.9916,0.025373823532781614,"[0.998, 0.996, 0.98, 1.0, 0.996, 0.994, 0.984, 0.988, 1.0, 0.99, 1.0, 0.998, 0.996, 0.984, 1.0, 0.992, 0.982, 0.978, 0.988, 0.988]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
32,0.9917,0.02511218067032246,0.0,0.0,0.9917,0.02511218067032246,"[0.984, 0.982, 0.99, 0.992, 0.998, 0.988, 0.996, 0.996, 1.0, 0.994, 0.98, 1.0, 0.984, 1.0, 0.99, 0.996, 0.978, 0.988, 1.0, 0.998]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
33,0.9919,0.02491079809005612,0.0,0.0,0.9919,0.02491079809005612,"[0.996, 0.996, 0.978, 0.994, 0.992, 0.982, 0.99, 1.0, 1.0, 0.988, 0.998, 0.988, 0.996, 0.998, 0.986, 1.0, 0.992, 0.98, 1.0, 0.984]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
34,0.9922999999999998,0.024730865792014355,0.0,0.0,0.9922999999999998,0.024730865792014355,"[0.982, 0.994, 0.98, 0.978, 0.992, 0.994, 0.998, 1.0, 0.988, 0.996, 1.0, 1.0, 0.988, 0.99, 0.998, 1.0, 0.99, 0.986, 0.996, 0.996]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
35,0.9924,0.02445050429450717,0.0,0.0,0.9924,0.02445050429450717,"[0.988, 0.982, 0.988, 0.998, 0.99, 1.0, 0.988, 0.988, 1.0, 0.994, 0.998, 0.994, 1.0, 1.0, 0.996, 0.996, 0.98, 0.98, 0.996, 0.992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
36,0.9924,0.024332958038436915,0.0,0.0,0.9924,0.024332958038436915,"[1.0, 0.992, 0.988, 0.98, 0.996, 1.0, 0.996, 0.988, 0.994, 0.998, 0.98, 0.996, 1.0, 0.998, 0.99, 0.982, 1.0, 0.994, 0.988, 0.988]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
37,0.9922000000000001,0.024204758711208287,0.0,0.0,0.9922000000000001,0.024204758711208287,"[0.994, 0.99, 0.988, 0.996, 0.998, 1.0, 0.998, 0.98, 0.996, 0.988, 1.0, 0.99, 0.986, 1.0, 0.994, 0.994, 0.98, 1.0, 0.984, 0.988]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
38,0.9922999999999998,0.024164873799013265,0.0,0.0,0.9922999999999998,0.024164873799013265,"[0.994, 0.99, 0.994, 0.988, 0.988, 0.998, 0.982, 0.98, 1.0, 0.988, 0.99, 1.0, 0.998, 0.98, 1.0, 0.996, 1.0, 0.988, 0.996, 0.996]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
39,0.9924,0.02399027948457331,0.0,0.0,0.9924,0.02399027948457331,"[0.988, 0.99, 0.996, 1.0, 1.0, 1.0, 1.0, 0.998, 0.984, 0.988, 0.988, 0.98, 0.994, 0.996, 0.988, 0.98, 0.998, 0.99, 0.994, 0.996]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
40,0.9924,0.023758010297282084,0.0,0.0,0.9924,0.023758010297282084,"[0.98, 1.0, 0.99, 0.98, 0.988, 0.996, 1.0, 0.988, 0.988, 0.998, 0.994, 0.996, 0.982, 0.996, 1.0, 0.996, 0.99, 0.998, 1.0, 0.988]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
41,0.9925999999999998,0.023612989061456348,0.0,0.0,0.9925999999999998,0.023612989061456348,"[1.0, 1.0, 0.982, 0.998, 0.996, 0.998, 0.988, 0.98, 0.99, 0.988, 0.996, 0.98, 1.0, 0.988, 1.0, 0.996, 0.99, 0.988, 0.994, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
42,0.9927999999999999,0.02364683153236129,0.0,0.0,0.9927999999999999,0.02364683153236129,"[0.98, 0.992, 0.996, 1.0, 0.99, 0.988, 1.0, 0.994, 0.98, 0.982, 0.988, 0.998, 1.0, 0.998, 1.0, 0.988, 1.0, 0.996, 0.99, 0.996]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
43,0.9927000000000001,0.023694793234496102,0.0,0.0,0.9927000000000001,0.023694793234496102,"[0.998, 0.992, 1.0, 0.988, 0.996, 0.994, 1.0, 0.998, 0.99, 0.994, 0.996, 0.99, 0.988, 0.98, 0.99, 0.98, 0.982, 0.998, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
44,0.9927999999999999,0.02369484565307296,0.0,0.0,0.9927999999999999,0.02369484565307296,"[1.0, 0.996, 0.99, 0.988, 0.99, 0.988, 0.98, 1.0, 0.99, 0.998, 1.0, 0.994, 0.998, 0.982, 0.996, 0.98, 0.996, 1.0, 1.0, 0.99]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
45,0.9926,0.023569118211523587,0.0,0.0,0.9926,0.023569118211523587,"[1.0, 0.98, 0.994, 0.996, 0.982, 0.98, 0.998, 0.994, 0.99, 0.988, 1.0, 0.99, 0.99, 1.0, 1.0, 0.988, 0.998, 0.99, 0.998, 0.996]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
46,0.9928999999999999,0.023539031684508417,0.0,0.0,0.9928999999999999,0.023539031684508417,"[0.99, 1.0, 0.98, 0.988, 1.0, 0.996, 0.998, 0.988, 0.992, 0.98, 0.996, 0.982, 0.994, 1.0, 0.99, 0.998, 0.996, 1.0, 0.99, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
47,0.9927999999999999,0.02354351109266233,0.0,0.0,0.9927999999999999,0.02354351109266233,"[1.0, 1.0, 0.99, 0.998, 0.988, 0.992, 0.99, 0.996, 0.982, 0.994, 0.98, 0.996, 0.988, 1.0, 1.0, 0.998, 1.0, 0.99, 0.98, 0.994]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
48,0.9927999999999999,0.023529886642555554,0.0,0.0,0.9927999999999999,0.023529886642555554,"[0.988, 0.998, 1.0, 0.984, 0.998, 0.978, 0.994, 0.992, 0.98, 1.0, 0.996, 1.0, 0.994, 1.0, 0.99, 0.99, 0.996, 0.988, 0.99, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
49,0.9927999999999997,0.023275373795576825,0.0,0.0,0.9927999999999997,0.023275373795576825,"[0.994, 0.998, 1.0, 0.99, 0.988, 0.994, 0.984, 0.992, 0.978, 0.998, 1.0, 1.0, 0.99, 0.996, 1.0, 0.98, 1.0, 0.996, 0.99, 0.988]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
50,0.9927999999999999,0.023456141422886746,0.0,0.0,0.9927999999999999,0.023456141422886746,"[0.994, 1.0, 0.998, 1.0, 0.98, 0.99, 0.98, 1.0, 0.994, 0.984, 0.99, 0.996, 1.0, 0.996, 0.99, 1.0, 0.988, 0.988, 0.99, 0.998]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
