round,accuracy,loss,clean_accuracy,clean_loss,malicious_accuracy,malicious_loss,client_accuracies,keep_rate
1,0.068,4.055934827327729,0.068,4.055934827327729,0.0,0.0,"[0.0, 0.0, 0.0, 0.00625, 0.0, 0.0, 0.05375, 0.41375, 0.1525, 0.0, 0.3675, 0.00375, 0.00125, 0.11, 0.0875, 0.1175, 0.02125, 0.02375, 0.0, 0.00125]",1.0
2,0.115875,3.894731854915619,0.115875,3.894731854915619,0.0,0.0,"[0.06875, 0.4075, 0.14125, 0.01125, 0.0, 0.1025, 0.105, 0.0075, 0.0, 0.35375, 0.0, 0.0, 0.485, 0.16375, 0.1425, 0.0, 0.08375, 0.135, 0.07125, 0.03875]",1.0
3,0.16725,3.621890334606171,0.16725,3.621890334606171,0.0,0.0,"[0.0275, 0.3225, 0.0, 0.0, 0.0, 0.2725, 0.12375, 0.1225, 0.1375, 0.0, 0.105, 0.11625, 0.2475, 0.4125, 0.3525, 0.1925, 0.36375, 0.11125, 0.00375, 0.43375]",1.0
4,0.2506875,2.9620215458869934,0.2506875,2.9620215458869934,0.0,0.0,"[0.13, 0.0025, 0.32, 0.29125, 0.2175, 0.54625, 0.3625, 0.4175, 0.27875, 0.21375, 0.45, 0.00625, 0.09, 0.0525, 0.34625, 0.02125, 0.21875, 0.2875, 0.415, 0.34625]",1.0
5,0.4804375,2.6165139379501343,0.4804375,2.6165139379501343,0.0,0.0,"[0.69, 0.72, 0.54125, 0.54375, 0.6675, 0.47625, 0.3025, 0.4525, 0.7275, 0.5025, 0.1925, 0.34375, 0.6125, 0.50875, 0.4075, 0.4625, 0.685, 0.1525, 0.15125, 0.46875]",1.0
6,0.5134375,2.3631412789821624,0.5134375,2.3631412789821624,0.0,0.0,"[0.5925, 0.56125, 0.465, 0.60375, 0.5125, 0.3475, 0.24625, 0.71625, 0.565, 0.31625, 0.63875, 0.42875, 0.61, 0.35375, 0.24125, 0.66875, 0.6375, 0.52875, 0.675, 0.56]",1.0
7,0.5545625,2.177537761449814,0.5545625,2.177537761449814,0.0,0.0,"[0.5375, 0.61875, 0.6025, 0.67875, 0.4225, 0.71375, 0.395, 0.43, 0.58, 0.80125, 0.5125, 0.26375, 0.67625, 0.37, 0.52625, 0.615, 0.68625, 0.72, 0.29375, 0.6475]",1.0
8,0.5758125,2.0231726336479188,0.5758125,2.0231726336479188,0.0,0.0,"[0.4175, 0.36375, 0.71875, 0.45125, 0.51125, 0.60875, 0.81375, 0.62, 0.6625, 0.6325, 0.705, 0.65625, 0.58625, 0.57, 0.3025, 0.71625, 0.72875, 0.5925, 0.43875, 0.42]",1.0
9,0.5975,1.876465187072754,0.5975,1.876465187072754,0.0,0.0,"[0.73875, 0.46375, 0.53125, 0.64375, 0.58625, 0.72125, 0.82375, 0.4575, 0.35375, 0.60625, 0.73625, 0.72625, 0.45, 0.395, 0.4625, 0.61625, 0.62875, 0.70375, 0.71375, 0.59125]",1.0
10,0.611875,1.7389344217777252,0.611875,1.7389344217777252,0.0,0.0,"[0.7275, 0.8275, 0.47125, 0.67625, 0.61, 0.74625, 0.74375, 0.375, 0.59875, 0.725, 0.4075, 0.6175, 0.54375, 0.525, 0.64875, 0.62125, 0.66, 0.71625, 0.47875, 0.5175]",1.0
11,0.625375,1.6364337522983552,0.625375,1.6364337522983552,0.0,0.0,"[0.5675, 0.40875, 0.61125, 0.7425, 0.49, 0.83875, 0.69, 0.73125, 0.3725, 0.7425, 0.755, 0.625, 0.475, 0.70125, 0.61625, 0.6825, 0.5425, 0.53125, 0.77, 0.61375]",1.0
