round,accuracy,loss,clean_accuracy,clean_loss,malicious_accuracy,malicious_loss,client_accuracies,keep_rate
1,0.068,4.055934830188751,0.082109375,4.059535062909126,0.0115625,4.041533899307251,"[0.0, 0.11, 0.3675, 0.0875, 0.1175, 0.00375, 0.00125, 0.05375, 0.0, 0.00625, 0.0, 0.00125, 0.1525, 0.0, 0.02125, 0.02375, 0.0, 0.0, 0.41375, 0.0]",1.0
2,0.1154375,3.894860315322876,0.13046875,3.894229037165642,0.0553125,3.8973854279518125,"[0.485, 0.0, 0.03875, 0.0075, 0.085, 0.0, 0.06875, 0.0, 0.1325, 0.35375, 0.0, 0.1025, 0.1625, 0.14, 0.40625, 0.0, 0.07, 0.14375, 0.00875, 0.10375]",1.0
3,0.183,3.6128715767860413,0.200234375,3.614646105766296,0.1140625,3.605773460865021,"[0.195, 0.0, 0.125, 0.15125, 0.2625, 0.44, 0.2725, 0.355, 0.31125, 0.00125, 0.0125, 0.43875, 0.1375, 0.0, 0.43875, 0.1325, 0.065, 0.23375, 0.08375, 0.00375]",1.0
4,0.2461875,2.938925045013428,0.23828125,2.953452886939049,0.2778125,2.8808136773109436,"[0.4425, 0.27, 0.2975, 0.005, 0.355, 0.455, 0.26, 0.10625, 0.21625, 0.21375, 0.0075, 0.09125, 0.5125, 0.13125, 0.28, 0.4025, 0.05, 0.105, 0.355, 0.3675]",1.0
5,0.482,2.6318737115859987,0.4809375,2.6341933751106263,0.48625,2.6225950574874877,"[0.32625, 0.67875, 0.345, 0.75375, 0.74, 0.51, 0.425, 0.56875, 0.46625, 0.18375, 0.60125, 0.43875, 0.54125, 0.6975, 0.4525, 0.51, 0.63, 0.16375, 0.1375, 0.47]",1.0
6,0.5118125,2.351888243198395,0.520546875,2.334481950700283,0.476875,2.4215134131908416,"[0.35125, 0.64375, 0.415, 0.21625, 0.64625, 0.6025, 0.58125, 0.45125, 0.71375, 0.5525, 0.3825, 0.62375, 0.68125, 0.2375, 0.34, 0.585, 0.5075, 0.53875, 0.6275, 0.53875]",1.0
7,0.557625,2.1542486391067506,0.563359375,2.1446884348988533,0.5346875,2.192489455938339,"[0.815, 0.52375, 0.545, 0.38875, 0.71125, 0.4175, 0.6625, 0.60375, 0.4375, 0.575, 0.6775, 0.59375, 0.62125, 0.61, 0.705, 0.72875, 0.53625, 0.2975, 0.42375, 0.27875]",1.0
8,0.578375,1.971598134279251,0.587109375,1.9569981223344803,0.5434375,2.029998182058334,"[0.8025, 0.4525, 0.6075, 0.57875, 0.515, 0.65125, 0.56125, 0.68375, 0.63, 0.37125, 0.70125, 0.46625, 0.69875, 0.7275, 0.3025, 0.73625, 0.62, 0.40375, 0.5925, 0.465]",1.0
9,0.602125,1.8468055353164672,0.6125,1.8346641623973847,0.560625,1.895371026992798,"[0.57625, 0.7525, 0.46125, 0.63625, 0.58625, 0.82625, 0.65, 0.62875, 0.72125, 0.74, 0.71, 0.45875, 0.46125, 0.4125, 0.61625, 0.46125, 0.35, 0.54, 0.72375, 0.73]",1.0
10,0.61275,1.7463463201522826,0.623046875,1.7286405885219573,0.5715625,1.817169246673584,"[0.735, 0.53125, 0.4675, 0.675, 0.8175, 0.6525, 0.6125, 0.63, 0.7025, 0.71625, 0.7175, 0.75375, 0.6025, 0.35, 0.5925, 0.73375, 0.41, 0.495, 0.53875, 0.52125]",1.0
11,0.626125,1.6188919982910157,0.636953125,1.6037821270525456,0.5828125,1.679331483244896,"[0.5425, 0.535, 0.7625, 0.75375, 0.72375, 0.48, 0.63, 0.685, 0.6075, 0.83, 0.73, 0.60375, 0.65375, 0.65875, 0.75125, 0.38125, 0.54, 0.75375, 0.40875, 0.49125]",1.0
12,0.6349375,1.5231946589946748,0.647734375,1.505622595399618,0.58375,1.5934829133749009,"[0.76625, 0.72875, 0.6375, 0.7025, 0.74625, 0.7275, 0.61875, 0.39, 0.63875, 0.49375, 0.84125, 0.55875, 0.75125, 0.36375, 0.62875, 0.55625, 0.59125, 0.505, 0.7675, 0.685]",1.0
13,0.643625,1.4385882860422134,0.653671875,1.4220580458641052,0.6034375,1.5047092467546463,"[0.63875, 0.61125, 0.51, 0.75875, 0.77, 0.52625, 0.73375, 0.64125, 0.64625, 0.8425, 0.70375, 0.36875, 0.755, 0.60125, 0.70625, 0.5725, 0.77625, 0.40375, 0.74125, 0.565]",1.0
14,0.651625,1.3632217652797698,0.6615625,1.347311334758997,0.611875,1.4268634873628616,"[0.53125, 0.63625, 0.755, 0.6125, 0.37, 0.61625, 0.70625, 0.565, 0.77625, 0.4025, 0.645, 0.6475, 0.63125, 0.71625, 0.84875, 0.5325, 0.76125, 0.7475, 0.7525, 0.77875]",1.0
