round,accuracy,loss,clean_accuracy,clean_loss,malicious_accuracy,malicious_loss,client_accuracies,keep_rate
1,0.916,0.3063736025360413,0.913,0.3168372628133511,0.928,0.264518961426802,"[0.89, 0.912, 0.952, 0.89, 0.95, 0.984, 0.954, 0.902, 0.888, 0.916, 0.946, 0.958, 0.882, 0.878, 0.964, 0.862, 0.92, 0.908, 0.898, 0.866]",1.0
2,0.9555,0.14422989678569137,0.952125,0.15397745000518626,0.969,0.10523968390771188,"[0.984, 0.958, 0.982, 0.986, 0.982, 0.926, 0.978, 0.964, 0.954, 0.936, 0.976, 0.916, 0.938, 0.94, 0.952, 0.932, 0.932, 0.922, 0.954, 0.998]",1.0
3,0.966,0.1040750610318355,0.963125,0.11220697823546288,0.9775,0.07154739221732598,"[0.95, 0.944, 0.946, 0.996, 0.99, 0.94, 0.992, 0.954, 0.936, 0.99, 0.942, 0.954, 0.964, 0.97, 0.978, 0.972, 0.96, 0.986, 0.986, 0.97]",1.0
4,0.9723,0.08331731375910749,0.9695,0.09053048769374072,0.9835,0.05446461802057456,"[0.984, 0.958, 0.974, 0.978, 0.948, 0.988, 0.99, 0.978, 0.994, 0.942, 0.962, 0.994, 0.974, 0.96, 0.946, 0.986, 0.978, 0.962, 0.954, 0.996]",1.0
5,0.977,0.07079812096471869,0.974125,0.0772772431116664,0.9885,0.04488163237692788,"[0.956, 0.99, 0.996, 0.982, 0.98, 0.958, 0.948, 0.972, 0.966, 0.964, 0.984, 0.998, 0.98, 0.992, 0.958, 0.984, 0.986, 0.982, 0.97, 0.994]",1.0
6,0.9796,0.06188936309026758,0.976875,0.06771244298374768,0.9905,0.038597043516347185,"[0.97, 0.96, 0.988, 0.984, 0.964, 0.964, 0.972, 0.986, 0.986, 0.998, 0.986, 0.95, 0.982, 0.996, 0.994, 0.978, 0.968, 0.992, 0.992, 0.982]",1.0
7,0.9815,0.05565788033527497,0.979125,0.06087585977047638,0.991,0.03478596259446931,"[0.974, 0.996, 0.958, 0.988, 0.968, 0.998, 0.992, 0.982, 0.99, 0.968, 0.994, 0.964, 0.984, 0.978, 0.982, 0.986, 0.97, 0.976, 0.988, 0.994]",1.0
8,0.9833,0.050781319155794334,0.9815,0.05544176560374581,0.9905,0.03213953336398845,"[0.99, 0.972, 0.974, 0.958, 0.992, 0.994, 0.982, 0.982, 0.982, 0.972, 0.994, 0.99, 0.998, 0.982, 0.988, 0.964, 0.982, 0.998, 0.976, 0.996]",1.0
9,0.9848,0.0469298372958292,0.98275,0.05114544222965378,0.993,0.030067417560530885,"[0.992, 0.966, 0.98, 0.982, 0.996, 0.992, 0.984, 0.992, 0.996, 0.962, 0.998, 0.978, 0.994, 0.978, 0.994, 0.984, 0.976, 1.0, 0.98, 0.972]",1.0
10,0.9853,0.04385615782114201,0.98325,0.047671412779692446,0.9935,0.028595137986940244,"[0.966, 0.992, 0.984, 0.998, 0.99, 0.996, 0.998, 0.994, 0.966, 0.972, 0.982, 0.982, 0.994, 0.978, 0.98, 1.0, 0.994, 0.982, 0.976, 0.982]",1.0
11,0.9806,0.05638457888335324,0.979,0.0592301492400793,0.987,0.045002297456449014,"[0.99, 0.968, 0.994, 0.982, 0.974, 0.978, 0.984, 0.972, 0.976, 0.974, 0.964, 0.996, 0.988, 0.994, 0.994, 0.976, 0.988, 0.996, 0.964, 0.96]",1.0
12,0.9796,0.06311324177652296,0.979125,0.06650128942672495,0.9815,0.049561051175714965,"[0.966, 0.966, 0.972, 0.992, 0.988, 0.984, 0.996, 0.98, 0.98, 0.996, 0.974, 0.974, 0.976, 0.984, 0.976, 0.98, 1.0, 0.966, 0.952, 0.99]",1.0
13,0.7578,0.9482171396259218,0.7565,0.9452885814826004,0.763,0.9599313721992075,"[0.724, 0.746, 0.75, 0.736, 0.784, 0.806, 0.758, 0.782, 0.782, 0.742, 0.768, 0.714, 0.792, 0.754, 0.692, 0.796, 0.742, 0.766, 0.774, 0.748]",1.0
14,0.7429,1.5370090766868088,0.74125,1.5364970808223006,0.7495,1.5390570601448417,"[0.702, 0.816, 0.704, 0.698, 0.792, 0.724, 0.744, 0.796, 0.774, 0.762, 0.81, 0.684, 0.696, 0.804, 0.732, 0.756, 0.72, 0.672, 0.77, 0.702]",1.0
15,0.2411,10.53009012043476,0.242125,10.548920687288046,0.237,10.454767853021622,"[0.242, 0.288, 0.228, 0.256, 0.252, 0.222, 0.288, 0.226, 0.236, 0.232, 0.23, 0.234, 0.24, 0.242, 0.212, 0.236, 0.25, 0.228, 0.24, 0.24]",1.0
16,0.1958,34.78030853867531,0.19525,34.85974654555321,0.198,34.46255651116371,"[0.22, 0.236, 0.21, 0.178, 0.214, 0.172, 0.226, 0.18, 0.196, 0.194, 0.18, 0.198, 0.196, 0.172, 0.224, 0.178, 0.216, 0.16, 0.192, 0.174]",1.0
17,0.1084,225.58471822738647,0.110375,224.76486319303513,0.1005,228.86413836479187,"[0.118, 0.098, 0.108, 0.104, 0.094, 0.118, 0.106, 0.122, 0.098, 0.124, 0.116, 0.122, 0.122, 0.1, 0.096, 0.104, 0.122, 0.082, 0.112, 0.102]",1.0
18,0.098,,0.09725,,0.101,,"[0.094, 0.104, 0.086, 0.106, 0.084, 0.108, 0.108, 0.104, 0.094, 0.104, 0.098, 0.104, 0.098, 0.106, 0.082, 0.108, 0.082, 0.102, 0.1, 0.088]",1.0
19,0.098,,0.09725,,0.101,,"[0.106, 0.108, 0.104, 0.1, 0.108, 0.108, 0.104, 0.098, 0.094, 0.102, 0.094, 0.098, 0.082, 0.084, 0.104, 0.106, 0.088, 0.082, 0.086, 0.104]",1.0
20,0.098,,0.09725,,0.101,,"[0.094, 0.084, 0.102, 0.108, 0.108, 0.1, 0.106, 0.086, 0.088, 0.098, 0.082, 0.108, 0.098, 0.104, 0.106, 0.104, 0.104, 0.104, 0.094, 0.082]",1.0
21,0.098,,0.09725,,0.101,,"[0.106, 0.098, 0.1, 0.098, 0.104, 0.104, 0.082, 0.104, 0.104, 0.094, 0.108, 0.088, 0.082, 0.102, 0.086, 0.108, 0.106, 0.084, 0.094, 0.108]",1.0
22,0.098,,0.09725,,0.101,,"[0.094, 0.084, 0.104, 0.088, 0.108, 0.106, 0.104, 0.108, 0.082, 0.098, 0.104, 0.094, 0.082, 0.108, 0.1, 0.106, 0.104, 0.086, 0.098, 0.102]",1.0
23,0.098,,0.09725,,0.101,,"[0.098, 0.1, 0.094, 0.108, 0.082, 0.104, 0.094, 0.106, 0.088, 0.108, 0.106, 0.098, 0.102, 0.104, 0.082, 0.104, 0.084, 0.108, 0.086, 0.104]",1.0
24,0.098,,0.09725,,0.101,,"[0.082, 0.088, 0.094, 0.086, 0.102, 0.094, 0.104, 0.106, 0.108, 0.104, 0.104, 0.106, 0.098, 0.082, 0.1, 0.108, 0.108, 0.084, 0.098, 0.104]",1.0
25,0.098,,0.09725,,0.101,,"[0.086, 0.108, 0.082, 0.108, 0.106, 0.104, 0.098, 0.104, 0.108, 0.102, 0.106, 0.088, 0.094, 0.084, 0.082, 0.094, 0.104, 0.098, 0.104, 0.1]",1.0
26,0.098,,0.09725,,0.101,,"[0.1, 0.082, 0.098, 0.102, 0.104, 0.088, 0.094, 0.108, 0.104, 0.106, 0.084, 0.106, 0.098, 0.094, 0.104, 0.104, 0.108, 0.108, 0.082, 0.086]",1.0
