round,clean_accuracy,clean_loss,malicious_accuracy,malicious_loss,accuracy,loss,client_accuracies,client_update_norms,keep_rate
11,0.9855,0.04136568847634407,0.0,0.0,0.9855,0.04136568847634407,"[1.0, 0.984, 0.994, 0.968, 0.984, 0.978, 0.966, 0.982, 0.998, 0.98, 0.992, 0.982, 0.988, 0.998, 0.974, 0.994, 0.994, 0.978, 0.996, 0.98]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
12,0.9861000000000001,0.039396503477905756,0.0,0.0,0.9861000000000001,0.039396503477905756,"[0.978, 0.984, 0.972, 1.0, 0.994, 0.996, 0.98, 0.98, 0.998, 0.988, 0.994, 0.992, 0.978, 0.974, 0.984, 0.996, 0.968, 0.998, 0.986, 0.982]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
13,0.9869,0.03755089698242955,0.0,0.0,0.9869,0.03755089698242955,"[0.998, 0.974, 0.988, 0.98, 0.986, 0.984, 0.996, 0.998, 0.992, 0.972, 0.984, 1.0, 0.996, 0.996, 0.984, 0.968, 0.982, 0.98, 0.998, 0.982]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
14,0.9870000000000001,0.03600101115240477,0.0,0.0,0.9870000000000001,0.03600101115240477,"[0.996, 1.0, 0.992, 0.982, 0.986, 0.998, 0.984, 0.974, 0.982, 0.986, 0.998, 0.984, 0.984, 0.968, 0.996, 0.998, 0.998, 0.972, 0.98, 0.982]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
15,0.9873,0.03463958181353064,0.0,0.0,0.9873,0.03463958181353064,"[0.998, 0.982, 0.982, 0.984, 0.984, 0.974, 0.984, 0.998, 0.992, 0.984, 0.998, 0.972, 0.986, 0.996, 0.996, 1.0, 0.988, 0.982, 0.968, 0.998]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
16,0.9881,0.033275481091220624,0.0,0.0,0.9881,0.033275481091220624,"[0.998, 0.992, 0.97, 0.988, 0.974, 0.984, 0.982, 1.0, 0.998, 0.982, 0.984, 0.998, 0.996, 0.988, 0.998, 0.988, 0.986, 0.986, 0.974, 0.996]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
17,0.9883999999999998,0.03212654021294838,0.0,0.0,0.9883999999999998,0.03212654021294838,"[1.0, 0.988, 0.984, 0.998, 0.998, 0.986, 0.984, 0.984, 0.988, 0.976, 0.996, 0.992, 0.988, 0.998, 1.0, 0.97, 0.988, 0.982, 0.972, 0.996]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
18,0.9888000000000001,0.031164460537058857,0.0,0.0,0.9888000000000001,0.031164460537058857,"[0.986, 0.984, 0.992, 1.0, 0.988, 0.984, 0.988, 0.99, 0.982, 0.998, 0.998, 0.996, 0.996, 0.974, 0.98, 1.0, 0.97, 0.998, 0.988, 0.984]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
19,0.9890999999999999,0.03056203503958841,0.0,0.0,0.9890999999999999,0.03056203503958841,"[0.996, 0.97, 0.986, 1.0, 1.0, 1.0, 0.998, 0.98, 0.984, 0.996, 0.99, 0.984, 0.99, 0.99, 0.986, 0.998, 0.988, 0.974, 0.988, 0.984]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
20,0.9898000000000001,0.02973944964040811,0.0,0.0,0.9898000000000001,0.02973944964040811,"[1.0, 0.982, 1.0, 0.988, 0.988, 0.984, 0.99, 0.998, 1.0, 0.996, 0.99, 0.974, 0.998, 0.994, 0.996, 0.988, 0.986, 0.986, 0.984, 0.974]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
21,0.9901,0.029077013530871908,0.0,0.0,0.9901,0.029077013530871908,"[0.986, 0.986, 1.0, 0.98, 0.988, 0.976, 0.998, 1.0, 0.99, 0.974, 0.986, 0.996, 1.0, 0.988, 0.988, 0.994, 0.984, 0.994, 0.998, 0.996]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
22,0.9903000000000001,0.0285647495891169,0.0,0.0,0.9903000000000001,0.0285647495891169,"[0.994, 0.974, 0.976, 0.988, 0.984, 0.994, 0.996, 0.988, 1.0, 0.998, 1.0, 0.98, 0.998, 1.0, 0.986, 0.99, 0.992, 0.996, 0.986, 0.986]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
23,0.9902,0.02801879631736597,0.0,0.0,0.9902,0.02801879631736597,"[0.988, 0.986, 0.998, 0.994, 1.0, 0.986, 0.974, 0.986, 0.994, 0.998, 0.988, 1.0, 0.978, 0.992, 1.0, 0.986, 0.98, 0.986, 0.996, 0.994]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
24,0.9904,0.027508035524755316,0.0,0.0,0.9904,0.027508035524755316,"[0.994, 1.0, 0.986, 0.98, 0.986, 0.986, 0.978, 1.0, 0.974, 0.988, 0.996, 0.986, 0.988, 0.998, 0.992, 0.998, 0.996, 1.0, 0.994, 0.988]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
25,0.9904,0.02719617548589781,0.0,0.0,0.9904,0.02719617548589781,"[0.994, 0.996, 0.984, 0.994, 0.988, 0.988, 0.982, 0.996, 0.998, 0.99, 0.986, 0.988, 0.998, 1.0, 0.978, 0.984, 0.988, 1.0, 0.976, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
26,0.9908999999999999,0.026562776191960326,0.0,0.0,0.9908999999999999,0.026562776191960326,"[0.996, 0.996, 0.978, 0.998, 0.988, 1.0, 0.996, 1.0, 0.998, 0.984, 0.986, 0.99, 1.0, 0.982, 0.988, 0.984, 0.99, 0.976, 0.992, 0.996]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
27,0.991,0.026333095251604276,0.0,0.0,0.991,0.026333095251604276,"[0.988, 0.996, 0.99, 0.978, 0.996, 1.0, 0.986, 1.0, 0.982, 0.984, 0.996, 0.978, 0.998, 0.984, 0.988, 0.996, 1.0, 0.998, 0.992, 0.99]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
28,0.9911999999999999,0.02591658796482932,0.0,0.0,0.9911999999999999,0.02591658796482932,"[0.978, 0.988, 1.0, 0.992, 0.992, 0.978, 0.988, 1.0, 0.998, 0.984, 0.984, 0.99, 1.0, 0.996, 0.996, 0.996, 0.996, 0.998, 0.982, 0.988]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
29,0.9911999999999999,0.025675743083188252,0.0,0.0,0.9911999999999999,0.025675743083188252,"[0.992, 0.984, 0.978, 0.996, 0.99, 0.996, 0.998, 1.0, 0.988, 1.0, 0.998, 0.996, 1.0, 0.978, 0.988, 0.982, 0.984, 0.988, 0.992, 0.996]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
30,0.9916,0.025579065729525043,0.0,0.0,0.9916,0.025579065729525043,"[0.996, 0.988, 0.978, 0.99, 0.988, 0.994, 0.998, 0.98, 1.0, 0.996, 0.982, 0.996, 0.99, 1.0, 1.0, 0.998, 0.996, 0.984, 0.992, 0.986]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
31,0.9915999999999998,0.025300886613966612,0.0,0.0,0.9915999999999998,0.025300886613966612,"[1.0, 1.0, 0.996, 0.982, 0.998, 0.996, 1.0, 0.996, 0.988, 0.994, 0.988, 0.99, 0.996, 0.98, 1.0, 0.984, 0.978, 0.992, 0.984, 0.99]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
32,0.9917999999999999,0.025165693360966655,0.0,0.0,0.9917999999999999,0.025165693360966655,"[1.0, 0.996, 0.988, 1.0, 0.998, 0.998, 0.992, 1.0, 0.992, 0.988, 0.98, 0.994, 0.996, 0.984, 0.99, 0.984, 0.978, 1.0, 0.982, 0.996]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
33,0.9919999999999998,0.02499583529238265,0.0,0.0,0.9919999999999998,0.02499583529238265,"[0.984, 0.998, 0.992, 1.0, 1.0, 0.996, 0.988, 1.0, 0.982, 0.998, 1.0, 0.978, 0.98, 0.994, 0.996, 0.986, 0.996, 0.994, 0.99, 0.988]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
34,0.9922000000000001,0.024704020356137592,0.0,0.0,0.9922000000000001,0.024704020356137592,"[0.998, 0.988, 0.994, 1.0, 0.986, 0.99, 1.0, 0.988, 0.996, 0.988, 0.978, 1.0, 0.994, 0.98, 0.996, 0.982, 0.996, 1.0, 0.998, 0.992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
35,0.9924999999999999,0.024525180072462405,0.0,0.0,0.9924999999999999,0.024525180072462405,"[1.0, 0.99, 0.98, 0.994, 0.984, 0.988, 0.996, 0.996, 1.0, 0.994, 0.988, 0.988, 0.998, 0.998, 1.0, 0.98, 0.988, 1.0, 0.99, 0.998]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
36,0.9924,0.02431783888555188,0.0,0.0,0.9924,0.02431783888555188,"[1.0, 1.0, 1.0, 0.99, 0.994, 0.988, 0.988, 0.996, 0.99, 0.998, 0.998, 0.988, 0.98, 0.994, 1.0, 0.982, 0.98, 0.996, 0.988, 0.998]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
37,0.9924,0.024308548381170424,0.0,0.0,0.9924,0.024308548381170424,"[0.988, 1.0, 0.988, 1.0, 0.998, 1.0, 0.998, 0.99, 0.98, 0.996, 0.994, 0.998, 0.994, 1.0, 0.984, 0.996, 0.988, 0.98, 0.986, 0.99]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
38,0.9923,0.02414434838590651,0.0,0.0,0.9923,0.02414434838590651,"[0.994, 1.0, 0.988, 0.998, 0.998, 0.98, 0.994, 0.99, 1.0, 0.996, 0.988, 0.99, 0.98, 0.988, 1.0, 1.0, 0.998, 0.982, 0.996, 0.986]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
39,0.9927000000000001,0.02405246888297512,0.0,0.0,0.9927000000000001,0.02405246888297512,"[0.998, 1.0, 0.99, 1.0, 0.998, 0.988, 0.98, 0.988, 0.994, 0.994, 1.0, 0.99, 0.984, 0.99, 1.0, 0.988, 0.996, 0.998, 0.98, 0.998]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
40,0.9926,0.02392340539830897,0.0,0.0,0.9926,0.02392340539830897,"[0.994, 1.0, 0.988, 0.994, 0.98, 0.98, 0.988, 1.0, 0.99, 0.996, 1.0, 0.998, 0.996, 1.0, 0.988, 0.99, 0.99, 0.982, 0.998, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
41,0.9926999999999999,0.023927698181037727,0.0,0.0,0.9926999999999999,0.023927698181037727,"[0.998, 0.99, 0.98, 0.99, 0.99, 0.98, 0.988, 1.0, 0.988, 0.994, 1.0, 1.0, 0.982, 1.0, 0.998, 0.988, 0.996, 0.998, 0.994, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
42,0.9927999999999999,0.02368334950792068,0.0,0.0,0.9927999999999999,0.02368334950792068,"[0.996, 0.998, 1.0, 0.99, 0.982, 0.994, 0.998, 1.0, 0.98, 0.99, 1.0, 0.99, 0.998, 0.98, 0.996, 0.988, 0.996, 0.988, 1.0, 0.992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
43,0.9930000000000001,0.023749241518110864,0.0,0.0,0.9930000000000001,0.023749241518110864,"[0.996, 1.0, 1.0, 1.0, 0.988, 0.988, 1.0, 0.99, 0.996, 0.98, 0.99, 0.996, 0.994, 0.98, 0.998, 0.998, 0.99, 0.984, 1.0, 0.992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
44,0.9928999999999999,0.023686593457874494,0.0,0.0,0.9928999999999999,0.023686593457874494,"[0.998, 0.99, 1.0, 1.0, 0.988, 0.99, 0.98, 0.984, 0.996, 1.0, 1.0, 0.99, 0.988, 0.99, 0.996, 0.998, 1.0, 0.994, 0.996, 0.98]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
45,0.9928999999999999,0.023650502240630544,0.0,0.0,0.9928999999999999,0.023650502240630544,"[0.992, 0.998, 0.996, 0.98, 0.998, 1.0, 0.994, 0.99, 0.982, 1.0, 0.99, 0.988, 0.98, 1.0, 0.996, 1.0, 0.996, 0.988, 1.0, 0.99]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
46,0.9929,0.023627399107735057,0.0,0.0,0.9929,0.023627399107735057,"[1.0, 0.984, 1.0, 0.99, 0.988, 0.994, 0.998, 0.988, 0.99, 0.992, 0.998, 1.0, 0.98, 0.996, 0.99, 1.0, 1.0, 0.994, 0.98, 0.996]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
47,0.9929,0.02358186880714257,0.0,0.0,0.9929,0.02358186880714257,"[0.988, 0.996, 1.0, 0.992, 1.0, 0.98, 0.998, 0.98, 0.984, 0.99, 1.0, 0.988, 0.994, 0.99, 0.994, 0.996, 0.99, 1.0, 1.0, 0.998]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
48,0.9928999999999999,0.02346138295599296,0.0,0.0,0.9928999999999999,0.02346138295599296,"[0.996, 0.996, 0.99, 1.0, 0.98, 1.0, 0.99, 0.994, 0.994, 0.992, 0.984, 0.988, 1.0, 0.998, 0.998, 0.988, 0.98, 1.0, 0.99, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
49,0.9928000000000001,0.023429289343999925,0.0,0.0,0.9928000000000001,0.023429289343999925,"[0.99, 0.98, 1.0, 1.0, 0.99, 0.998, 0.996, 1.0, 0.998, 1.0, 0.988, 0.988, 0.984, 0.996, 0.994, 0.988, 0.98, 0.994, 0.992, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
50,0.9926999999999999,0.02348913711630409,0.0,0.0,0.9926999999999999,0.02348913711630409,"[1.0, 1.0, 1.0, 0.996, 0.988, 0.98, 0.994, 1.0, 0.988, 0.998, 0.99, 0.994, 0.988, 1.0, 0.984, 0.98, 0.994, 0.99, 0.992, 0.998]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
