round,accuracy,loss,clean_accuracy,clean_loss,malicious_accuracy,malicious_loss,client_accuracies,keep_rate
1,0.916,0.30637360162800176,0.916,0.30637360162800176,0.0,0.0,"[0.954, 0.95, 0.898, 0.916, 0.964, 0.952, 0.882, 0.862, 0.984, 0.92, 0.89, 0.888, 0.878, 0.958, 0.902, 0.908, 0.912, 0.866, 0.89, 0.946]",1.0
2,0.9555,0.1442243187899294,0.9555,0.1442243187899294,0.0,0.0,"[0.982, 0.976, 0.982, 0.932, 0.978, 0.916, 0.998, 0.954, 0.938, 0.958, 0.922, 0.952, 0.94, 0.986, 0.954, 0.926, 0.964, 0.932, 0.984, 0.936]",1.0
3,0.9657,0.10419610963872401,0.9657,0.10419610963872401,0.0,0.0,"[0.97, 0.964, 0.972, 0.95, 0.954, 0.946, 0.942, 0.996, 0.99, 0.936, 0.986, 0.96, 0.954, 0.992, 0.97, 0.978, 0.938, 0.99, 0.94, 0.986]",1.0
4,0.9725,0.08314030934561742,0.9725,0.08314030934561742,0.0,0.0,"[0.994, 0.974, 0.976, 0.956, 0.942, 0.988, 0.986, 0.948, 0.946, 0.962, 0.996, 0.96, 0.978, 0.978, 0.958, 0.994, 0.99, 0.962, 0.984, 0.978]",1.0
5,0.9771,0.07058988632670662,0.9771,0.07058988632670662,0.0,0.0,"[0.982, 0.984, 0.958, 0.956, 0.994, 0.96, 0.982, 0.972, 0.97, 0.966, 0.986, 0.98, 0.99, 0.992, 0.948, 0.98, 0.996, 0.984, 0.998, 0.964]",1.0
6,0.9798,0.06218223540499821,0.9798,0.06218223540499821,0.0,0.0,"[0.954, 0.984, 0.992, 0.964, 0.96, 0.97, 0.978, 0.986, 0.968, 0.97, 0.988, 0.988, 0.982, 0.998, 0.982, 0.992, 0.994, 0.964, 0.986, 0.996]",1.0
7,0.9817,0.055759617488593,0.9817,0.055759617488593,0.0,0.0,"[0.972, 0.986, 0.988, 0.992, 0.978, 0.958, 0.982, 0.972, 0.974, 0.99, 0.976, 0.996, 0.988, 0.984, 0.97, 0.982, 0.994, 0.962, 0.992, 0.998]",1.0
8,0.983,0.05083601883993651,0.983,0.05083601883993651,0.0,0.0,"[0.982, 0.99, 0.994, 0.982, 0.972, 0.972, 0.96, 0.99, 0.964, 0.994, 0.998, 0.98, 0.99, 0.98, 0.972, 0.996, 0.996, 0.974, 0.982, 0.992]",1.0
9,0.9849,0.04689288241397662,0.9849,0.04689288241397662,0.0,0.0,"[0.972, 0.982, 0.976, 0.994, 0.992, 0.996, 0.994, 0.992, 0.978, 0.964, 0.98, 0.998, 0.996, 0.984, 0.984, 0.98, 1.0, 0.966, 0.992, 0.978]",1.0
10,0.9851,0.043923206627459875,0.9851,0.043923206627459875,0.0,0.0,"[0.98, 0.994, 0.972, 0.982, 0.994, 0.98, 0.996, 0.98, 0.966, 0.998, 0.994, 0.984, 0.982, 0.976, 1.0, 0.966, 0.998, 0.99, 0.978, 0.992]",1.0
