round,accuracy,loss,clean_accuracy,clean_loss,malicious_accuracy,malicious_loss,client_accuracies,keep_rate
1,0.302,1.9758899904787541,0.303875,1.9727494027465582,0.2945,1.9884523414075375,"[0.278, 0.312, 0.334, 0.316, 0.29, 0.284, 0.312, 0.258, 0.268, 0.326, 0.316, 0.31, 0.288, 0.312, 0.292, 0.314, 0.264, 0.318, 0.332, 0.316]",1.0
2,0.378,1.7355672273784877,0.38125,1.7304668026044965,0.365,1.755968926474452,"[0.39, 0.374, 0.384, 0.372, 0.326, 0.402, 0.344, 0.36, 0.392, 0.384, 0.38, 0.374, 0.386, 0.402, 0.374, 0.406, 0.4, 0.334, 0.372, 0.404]",1.0
3,0.4275,1.5738413635641337,0.43125,1.567615813575685,0.4125,1.5987435635179281,"[0.458, 0.432, 0.418, 0.41, 0.396, 0.458, 0.42, 0.38, 0.402, 0.416, 0.414, 0.424, 0.446, 0.43, 0.434, 0.446, 0.452, 0.458, 0.424, 0.432]",1.0
4,0.4753,1.4654889345169066,0.4805,1.4593103895895183,0.4545,1.4902031142264605,"[0.456, 0.484, 0.438, 0.488, 0.472, 0.454, 0.452, 0.456, 0.488, 0.49, 0.452, 0.49, 0.448, 0.472, 0.486, 0.51, 0.486, 0.488, 0.5, 0.496]",1.0
5,0.5004,1.3895308788865806,0.505125,1.3838458196260035,0.4815,1.4122711159288883,"[0.446, 0.486, 0.516, 0.498, 0.516, 0.48, 0.556, 0.466, 0.514, 0.476, 0.494, 0.524, 0.522, 0.506, 0.516, 0.504, 0.462, 0.498, 0.524, 0.504]",1.0
6,0.5246,1.3312729677185415,0.5275,1.3260461015161127,0.513,1.3521804325282574,"[0.58, 0.502, 0.506, 0.546, 0.542, 0.518, 0.532, 0.538, 0.538, 0.458, 0.538, 0.534, 0.524, 0.53, 0.518, 0.486, 0.522, 0.54, 0.492, 0.548]",1.0
7,0.5453,1.280879838950932,0.5475,1.2761292930226773,0.5365,1.299882022663951,"[0.572, 0.548, 0.556, 0.546, 0.53, 0.554, 0.606, 0.56, 0.548, 0.522, 0.492, 0.548, 0.566, 0.562, 0.52, 0.556, 0.556, 0.516, 0.512, 0.536]",1.0
8,0.5626,1.2361819980666042,0.565625,1.23214106913656,0.5505,1.2523457137867808,"[0.574, 0.554, 0.588, 0.562, 0.572, 0.562, 0.532, 0.524, 0.582, 0.564, 0.568, 0.552, 0.534, 0.574, 0.59, 0.51, 0.576, 0.556, 0.554, 0.624]",1.0
9,0.5785,1.1922414718195795,0.58025,1.1887440450955182,0.5715,1.206231178715825,"[0.578, 0.59, 0.574, 0.618, 0.59, 0.578, 0.554, 0.566, 0.554, 0.576, 0.594, 0.582, 0.592, 0.518, 0.576, 0.602, 0.58, 0.55, 0.622, 0.576]",1.0
10,0.5945,1.15152592305094,0.59725,1.148405957268551,0.5835,1.1640057861804962,"[0.578, 0.608, 0.562, 0.594, 0.596, 0.586, 0.598, 0.602, 0.602, 0.616, 0.598, 0.592, 0.572, 0.604, 0.584, 0.596, 0.548, 0.64, 0.628, 0.586]",1.0
11,0.1058,53.221252262592316,0.10725,53.136240512132645,0.1,53.561299264431,"[0.094, 0.102, 0.096, 0.12, 0.106, 0.104, 0.102, 0.074, 0.138, 0.088, 0.11, 0.138, 0.102, 0.092, 0.104, 0.114, 0.11, 0.1, 0.104, 0.118]",1.0
12,0.1,,0.0975,,0.11,,"[0.092, 0.082, 0.074, 0.082, 0.106, 0.114, 0.096, 0.092, 0.124, 0.118, 0.116, 0.114, 0.108, 0.09, 0.094, 0.11, 0.084, 0.098, 0.114, 0.092]",1.0
13,0.1,,0.0975,,0.11,,"[0.116, 0.074, 0.11, 0.082, 0.094, 0.114, 0.106, 0.114, 0.108, 0.114, 0.098, 0.092, 0.092, 0.096, 0.09, 0.082, 0.118, 0.084, 0.124, 0.092]",1.0
14,0.1,,0.0975,,0.11,,"[0.108, 0.11, 0.094, 0.106, 0.124, 0.114, 0.098, 0.118, 0.092, 0.074, 0.082, 0.084, 0.092, 0.114, 0.116, 0.114, 0.082, 0.092, 0.096, 0.09]",1.0
15,0.1,,0.0975,,0.11,,"[0.114, 0.118, 0.084, 0.082, 0.092, 0.098, 0.106, 0.116, 0.11, 0.094, 0.096, 0.082, 0.092, 0.114, 0.114, 0.092, 0.074, 0.09, 0.124, 0.108]",1.0
16,0.1,,0.0975,,0.11,,"[0.082, 0.114, 0.084, 0.092, 0.108, 0.11, 0.114, 0.094, 0.082, 0.116, 0.092, 0.09, 0.092, 0.106, 0.098, 0.124, 0.114, 0.074, 0.096, 0.118]",1.0
17,0.1,,0.0975,,0.11,,"[0.118, 0.098, 0.114, 0.084, 0.092, 0.124, 0.116, 0.096, 0.074, 0.092, 0.106, 0.11, 0.092, 0.082, 0.082, 0.108, 0.09, 0.114, 0.114, 0.094]",1.0
18,0.1,,0.0975,,0.11,,"[0.082, 0.084, 0.11, 0.106, 0.092, 0.124, 0.116, 0.092, 0.114, 0.082, 0.094, 0.098, 0.114, 0.118, 0.108, 0.092, 0.114, 0.09, 0.096, 0.074]",1.0
19,0.1,,0.0975,,0.11,,"[0.118, 0.114, 0.082, 0.116, 0.114, 0.084, 0.108, 0.092, 0.074, 0.106, 0.124, 0.09, 0.092, 0.096, 0.098, 0.082, 0.094, 0.11, 0.092, 0.114]",1.0
20,0.1,,0.0975,,0.11,,"[0.098, 0.084, 0.114, 0.108, 0.094, 0.096, 0.11, 0.124, 0.082, 0.092, 0.092, 0.092, 0.106, 0.09, 0.116, 0.074, 0.082, 0.118, 0.114, 0.114]",1.0
21,0.1,,0.0975,,0.11,,"[0.118, 0.108, 0.124, 0.114, 0.074, 0.092, 0.092, 0.082, 0.114, 0.11, 0.09, 0.094, 0.114, 0.116, 0.084, 0.082, 0.096, 0.098, 0.092, 0.106]",1.0
22,0.1,,0.0975,,0.11,,"[0.094, 0.114, 0.118, 0.098, 0.09, 0.082, 0.114, 0.108, 0.092, 0.114, 0.084, 0.116, 0.124, 0.092, 0.092, 0.106, 0.082, 0.096, 0.11, 0.074]",1.0
23,0.1,,0.0975,,0.11,,"[0.092, 0.074, 0.106, 0.09, 0.098, 0.114, 0.096, 0.124, 0.094, 0.092, 0.118, 0.114, 0.11, 0.084, 0.082, 0.114, 0.082, 0.116, 0.108, 0.092]",1.0
24,0.1,,0.0975,,0.11,,"[0.116, 0.114, 0.114, 0.124, 0.096, 0.108, 0.114, 0.082, 0.106, 0.084, 0.092, 0.092, 0.11, 0.094, 0.09, 0.074, 0.082, 0.118, 0.098, 0.092]",1.0
25,0.1,,0.0975,,0.11,,"[0.108, 0.116, 0.114, 0.124, 0.092, 0.082, 0.082, 0.114, 0.09, 0.096, 0.092, 0.11, 0.098, 0.092, 0.114, 0.074, 0.118, 0.084, 0.106, 0.094]",1.0
26,0.1,,0.0975,,0.11,,"[0.074, 0.098, 0.082, 0.092, 0.114, 0.114, 0.118, 0.084, 0.114, 0.096, 0.09, 0.082, 0.11, 0.094, 0.092, 0.108, 0.124, 0.116, 0.106, 0.092]",1.0
27,0.1,,0.0975,,0.11,,"[0.118, 0.074, 0.09, 0.098, 0.082, 0.092, 0.108, 0.114, 0.124, 0.096, 0.114, 0.116, 0.084, 0.106, 0.092, 0.114, 0.082, 0.11, 0.092, 0.094]",1.0
28,0.1,,0.0975,,0.11,,"[0.116, 0.096, 0.106, 0.092, 0.098, 0.09, 0.084, 0.114, 0.082, 0.094, 0.092, 0.11, 0.082, 0.118, 0.092, 0.108, 0.114, 0.124, 0.114, 0.074]",1.0
29,0.1,,0.0975,,0.11,,"[0.094, 0.092, 0.114, 0.11, 0.098, 0.096, 0.116, 0.092, 0.082, 0.084, 0.118, 0.114, 0.108, 0.114, 0.074, 0.082, 0.09, 0.092, 0.106, 0.124]",1.0
