round,clean_accuracy,clean_loss,malicious_accuracy,malicious_loss,accuracy,loss,client_accuracies,client_update_norms,keep_rate
11,0.9856000000000001,0.04149103005829602,0.0,0.0,0.9856000000000001,0.04149103005829602,"[1.0, 0.968, 0.978, 0.982, 0.98, 0.994, 0.988, 0.984, 0.982, 0.978, 0.992, 0.994, 0.98, 0.998, 0.996, 0.968, 0.974, 0.994, 0.998, 0.984]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
12,0.9863,0.039389039462844264,0.0,0.0,0.9863,0.039389039462844264,"[0.992, 0.994, 0.984, 0.968, 0.98, 0.994, 0.98, 0.98, 0.998, 0.974, 0.998, 0.988, 0.986, 0.982, 0.994, 0.998, 0.98, 0.984, 0.972, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
13,0.9869999999999999,0.03746046009939619,0.0,0.0,0.9869999999999999,0.03746046009939619,"[0.998, 0.984, 0.984, 0.974, 0.982, 0.972, 0.988, 0.982, 0.998, 0.984, 0.996, 0.98, 0.996, 0.998, 0.982, 0.968, 1.0, 0.986, 0.996, 0.992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
14,0.9873,0.0358551443248075,0.0,0.0,0.9873,0.0358551443248075,"[0.984, 1.0, 0.992, 0.998, 0.988, 0.98, 0.982, 0.968, 0.986, 0.998, 0.974, 0.986, 0.998, 0.998, 0.984, 0.996, 0.984, 0.996, 0.972, 0.982]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
15,0.9873999999999998,0.034552990379165746,0.0,0.0,0.9873999999999998,0.034552990379165746,"[0.998, 1.0, 0.998, 0.97, 0.998, 0.982, 0.986, 0.998, 0.992, 0.986, 0.996, 0.984, 0.996, 0.984, 0.982, 0.974, 0.986, 0.984, 0.982, 0.972]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
16,0.9879,0.03328261760054829,0.0,0.0,0.9879,0.03328261760054829,"[0.982, 0.998, 0.996, 0.982, 0.974, 0.996, 0.998, 0.988, 0.984, 0.986, 0.998, 0.986, 0.97, 0.988, 0.998, 0.976, 1.0, 0.982, 0.984, 0.992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
17,0.9881,0.0321638067970639,0.0,0.0,0.9881,0.0321638067970639,"[0.982, 0.996, 0.986, 0.988, 0.988, 0.998, 0.992, 0.996, 0.972, 0.974, 0.97, 0.984, 0.986, 0.998, 0.998, 0.998, 0.988, 0.984, 1.0, 0.984]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
18,0.9885000000000002,0.03125771932947145,0.0,0.0,0.9885000000000002,0.03125771932947145,"[0.99, 0.988, 0.97, 0.982, 0.976, 0.996, 0.996, 0.998, 0.998, 0.99, 0.982, 0.99, 0.984, 0.988, 1.0, 0.986, 1.0, 0.972, 1.0, 0.984]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
19,0.9889999999999999,0.03044741198190195,0.0,0.0,0.9889999999999999,0.03044741198190195,"[0.988, 0.988, 0.99, 0.998, 0.984, 1.0, 1.0, 0.986, 0.996, 0.99, 0.982, 0.972, 0.998, 1.0, 0.992, 0.978, 0.984, 0.996, 0.97, 0.988]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
20,0.9898,0.029750914097274973,0.0,0.0,0.9898,0.029750914097274973,"[0.986, 0.99, 1.0, 0.988, 0.984, 1.0, 0.984, 0.998, 0.974, 0.988, 0.996, 0.972, 0.986, 1.0, 0.988, 0.998, 0.982, 0.992, 0.996, 0.994]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
21,0.9899000000000001,0.029146577097139924,0.0,0.0,0.9899000000000001,0.029146577097139924,"[0.996, 0.99, 1.0, 0.986, 0.994, 0.988, 1.0, 1.0, 0.992, 0.976, 0.998, 0.988, 0.984, 0.998, 0.996, 0.98, 0.974, 0.986, 0.988, 0.984]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
22,0.9902999999999998,0.028521337370489164,0.0,0.0,0.9902999999999998,0.028521337370489164,"[1.0, 0.988, 1.0, 0.998, 0.986, 0.992, 0.996, 0.998, 0.986, 0.988, 0.986, 0.988, 0.994, 1.0, 0.986, 0.994, 0.98, 0.996, 0.976, 0.974]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
23,0.9902999999999998,0.02800247763831294,0.0,0.0,0.9902999999999998,0.02800247763831294,"[0.994, 0.988, 1.0, 0.986, 0.986, 1.0, 0.992, 0.998, 0.986, 0.986, 1.0, 0.98, 0.996, 0.996, 0.986, 0.988, 0.998, 0.976, 0.996, 0.974]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
24,0.9904999999999999,0.02741550612621211,0.0,0.0,0.9904999999999999,0.02741550612621211,"[1.0, 0.996, 0.998, 0.996, 0.988, 0.986, 0.998, 0.988, 0.98, 0.976, 1.0, 1.0, 0.994, 0.986, 0.988, 0.986, 0.976, 0.996, 0.986, 0.992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
25,0.9905000000000002,0.027068649202144003,0.0,0.0,0.9905000000000002,0.027068649202144003,"[0.992, 0.988, 0.988, 0.978, 0.988, 0.998, 1.0, 0.994, 1.0, 0.996, 0.986, 0.988, 0.996, 0.998, 1.0, 0.984, 0.994, 0.98, 0.976, 0.986]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
26,0.9906,0.026664928835973,0.0,0.0,0.9906,0.026664928835973,"[0.984, 0.988, 0.982, 0.988, 0.984, 0.994, 0.998, 0.996, 0.988, 0.976, 0.998, 1.0, 0.994, 0.988, 0.986, 1.0, 0.996, 1.0, 0.978, 0.994]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
27,0.9908999999999999,0.02630654105717838,0.0,0.0,0.9908999999999999,0.02630654105717838,"[0.988, 1.0, 0.996, 0.978, 0.984, 0.988, 0.982, 0.996, 1.0, 0.996, 0.994, 0.998, 0.986, 0.988, 0.978, 0.984, 1.0, 0.988, 0.998, 0.996]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
28,0.9911999999999999,0.026011142335363502,0.0,0.0,0.9911999999999999,0.026011142335363502,"[0.988, 0.996, 0.984, 0.988, 0.996, 0.992, 0.978, 0.998, 1.0, 0.996, 0.994, 0.988, 0.998, 0.978, 0.996, 0.982, 1.0, 1.0, 0.988, 0.984]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
29,0.9911999999999999,0.02578720075506453,0.0,0.0,0.9911999999999999,0.02578720075506453,"[1.0, 0.998, 0.984, 0.996, 0.998, 0.992, 0.984, 0.978, 1.0, 1.0, 0.996, 0.994, 0.982, 0.988, 0.988, 0.996, 0.996, 0.988, 0.978, 0.988]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
30,0.9914,0.025572940829178492,0.0,0.0,0.9914,0.025572940829178492,"[0.994, 0.984, 0.996, 0.982, 0.996, 1.0, 0.992, 0.988, 0.988, 0.978, 1.0, 0.996, 1.0, 0.996, 0.978, 0.984, 0.99, 1.0, 0.998, 0.988]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
31,0.9916,0.025379130087114277,0.0,0.0,0.9916,0.025379130087114277,"[0.996, 0.992, 1.0, 0.984, 0.988, 1.0, 0.988, 0.978, 0.998, 0.996, 0.99, 0.984, 0.994, 0.996, 1.0, 0.988, 1.0, 0.998, 0.98, 0.982]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
32,0.9917999999999999,0.025194736924771633,0.0,0.0,0.9917999999999999,0.025194736924771633,"[1.0, 0.994, 0.988, 1.0, 0.984, 0.992, 0.996, 0.998, 0.996, 0.99, 0.98, 0.996, 0.998, 1.0, 0.992, 0.988, 0.978, 0.982, 0.984, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
33,0.9919,0.02497685499005513,0.0,0.0,0.9919,0.02497685499005513,"[0.988, 0.996, 0.984, 0.994, 0.992, 0.998, 0.978, 0.99, 1.0, 0.996, 0.992, 0.982, 0.98, 1.0, 0.986, 0.988, 0.996, 0.998, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
34,0.9921,0.02477348799744874,0.0,0.0,0.9921,0.02477348799744874,"[0.984, 0.994, 0.98, 0.998, 1.0, 0.986, 0.984, 0.996, 1.0, 0.978, 0.992, 0.994, 0.998, 0.996, 1.0, 0.99, 0.988, 1.0, 0.988, 0.996]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
35,0.9922999999999998,0.02454842774391821,0.0,0.0,0.9922999999999998,0.02454842774391821,"[1.0, 0.998, 0.98, 0.994, 1.0, 0.994, 0.978, 0.99, 1.0, 0.998, 0.996, 0.988, 0.984, 0.99, 0.988, 1.0, 0.988, 0.988, 0.996, 0.996]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
36,0.9923,0.02437853301944983,0.0,0.0,0.9923,0.02437853301944983,"[0.988, 0.996, 0.99, 1.0, 0.988, 0.99, 0.996, 0.98, 0.988, 0.988, 0.994, 0.998, 0.996, 0.994, 1.0, 0.998, 0.982, 1.0, 0.98, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
37,0.9921,0.02442131575275681,0.0,0.0,0.9921,0.02442131575275681,"[0.996, 0.982, 0.986, 0.988, 0.988, 0.994, 0.998, 0.994, 0.994, 0.98, 1.0, 1.0, 0.998, 0.996, 0.99, 0.988, 1.0, 0.99, 1.0, 0.98]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
38,0.9923,0.02416181902900192,0.0,0.0,0.9923,0.02416181902900192,"[0.988, 0.998, 0.988, 0.994, 0.984, 0.996, 0.99, 1.0, 1.0, 1.0, 1.0, 0.99, 0.996, 0.986, 0.998, 0.994, 0.988, 0.996, 0.98, 0.98]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
39,0.9923,0.02405546444785216,0.0,0.0,0.9923,0.02405546444785216,"[0.998, 0.988, 0.996, 1.0, 0.98, 0.994, 0.988, 1.0, 1.0, 0.99, 0.986, 1.0, 0.98, 0.996, 0.998, 0.982, 0.998, 0.994, 0.99, 0.988]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
40,0.9926,0.024010340700256448,0.0,0.0,0.9926,0.024010340700256448,"[0.99, 0.996, 0.98, 1.0, 1.0, 0.988, 1.0, 0.988, 0.984, 0.99, 0.998, 0.99, 0.994, 1.0, 0.996, 0.994, 0.986, 1.0, 0.98, 0.998]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
41,0.9927999999999999,0.023903456463063223,0.0,0.0,0.9927999999999999,0.023903456463063223,"[0.99, 0.988, 0.988, 1.0, 0.99, 0.988, 0.998, 1.0, 0.98, 1.0, 0.994, 1.0, 1.0, 0.996, 0.998, 0.982, 0.996, 0.992, 0.996, 0.98]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
42,0.9926999999999999,0.023906884511821148,0.0,0.0,0.9926999999999999,0.023906884511821148,"[0.992, 0.996, 0.99, 1.0, 0.998, 0.996, 0.998, 1.0, 0.98, 0.988, 0.99, 0.988, 1.0, 0.994, 0.982, 0.996, 0.98, 1.0, 0.998, 0.988]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
43,0.9929,0.02374857555016483,0.0,0.0,0.9929,0.02374857555016483,"[1.0, 0.996, 0.99, 0.99, 1.0, 0.996, 1.0, 0.98, 0.988, 0.98, 0.992, 0.996, 0.988, 0.998, 0.994, 1.0, 0.998, 0.982, 1.0, 0.99]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
44,0.9926999999999999,0.02381523461463466,0.0,0.0,0.9926999999999999,0.02381523461463466,"[0.99, 1.0, 1.0, 1.0, 0.994, 1.0, 0.98, 0.988, 0.98, 0.998, 0.996, 0.988, 0.982, 0.996, 0.998, 0.992, 0.99, 0.998, 0.99, 0.994]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
45,0.9927999999999999,0.023838302989865667,0.0,0.0,0.9927999999999999,0.023838302989865667,"[1.0, 0.99, 0.992, 0.994, 0.998, 0.996, 0.996, 0.99, 0.994, 1.0, 0.998, 0.982, 0.98, 0.988, 0.99, 1.0, 0.98, 1.0, 0.988, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
46,0.9929,0.023609313478716486,0.0,0.0,0.9929,0.023609313478716486,"[0.98, 0.998, 0.99, 0.996, 0.98, 0.99, 0.984, 1.0, 0.99, 0.998, 1.0, 0.988, 1.0, 0.994, 0.994, 1.0, 0.996, 1.0, 0.992, 0.988]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
47,0.9929,0.023744162668386436,0.0,0.0,0.9929,0.023744162668386436,"[0.99, 0.992, 0.994, 1.0, 0.998, 1.0, 0.99, 0.98, 0.988, 0.996, 1.0, 0.99, 1.0, 0.998, 0.994, 0.984, 0.996, 0.98, 0.988, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
48,0.9928999999999999,0.023539656686370057,0.0,0.0,0.9928999999999999,0.023539656686370057,"[0.984, 0.998, 0.98, 1.0, 0.988, 0.994, 0.98, 1.0, 0.996, 0.988, 0.998, 0.99, 0.99, 1.0, 0.994, 1.0, 1.0, 0.996, 0.992, 0.99]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
49,0.9927999999999999,0.023458066880259663,0.0,0.0,0.9927999999999999,0.023458066880259663,"[0.988, 0.998, 0.99, 0.992, 0.98, 0.98, 0.99, 0.99, 0.994, 0.996, 1.0, 0.992, 1.0, 0.996, 1.0, 0.988, 1.0, 1.0, 0.984, 0.998]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
50,0.9929,0.0234501740413382,0.0,0.0,0.9929,0.0234501740413382,"[1.0, 0.998, 0.98, 0.99, 0.988, 0.992, 0.99, 1.0, 0.994, 0.99, 1.0, 1.0, 1.0, 0.996, 0.996, 0.984, 0.988, 0.994, 0.98, 0.998]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
