round,accuracy,client_accuracies,loss,client_update_norms,keep_rate
1,0.31018181818181817,"[0.318, 0.332, 0.278, 0.314, 0.316, 0.288, 0.312, 0.312, 0.31, 0.316, 0.316]",1.9690894105217673,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.55
