round,accuracy,loss,clean_accuracy,clean_loss,malicious_accuracy,malicious_loss,client_accuracies,keep_rate
1,0.0096,4.605558870732784,0.012,4.6067488715052605,0.0,4.6007988676428795,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.124, 0.0, 0.0, 0.0, 0.05, 0.0, 0.018, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
2,0.0117,4.607028506696224,0.014625,4.608392590656877,0.0,4.601572170853615,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2]",1.0
3,0.0191,4.583871656656266,0.018625,4.588696235790849,0.021,4.564573340117931,"[0.0, 0.0, 0.0, 0.0, 0.084, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.002, 0.12, 0.166, 0.0, 0.0, 0.0]",1.0
4,0.0329,4.537020236253738,0.034125,4.542292557656765,0.028,4.515930950641632,"[0.0, 0.0, 0.0, 0.028, 0.0, 0.0, 0.0, 0.122, 0.0, 0.0, 0.0, 0.046, 0.002, 0.0, 0.032, 0.0, 0.124, 0.016, 0.112, 0.176]",1.0
5,0.0376,4.4812291890382765,0.043125,4.486197371035814,0.0155,4.461356461048126,"[0.09, 0.048, 0.0, 0.012, 0.0, 0.0, 0.166, 0.07, 0.0, 0.024, 0.0, 0.02, 0.0, 0.176, 0.084, 0.0, 0.0, 0.052, 0.01, 0.0]",1.0
6,0.0431,4.433376304805279,0.048,4.44005268253386,0.0235,4.406670793890953,"[0.174, 0.0, 0.01, 0.0, 0.004, 0.026, 0.106, 0.162, 0.012, 0.072, 0.002, 0.104, 0.0, 0.0, 0.1, 0.0, 0.016, 0.034, 0.03, 0.01]",1.0
7,0.0562,4.38930115699768,0.058625,4.398074334487319,0.0465,4.354208447039127,"[0.042, 0.012, 0.17, 0.126, 0.05, 0.112, 0.034, 0.154, 0.094, 0.148, 0.014, 0.004, 0.004, 0.01, 0.016, 0.002, 0.0, 0.096, 0.024, 0.012]",1.0
8,0.061,4.344234828650952,0.060125,4.354930264875293,0.0645,4.301453083753586,"[0.034, 0.022, 0.094, 0.038, 0.082, 0.172, 0.012, 0.118, 0.022, 0.174, 0.006, 0.016, 0.07, 0.194, 0.0, 0.018, 0.002, 0.04, 0.042, 0.064]",1.0
9,0.0679,4.298060265928507,0.067,4.309622023254633,0.0715,4.2518132366240025,"[0.184, 0.202, 0.03, 0.014, 0.044, 0.002, 0.05, 0.08, 0.036, 0.02, 0.052, 0.186, 0.006, 0.072, 0.114, 0.074, 0.028, 0.048, 0.102, 0.014]",1.0
10,0.0752,4.2540609680116175,0.072875,4.26613472122699,0.0845,4.205765955150127,"[0.008, 0.036, 0.028, 0.068, 0.072, 0.052, 0.112, 0.2, 0.086, 0.044, 0.062, 0.008, 0.104, 0.07, 0.018, 0.206, 0.046, 0.058, 0.034, 0.192]",1.0
