round,loss
1,0.0096
2,0.0117
3,0.0191
4,0.0329
5,0.0376
6,0.0431
7,0.0562
8,0.061
9,0.0679
10,0.0752
11,0.0832
12,0.0895
13,0.0951
14,0.1026
15,0.1052
16,0.1084
17,0.114
18,0.115
19,0.1138
20,0.1114
21,0.112
22,0.1098
23,0.1085
24,0.1054
25,0.0992
26,0.0997
27,0.0888
28,0.0827
29,0.0877
30,0.0761
31,0.0713
32,0.0745
33,0.069
34,0.0634
35,0.0679
36,0.0569
37,0.0593
38,0.0566
39,0.0523
40,0.0489
41,0.0486
42,0.0466
43,0.0451
44,0.0462
45,0.0405
46,0.0414
47,0.0442
48,0.0431
49,0.0433
50,0.0389
