round,accuracy,loss,clean_accuracy,clean_loss,malicious_accuracy,malicious_loss,client_accuracies,keep_rate
1,0.0096,4.6055588722229,0.012,4.6067488715052605,0.0,4.60079887509346,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.124, 0.0, 0.05, 0.018, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
2,0.0117,4.607034175097942,0.014625,4.608371939510107,0.0,4.601683117449284,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.034, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
3,0.0192,4.583845612406731,0.018875,4.5886844247579575,0.0205,4.564490363001823,"[0.01, 0.12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.082, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17, 0.0]",1.0
4,0.0332,4.537096168100834,0.0345,4.542301895096898,0.028,4.516273260116577,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.12, 0.0, 0.048, 0.0, 0.028, 0.0, 0.112, 0.0, 0.136, 0.014, 0.03, 0.0, 0.176, 0.0, 0.0]",1.0
5,0.0374,4.481076490879059,0.043125,4.485876437276602,0.0145,4.461876705288887,"[0.012, 0.0, 0.0, 0.006, 0.0, 0.09, 0.0, 0.024, 0.07, 0.0, 0.024, 0.052, 0.178, 0.0, 0.162, 0.0, 0.082, 0.0, 0.048, 0.0]",1.0
6,0.0432,4.433240981400013,0.048125,4.4402086939662695,0.0235,4.405370131134987,"[0.012, 0.018, 0.0, 0.064, 0.102, 0.102, 0.018, 0.002, 0.102, 0.0, 0.0, 0.012, 0.018, 0.162, 0.034, 0.176, 0.0, 0.03, 0.002, 0.01]",1.0
7,0.0568,4.389782698452473,0.059,4.398659788072109,0.048,4.3542743399739265,"[0.144, 0.036, 0.12, 0.004, 0.026, 0.096, 0.018, 0.014, 0.1, 0.15, 0.106, 0.006, 0.004, 0.176, 0.014, 0.046, 0.0, 0.018, 0.052, 0.006]",1.0
8,0.0605,4.3446026630699635,0.06025,4.355235457420349,0.0615,4.302071485668421,"[0.024, 0.04, 0.016, 0.034, 0.062, 0.172, 0.102, 0.112, 0.002, 0.016, 0.172, 0.038, 0.07, 0.0, 0.004, 0.014, 0.022, 0.082, 0.186, 0.042]",1.0
9,0.0673,4.298243792355061,0.066,4.309620313346386,0.0725,4.252737708389759,"[0.02, 0.042, 0.048, 0.028, 0.016, 0.188, 0.204, 0.07, 0.05, 0.048, 0.036, 0.182, 0.074, 0.016, 0.08, 0.026, 0.002, 0.11, 0.104, 0.002]",1.0
10,0.0754,4.253590019047261,0.07325,4.264943704009056,0.084,4.208175279200077,"[0.054, 0.042, 0.048, 0.006, 0.036, 0.048, 0.072, 0.208, 0.016, 0.108, 0.09, 0.07, 0.026, 0.11, 0.008, 0.18, 0.208, 0.06, 0.04, 0.078]",1.0
11,0.0824,4.216971292346716,0.078875,4.226922132074833,0.0965,4.177167933434248,"[0.094, 0.04, 0.016, 0.128, 0.054, 0.042, 0.06, 0.068, 0.112, 0.19, 0.024, 0.128, 0.226, 0.048, 0.148, 0.044, 0.018, 0.126, 0.026, 0.056]",1.0
12,0.0894,4.182542228698731,0.083875,4.192024905234575,0.1115,4.144611522555351,"[0.172, 0.044, 0.06, 0.098, 0.112, 0.054, 0.026, 0.082, 0.036, 0.056, 0.236, 0.074, 0.056, 0.146, 0.052, 0.184, 0.166, 0.03, 0.058, 0.046]",1.0
13,0.0963,4.145753996819257,0.09,4.154889269731939,0.1215,4.109212905168533,"[0.176, 0.164, 0.088, 0.03, 0.066, 0.046, 0.064, 0.242, 0.074, 0.08, 0.17, 0.052, 0.192, 0.066, 0.06, 0.05, 0.11, 0.046, 0.042, 0.108]",1.0
14,0.0982,4.112283404171467,0.0905,4.120420469902456,0.129,4.079735141247511,"[0.06, 0.044, 0.028, 0.056, 0.06, 0.202, 0.124, 0.076, 0.046, 0.146, 0.162, 0.266, 0.038, 0.166, 0.064, 0.074, 0.112, 0.088, 0.064, 0.088]",1.0
15,0.0986,4.089594702422619,0.09,4.096607996150851,0.133,4.061541527509689,"[0.126, 0.072, 0.108, 0.286, 0.084, 0.06, 0.056, 0.056, 0.206, 0.156, 0.026, 0.168, 0.054, 0.058, 0.064, 0.052, 0.09, 0.048, 0.132, 0.07]",1.0
16,0.0975,4.062687277793884,0.088125,4.068671194836497,0.135,4.038751609623432,"[0.072, 0.06, 0.132, 0.068, 0.05, 0.06, 0.266, 0.082, 0.204, 0.044, 0.02, 0.066, 0.138, 0.178, 0.09, 0.056, 0.076, 0.078, 0.102, 0.108]",1.0
17,0.0987,4.037613053619862,0.091,4.040104015730321,0.1295,4.027649205178022,"[0.056, 0.108, 0.052, 0.128, 0.028, 0.176, 0.072, 0.198, 0.276, 0.068, 0.07, 0.116, 0.05, 0.068, 0.086, 0.064, 0.09, 0.092, 0.084, 0.092]",1.0
18,0.0985,4.025192521512508,0.092625,4.025764944031835,0.122,4.0229028314352036,"[0.068, 0.098, 0.056, 0.1, 0.128, 0.074, 0.032, 0.068, 0.194, 0.284, 0.044, 0.1, 0.068, 0.092, 0.164, 0.058, 0.056, 0.106, 0.082, 0.098]",1.0
19,0.0932,4.0180879309773445,0.089,4.012706355191767,0.11,4.039614234119654,"[0.064, 0.072, 0.062, 0.066, 0.072, 0.044, 0.11, 0.108, 0.104, 0.042, 0.104, 0.256, 0.076, 0.068, 0.034, 0.072, 0.078, 0.174, 0.156, 0.102]",1.0
