round,clean_accuracy,clean_loss,malicious_accuracy,malicious_loss,accuracy,loss,client_accuracies,client_update_norms,keep_rate
11,0.9856,0.04141613118297301,0.0,0.0,0.9856,0.04141613118297301,"[0.982, 0.978, 0.998, 0.988, 0.974, 0.982, 0.994, 0.984, 0.996, 0.992, 0.968, 0.968, 1.0, 0.978, 0.994, 0.98, 0.98, 0.984, 0.998, 0.994]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
12,0.9862000000000002,0.03938141338871901,0.0,0.0,0.9862000000000002,0.03938141338871901,"[0.994, 0.98, 0.982, 0.98, 0.972, 0.968, 0.982, 0.988, 0.98, 0.994, 1.0, 0.998, 0.986, 0.974, 0.998, 0.984, 0.994, 0.998, 0.98, 0.992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
13,0.9868,0.03749734877944775,0.0,0.0,0.9868,0.03749734877944775,"[0.984, 0.972, 1.0, 0.984, 0.988, 0.984, 0.986, 0.968, 0.974, 0.996, 0.998, 0.998, 0.98, 0.98, 0.996, 0.992, 0.996, 0.998, 0.982, 0.98]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
14,0.9871000000000001,0.03594766850992528,0.0,0.0,0.9871000000000001,0.03594766850992528,"[1.0, 0.998, 0.982, 0.986, 0.992, 0.998, 0.968, 0.982, 0.984, 0.998, 0.996, 0.996, 0.974, 0.972, 0.998, 0.984, 0.98, 0.982, 0.986, 0.986]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
15,0.9872000000000002,0.03453172228886388,0.0,0.0,0.9872000000000002,0.03453172228886388,"[0.982, 0.998, 0.968, 0.998, 0.996, 0.992, 0.986, 0.984, 0.998, 0.982, 0.974, 0.984, 0.984, 0.982, 0.986, 0.984, 0.996, 0.972, 1.0, 0.998]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
16,0.9878,0.03331973551943292,0.0,0.0,0.9878,0.03331973551943292,"[0.996, 0.998, 0.982, 0.998, 0.982, 0.992, 0.988, 0.984, 0.986, 0.986, 0.996, 0.984, 1.0, 0.97, 0.998, 0.986, 0.998, 0.982, 0.976, 0.974]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
17,0.9883000000000003,0.03216711812121957,0.0,0.0,0.9883000000000003,0.03216711812121957,"[0.984, 0.986, 0.988, 0.974, 0.998, 0.998, 0.996, 0.996, 1.0, 0.988, 0.984, 0.97, 0.99, 0.998, 0.982, 0.988, 0.984, 0.992, 0.998, 0.972]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
18,0.9886999999999999,0.03126384553253274,0.0,0.0,0.9886999999999999,0.03126384553253274,"[0.996, 0.972, 0.99, 0.988, 0.984, 0.992, 0.998, 0.998, 0.988, 0.988, 0.984, 0.996, 1.0, 0.984, 1.0, 0.982, 0.976, 0.988, 1.0, 0.97]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
19,0.9891,0.030525995128834894,0.0,0.0,0.9891,0.030525995128834894,"[0.99, 0.982, 0.988, 1.0, 0.984, 0.986, 0.998, 0.996, 0.978, 0.984, 0.988, 0.998, 0.972, 0.99, 0.99, 0.996, 1.0, 0.988, 0.974, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
20,0.9897,0.029707225273193673,0.0,0.0,0.9897,0.029707225273193673,"[0.984, 0.996, 0.992, 0.988, 0.996, 0.998, 1.0, 0.982, 1.0, 0.988, 0.974, 0.984, 0.99, 1.0, 0.984, 0.974, 0.988, 0.992, 0.986, 0.998]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
21,0.9898999999999999,0.029025482069113196,0.0,0.0,0.9898999999999999,0.029025482069113196,"[0.974, 1.0, 0.998, 0.986, 0.986, 0.992, 0.974, 0.98, 0.996, 0.996, 1.0, 0.988, 0.986, 1.0, 0.99, 0.988, 0.984, 0.988, 0.998, 0.994]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
22,0.9904,0.028491274874568262,0.0,0.0,0.9904,0.028491274874568262,"[1.0, 0.994, 0.988, 0.986, 0.998, 0.998, 0.99, 0.996, 0.988, 0.996, 0.978, 0.986, 0.986, 1.0, 0.986, 0.988, 0.974, 0.98, 0.996, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
23,0.9903000000000001,0.027984186909918662,0.0,0.0,0.9903000000000001,0.027984186909918662,"[0.994, 1.0, 0.976, 0.998, 1.0, 0.988, 0.986, 0.994, 0.986, 0.998, 0.976, 0.986, 0.986, 0.982, 0.996, 0.992, 0.988, 0.994, 0.986, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
24,0.9902,0.027379675435179253,0.0,0.0,0.9902,0.027379675435179253,"[0.976, 1.0, 0.994, 0.984, 0.986, 0.986, 1.0, 0.998, 0.994, 0.988, 0.988, 0.98, 0.996, 0.998, 0.996, 0.976, 1.0, 0.988, 0.99, 0.986]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
25,0.9904999999999999,0.027117961205973984,0.0,0.0,0.9904999999999999,0.027117961205973984,"[0.988, 0.98, 0.986, 0.996, 1.0, 0.976, 0.994, 0.996, 1.0, 0.992, 1.0, 0.988, 0.998, 0.988, 0.998, 0.986, 0.984, 0.996, 0.976, 0.988]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
26,0.9906000000000003,0.026753848938454894,0.0,0.0,0.9906000000000003,0.026753848938454894,"[1.0, 0.998, 0.996, 0.984, 0.996, 0.994, 0.99, 0.998, 0.988, 0.986, 0.996, 1.0, 0.988, 0.98, 1.0, 0.988, 0.978, 0.992, 0.984, 0.976]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
27,0.9912000000000001,0.026346262324574356,0.0,0.0,0.9912000000000001,0.026346262324574356,"[0.996, 0.998, 0.986, 1.0, 0.978, 0.996, 0.986, 0.992, 0.984, 0.99, 1.0, 0.988, 0.988, 0.996, 0.992, 0.998, 0.982, 0.978, 1.0, 0.996]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
28,0.9912000000000001,0.025974757326397934,0.0,0.0,0.9912000000000001,0.025974757326397934,"[0.988, 0.996, 0.988, 0.996, 1.0, 0.992, 0.996, 0.998, 0.978, 0.988, 0.996, 0.984, 0.982, 1.0, 0.986, 0.998, 0.988, 0.978, 1.0, 0.992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
29,0.9911999999999999,0.025705415363046314,0.0,0.0,0.9911999999999999,0.025705415363046314,"[0.996, 0.994, 0.992, 0.988, 0.988, 0.992, 1.0, 1.0, 0.996, 0.998, 0.986, 0.988, 0.978, 1.0, 0.988, 0.978, 0.996, 1.0, 0.982, 0.984]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
30,0.9916,0.025547131812965064,0.0,0.0,0.9916,0.025547131812965064,"[0.99, 0.994, 1.0, 1.0, 0.978, 0.988, 0.986, 0.996, 0.998, 0.98, 0.99, 1.0, 0.982, 0.996, 0.996, 0.988, 0.984, 0.992, 0.994, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
31,0.9917999999999999,0.02536817596453176,0.0,0.0,0.9917999999999999,0.02536817596453176,"[0.992, 1.0, 0.99, 0.996, 1.0, 1.0, 0.984, 0.99, 0.996, 0.99, 0.98, 0.984, 0.996, 0.998, 0.978, 0.988, 0.982, 0.998, 0.994, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
32,0.9917999999999999,0.02523097371817897,0.0,0.0,0.9917999999999999,0.02523097371817897,"[1.0, 0.996, 0.986, 0.988, 0.98, 0.998, 0.99, 0.982, 1.0, 1.0, 0.99, 0.996, 0.998, 0.988, 0.984, 0.992, 0.994, 1.0, 0.996, 0.978]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
33,0.9918999999999999,0.024966737722850497,0.0,0.0,0.9918999999999999,0.024966737722850497,"[1.0, 0.984, 0.994, 0.996, 0.99, 0.992, 0.994, 0.978, 0.988, 0.998, 0.998, 0.994, 1.0, 1.0, 0.98, 1.0, 0.996, 0.986, 0.988, 0.982]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
34,0.992,0.02472698139996652,0.0,0.0,0.992,0.02472698139996652,"[0.998, 0.996, 0.988, 1.0, 0.988, 0.986, 0.982, 0.99, 1.0, 0.994, 0.996, 0.994, 0.998, 0.98, 0.994, 0.978, 1.0, 0.986, 0.992, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
35,0.9923000000000002,0.0245185234061708,0.0,0.0,0.9923000000000002,0.0245185234061708,"[1.0, 1.0, 0.988, 0.988, 0.998, 0.99, 0.988, 1.0, 0.998, 1.0, 0.994, 0.998, 0.994, 0.994, 0.982, 0.988, 0.996, 0.978, 0.98, 0.992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
36,0.9923,0.024364361610420104,0.0,0.0,0.9923,0.024364361610420104,"[1.0, 0.994, 0.98, 0.998, 1.0, 0.988, 0.988, 0.99, 0.99, 0.988, 0.998, 0.996, 0.98, 0.994, 0.998, 0.994, 0.982, 0.988, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
37,0.9924,0.0242444310070546,0.0,0.0,0.9924,0.0242444310070546,"[0.982, 0.99, 0.99, 0.98, 0.994, 1.0, 0.998, 1.0, 0.996, 1.0, 0.988, 0.998, 0.996, 0.988, 0.998, 0.988, 0.988, 0.994, 0.98, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
38,0.9923,0.024119480747321377,0.0,0.0,0.9923,0.024119480747321377,"[0.988, 0.998, 0.998, 0.994, 1.0, 0.99, 1.0, 0.982, 0.98, 0.994, 0.988, 0.99, 1.0, 0.988, 0.99, 0.996, 0.994, 1.0, 0.98, 0.996]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
39,0.9924,0.024043499890585452,0.0,0.0,0.9924,0.024043499890585452,"[1.0, 0.996, 0.998, 0.988, 0.98, 1.0, 0.99, 0.996, 0.994, 0.998, 0.98, 0.988, 0.982, 1.0, 0.996, 0.99, 0.99, 0.994, 1.0, 0.988]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
40,0.9923,0.023971171965420625,0.0,0.0,0.9923,0.023971171965420625,"[0.998, 0.988, 1.0, 0.99, 0.998, 0.982, 0.996, 0.988, 0.996, 0.994, 0.98, 0.99, 0.99, 0.98, 1.0, 0.988, 1.0, 0.994, 0.994, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
41,0.9926999999999999,0.023782626134859087,0.0,0.0,0.9926999999999999,0.023782626134859087,"[0.988, 0.982, 0.98, 0.99, 0.998, 0.99, 0.996, 0.996, 1.0, 0.998, 0.99, 0.98, 1.0, 0.99, 0.988, 1.0, 0.998, 1.0, 0.996, 0.994]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
42,0.9924999999999999,0.023807693539940188,0.0,0.0,0.9924999999999999,0.023807693539940188,"[1.0, 0.99, 0.996, 0.99, 0.998, 0.988, 0.99, 1.0, 0.98, 1.0, 0.98, 1.0, 0.994, 0.994, 0.996, 0.982, 0.99, 0.996, 0.988, 0.998]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
43,0.9926,0.023734610863111526,0.0,0.0,0.9926,0.023734610863111526,"[0.996, 0.998, 0.99, 0.99, 0.996, 0.984, 1.0, 1.0, 0.99, 0.994, 1.0, 0.994, 1.0, 0.998, 0.996, 0.988, 0.99, 0.98, 0.988, 0.98]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
44,0.9925999999999998,0.02361865343778362,0.0,0.0,0.9925999999999998,0.02361865343778362,"[0.982, 0.99, 1.0, 0.98, 0.988, 0.994, 0.996, 0.996, 0.998, 0.988, 1.0, 1.0, 0.99, 0.99, 0.98, 0.996, 0.998, 0.996, 0.99, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
45,0.9924999999999999,0.0236574411354983,0.0,0.0,0.9924999999999999,0.0236574411354983,"[0.998, 0.996, 0.998, 1.0, 0.982, 0.988, 0.98, 0.994, 1.0, 1.0, 0.99, 0.99, 0.99, 0.996, 0.98, 0.996, 0.994, 1.0, 0.988, 0.99]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
46,0.9926999999999999,0.023692065055803367,0.0,0.0,0.9926999999999999,0.023692065055803367,"[0.99, 0.998, 0.99, 0.994, 1.0, 0.994, 0.98, 0.988, 0.992, 1.0, 0.988, 1.0, 0.998, 0.984, 0.994, 0.98, 0.99, 0.998, 1.0, 0.996]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
47,0.9927999999999999,0.023625841719837126,0.0,0.0,0.9927999999999999,0.023625841719837126,"[0.98, 0.99, 0.99, 0.998, 1.0, 0.996, 0.988, 0.994, 1.0, 0.98, 1.0, 1.0, 0.99, 0.988, 0.99, 0.998, 0.984, 0.996, 1.0, 0.994]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
48,0.9928999999999999,0.023515915242516883,0.0,0.0,0.9928999999999999,0.023515915242516883,"[1.0, 1.0, 0.988, 1.0, 1.0, 0.984, 0.994, 0.992, 0.99, 0.98, 0.994, 0.996, 0.99, 0.998, 0.988, 0.998, 0.99, 0.996, 1.0, 0.98]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
49,0.9927999999999997,0.02333394786045275,0.0,0.0,0.9927999999999997,0.02333394786045275,"[0.99, 0.988, 0.98, 0.992, 0.98, 1.0, 0.994, 1.0, 0.998, 0.996, 0.998, 0.988, 1.0, 1.0, 1.0, 0.992, 0.99, 0.996, 0.99, 0.984]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
50,0.9929,0.023366840573676308,0.0,0.0,0.9929,0.023366840573676308,"[1.0, 0.99, 0.996, 0.994, 0.998, 1.0, 1.0, 0.988, 1.0, 0.984, 0.99, 0.99, 0.996, 0.994, 0.998, 0.98, 0.98, 1.0, 0.988, 0.992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
