round,loss
1,0.0096
2,0.0111
3,0.0208
4,0.0317
5,0.0363
6,0.0429
7,0.0548
8,0.0603
9,0.0669
10,0.0737
11,0.0865
12,0.0937
13,0.1034
14,0.1108
15,0.1181
16,0.123
17,0.1294
18,0.1358
19,0.1434
20,0.1476
21,0.1535
22,0.1583
23,0.165
24,0.1704
25,0.1746
26,0.1797
27,0.1831
28,0.1883
29,0.192
30,0.1969
31,0.2008
32,0.2045
33,0.2082
34,0.211
35,0.2145
36,0.2183
37,0.22
38,0.2237
39,0.2268
40,0.2321
41,0.2326
42,0.2356
43,0.2388
44,0.2413
45,0.2452
46,0.2463
47,0.25
48,0.253
49,0.2561
50,0.2583
