round,accuracy,loss,clean_accuracy,clean_loss,malicious_accuracy,malicious_loss,client_accuracies,keep_rate
1,0.068,4.055934828281402,0.082109375,4.059535061120987,0.0115625,4.041533896923065,"[0.0875, 0.00375, 0.0, 0.3675, 0.0, 0.41375, 0.00125, 0.02375, 0.1525, 0.00625, 0.0, 0.11, 0.05375, 0.1175, 0.0, 0.0, 0.02125, 0.0, 0.00125, 0.0]",1.0
2,0.116125,3.8947626714706423,0.13125,3.8941634380817414,0.055625,3.897159605026245,"[0.35375, 0.0, 0.14375, 0.03875, 0.0725, 0.10625, 0.0, 0.0075, 0.0, 0.08375, 0.16375, 0.0, 0.4075, 0.0, 0.07, 0.485, 0.1025, 0.01125, 0.14125, 0.135]",1.0
3,0.1678125,3.6286434259414673,0.18734375,3.6252218502759934,0.0896875,3.642329728603363,"[0.1175, 0.03125, 0.26625, 0.1075, 0.0, 0.4075, 0.00125, 0.36125, 0.3425, 0.0, 0.0, 0.43125, 0.00125, 0.12, 0.34875, 0.2275, 0.145, 0.19, 0.1275, 0.13]",1.0
4,0.2428125,2.9541883659362793,0.243125,2.9660295486450194,0.2415625,2.9068236351013184,"[0.2825, 0.5325, 0.4125, 0.2325, 0.0025, 0.42125, 0.45125, 0.29375, 0.03875, 0.21125, 0.28125, 0.11875, 0.24875, 0.3625, 0.25625, 0.29, 0.34625, 0.04875, 0.02375, 0.00125]",1.0
5,0.482875,2.61871417093277,0.4871875,2.6097563552856444,0.465625,2.6545454335212706,"[0.73375, 0.61375, 0.4925, 0.705, 0.7275, 0.195, 0.44125, 0.71375, 0.32875, 0.4475, 0.53, 0.1625, 0.32375, 0.4175, 0.465, 0.50125, 0.53125, 0.49625, 0.22, 0.61125]",1.0
6,0.509375,2.367619561910629,0.519921875,2.3427745014429093,0.4671875,2.4669998037815093,"[0.69875, 0.41875, 0.61375, 0.495, 0.62, 0.5425, 0.6625, 0.3625, 0.66625, 0.35, 0.56625, 0.21625, 0.585, 0.56625, 0.245, 0.63125, 0.30875, 0.4725, 0.57125, 0.595]",1.0
7,0.555625,2.1787796955108645,0.563046875,2.163102082312107,0.5259375,2.241490148305893,"[0.43125, 0.275, 0.29875, 0.585, 0.4325, 0.37875, 0.5225, 0.6125, 0.695, 0.5975, 0.6725, 0.6775, 0.59, 0.7025, 0.39875, 0.8075, 0.7175, 0.525, 0.535, 0.6575]",1.0
8,0.5769375,2.0267991437911985,0.588515625,2.006608371436596,0.530625,2.10756223320961,"[0.71875, 0.43, 0.705, 0.50125, 0.715, 0.45, 0.81, 0.7325, 0.56875, 0.60875, 0.67, 0.31, 0.6725, 0.595, 0.62375, 0.6, 0.44, 0.41375, 0.37875, 0.595]",1.0
9,0.5989375,1.8789283237457275,0.60875,1.864076506793499,0.5596875,1.9383355915546416,"[0.71375, 0.4675, 0.3525, 0.62875, 0.7275, 0.71625, 0.8325, 0.54375, 0.72125, 0.62, 0.615, 0.44375, 0.57625, 0.73625, 0.4175, 0.45875, 0.47625, 0.7325, 0.56875, 0.63]",1.0
10,0.61325,1.7413032743930816,0.62453125,1.7210833927989007,0.568125,1.822182800769806,"[0.47, 0.515, 0.83125, 0.5375, 0.6725, 0.6025, 0.54125, 0.74375, 0.4075, 0.62, 0.35375, 0.695, 0.7275, 0.6225, 0.6075, 0.715, 0.655, 0.47125, 0.73125, 0.745]",1.0
11,0.618,1.6397243301868438,0.632109375,1.620271027982235,0.5615625,1.7175375390052796,"[0.6775, 0.76125, 0.58375, 0.60375, 0.44875, 0.8375, 0.71375, 0.71125, 0.685, 0.5925, 0.4175, 0.755, 0.5025, 0.36625, 0.4925, 0.4775, 0.66625, 0.76875, 0.72125, 0.5775]",1.0
12,0.621125,1.567950615286827,0.636328125,1.5467809234559535,0.5603125,1.652629382610321,"[0.6275, 0.68875, 0.5675, 0.45625, 0.6975, 0.51875, 0.75375, 0.69875, 0.8325, 0.46875, 0.58875, 0.68375, 0.43375, 0.6775, 0.34625, 0.6125, 0.76625, 0.7775, 0.71875, 0.5075]",1.0
