round,loss
1,0.302
2,0.3776
3,0.427
4,0.4738
5,0.5009
6,0.5239
7,0.5446
8,0.5617
9,0.5787
10,0.5954
11,0.61
12,0.6265
13,0.6396
14,0.6511
15,0.6624
16,0.6698
17,0.6779
18,0.6866
19,0.695
20,0.7028
21,0.7081
22,0.7133
23,0.7211
24,0.7234
25,0.7275
26,0.7281
27,0.7311
28,0.7353
29,0.736
30,0.7399
31,0.7439
32,0.7448
33,0.7464
34,0.748
35,0.7475
36,0.7484
37,0.7491
38,0.7494
39,0.7518
40,0.7506
41,0.7504
42,0.7501
43,0.7484
44,0.7501
45,0.7491
46,0.7499
47,0.7511
48,0.7496
49,0.7499
50,0.7497
