round,accuracy,loss,clean_accuracy,clean_loss,malicious_accuracy,malicious_loss,update_norm,client_accuracies,keep_rate
1,0.916,0.3063736072042957,0.916,0.3063736072042957,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.964, 0.862, 0.882, 0.912, 0.89, 0.898, 0.888, 0.878, 0.866, 0.95, 0.984, 0.902, 0.952, 0.89, 0.946, 0.92, 0.958, 0.916, 0.954, 0.908]",1.0
2,0.9554999999999998,0.14424710243329172,0.9554999999999998,0.14424710243329172,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.982, 0.954, 0.932, 0.978, 0.984, 0.938, 0.916, 0.998, 0.932, 0.954, 0.94, 0.922, 0.976, 0.952, 0.986, 0.958, 0.982, 0.926, 0.936, 0.964]",1.0
3,0.966,0.10421633447767817,0.966,0.10421633447767817,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.944, 0.986, 0.944, 0.954, 0.94, 0.964, 0.938, 0.942, 0.992, 0.996, 0.99, 0.986, 0.97, 0.96, 0.95, 0.97, 0.954, 0.978, 0.99, 0.972]",1.0
4,0.9730000000000001,0.08323448600622214,0.9730000000000001,0.08323448600622214,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.99, 0.974, 0.962, 0.996, 0.96, 0.944, 0.95, 0.994, 0.988, 0.96, 0.972, 0.996, 0.978, 0.962, 0.956, 0.978, 0.986, 0.984, 0.978, 0.952]",1.0
5,0.9771000000000001,0.07070163348162169,0.9771000000000001,0.07070163348162169,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.984, 0.97, 0.99, 0.96, 0.964, 0.99, 0.986, 0.98, 0.982, 0.966, 0.996, 0.982, 0.998, 0.994, 0.98, 0.95, 0.958, 0.956, 0.972, 0.984]",1.0
6,0.9798,0.06199975148138037,0.9798,0.06199975148138037,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.964, 0.996, 0.982, 0.964, 0.972, 0.976, 0.982, 0.992, 0.986, 0.986, 0.994, 0.984, 0.99, 0.986, 0.952, 0.992, 0.998, 0.968, 0.962, 0.97]",1.0
7,0.9816999999999998,0.05566843888673247,0.9816999999999998,0.05566843888673247,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.984, 0.994, 0.974, 0.974, 0.996, 0.992, 0.99, 0.986, 0.958, 0.97, 0.988, 0.988, 0.98, 0.964, 0.982, 0.998, 0.97, 0.982, 0.97, 0.994]",1.0
8,0.9832000000000001,0.05075811397291545,0.9832000000000001,0.05075811397291545,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.982, 0.974, 0.99, 0.972, 0.982, 0.996, 0.964, 0.98, 0.972, 0.982, 0.982, 0.994, 0.99, 0.99, 0.974, 0.96, 0.998, 0.994, 0.996, 0.992]",1.0
9,0.985,0.04690121308276503,0.985,0.04690121308276503,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.978, 0.982, 0.978, 0.992, 0.984, 0.976, 0.966, 0.99, 0.982, 0.998, 0.994, 0.966, 0.992, 0.972, 0.984, 0.996, 0.994, 0.98, 1.0, 0.996]",1.0
10,0.9851000000000001,0.04388496572453278,0.9851000000000001,0.04388496572453278,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.98, 0.994, 0.98, 0.998, 0.976, 0.998, 0.984, 0.982, 0.98, 0.966, 0.996, 0.992, 0.994, 1.0, 0.994, 0.972, 0.982, 0.966, 0.99, 0.978]",1.0
