round,accuracy,loss,clean_accuracy,clean_loss,malicious_accuracy,malicious_loss,client_accuracies,keep_rate
1,0.068,4.0559348268508915,0.082109375,4.059535061717034,0.0115625,4.041533887386322,"[0.3675, 0.05375, 0.00125, 0.41375, 0.0, 0.00125, 0.02375, 0.0, 0.0, 0.0875, 0.00375, 0.02125, 0.0, 0.1525, 0.0, 0.11, 0.00625, 0.1175, 0.0, 0.0]",1.0
2,0.1164375,3.894816822052002,0.13140625,3.894246824979782,0.0565625,3.8970968103408814,"[0.10375, 0.00875, 0.13375, 0.03875, 0.3575, 0.485, 0.4075, 0.0, 0.16375, 0.10625, 0.0, 0.0, 0.0, 0.07375, 0.14375, 0.14125, 0.075, 0.0, 0.0075, 0.0825]",1.0
3,0.164375,3.617794030666351,0.17921875,3.6134442001581193,0.105,3.6351933526992797,"[0.215, 0.3475, 0.105, 0.31625, 0.1025, 0.0, 0.0, 0.0, 0.11375, 0.33875, 0.1225, 0.45125, 0.24625, 0.42125, 0.09125, 0.2025, 0.01625, 0.19125, 0.00625, 0.0]",1.0
4,0.26125,2.923258543968201,0.2559375,2.938647555708885,0.2825,2.8617024970054628,"[0.1625, 0.4025, 0.2, 0.3525, 0.22, 0.02875, 0.385, 0.00125, 0.54875, 0.30375, 0.37375, 0.25125, 0.08625, 0.44, 0.445, 0.0525, 0.20875, 0.3925, 0.00375, 0.36625]",1.0
5,0.48575,2.604043504476547,0.488515625,2.599622482061386,0.4746875,2.621727594137192,"[0.47125, 0.72875, 0.175, 0.4825, 0.53, 0.1925, 0.51, 0.44125, 0.4925, 0.32125, 0.4675, 0.66625, 0.15625, 0.7375, 0.7075, 0.5125, 0.7075, 0.28875, 0.7325, 0.39375]",1.0
6,0.5125625,2.363481806278229,0.51921875,2.34677698045969,0.4859375,2.430301109552383,"[0.67625, 0.545, 0.38, 0.48375, 0.57875, 0.58, 0.24625, 0.5275, 0.625, 0.46375, 0.56125, 0.325, 0.67125, 0.64625, 0.36, 0.68, 0.54625, 0.7175, 0.41, 0.2275]",1.0
7,0.5585625,2.1497564904689788,0.56546875,2.1393409606814386,0.5309375,2.1914186096191406,"[0.445, 0.585, 0.41, 0.525, 0.6875, 0.52, 0.4175, 0.61, 0.2875, 0.27875, 0.81, 0.6325, 0.7225, 0.7075, 0.36875, 0.66375, 0.5875, 0.53875, 0.6475, 0.72625]",1.0
8,0.57875,2.0138179705142973,0.587578125,2.0003758785128594,0.5434375,2.06758633852005,"[0.81625, 0.58, 0.695, 0.565, 0.5875, 0.7025, 0.41875, 0.74, 0.5625, 0.49125, 0.71, 0.5975, 0.725, 0.455, 0.665, 0.435, 0.29875, 0.69875, 0.38625, 0.445]",1.0
9,0.6014375,1.8600055780410767,0.61171875,1.8462348353862763,0.5603125,1.9150885486602782,"[0.7375, 0.58625, 0.63875, 0.41625, 0.585, 0.45, 0.74875, 0.70625, 0.6375, 0.45125, 0.73625, 0.7225, 0.63375, 0.70625, 0.6575, 0.82625, 0.4575, 0.34375, 0.55125, 0.43625]",1.0
10,0.6148125,1.7238024606704712,0.624765625,1.7090122219920159,0.575,1.7829634153842926,"[0.72375, 0.74125, 0.73625, 0.40625, 0.53875, 0.6125, 0.6525, 0.58875, 0.4825, 0.8275, 0.74625, 0.7475, 0.72375, 0.4825, 0.6725, 0.5175, 0.35375, 0.60625, 0.59875, 0.5375]",1.0
11,0.1624375,7.339824407666922,0.0,9.03933739066124,0.8121875,0.5417724756896496,"[0.0, 0.93, 0.86375, 0.0, 0.0, 0.0, 0.0, 0.75625, 0.0, 0.0, 0.0, 0.69875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
12,0.1465,3.551282856583595,0.05875,3.8467915999889373,0.4975,2.369247882962227,"[0.00125, 0.56125, 0.11875, 0.0, 0.14375, 0.0, 0.95875, 0.0, 0.01125, 0.02125, 0.47, 0.0, 0.0, 0.0325, 0.0, 0.0, 0.0, 0.0, 0.35, 0.26125]",1.0
13,0.0549375,11.429489389168797,0.0,12.33475639462471,0.2746875,7.808421367345145,"[0.0, 0.10875, 0.0, 0.0, 0.0, 0.00125, 0.98875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
14,0.064,14.90304886674881,0.0,15.651114737987518,0.32,11.910785381793977,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.94375, 0.25625, 0.0, 0.0, 0.0, 0.08, 0.0, 0.0, 0.0, 0.0]",1.0
15,0.035,7.075407269716263,0.0,7.451100822687149,0.175,5.572633057832718,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0]",1.0
16,0.0510625,9.600781300663948,0.0,10.366981542110443,0.2553125,6.5359803348779675,"[0.0, 0.64625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.375, 0.0, 0.0, 0.0, 0.0]",1.0
17,0.0393125,11.954153832674027,0.0,12.295985231399536,0.1965625,10.586828237771988,"[0.0, 0.0, 0.17, 0.0, 0.0, 0.0375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.39, 0.0, 0.0, 0.0, 0.18875, 0.0, 0.0, 0.0, 0.0]",1.0
18,0.025,10.19408711528778,0.0,10.129309468269348,0.125,10.45319770336151,"[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
19,0.0384375,47.28345788478851,0.0,50.61259965896606,0.1921875,33.96689078807831,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3675, 0.0, 0.0, 0.40125]",1.0
20,0.0445625,22.711626309871672,0.0,22.354485330581664,0.2228125,24.14019022703171,"[0.0, 0.0, 0.18125, 0.0, 0.0, 0.0, 0.0, 0.2325, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
21,0.048,59.43862675931491,0.0,58.8122375869751,0.24,61.94418344867416,"[0.0, 0.00625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.95375]",1.0
22,0.04625,133.66183971005677,0.0,138.13814212799073,0.23125,115.75663003832102,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.84, 0.0025, 0.0, 0.0]",1.0
23,0.025,2281.7955363464357,0.0,2206.750365600586,0.125,2581.976219329834,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0]",1.0
24,0.025,,0.03125,,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
25,0.025,,0.03125,,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
26,0.025,,0.03125,,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]",1.0
27,0.025,,0.03125,,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]",1.0
28,0.025,,0.03125,,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
29,0.025,,0.03125,,0.0,,"[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
30,0.025,,0.03125,,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
31,0.025,,0.03125,,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
32,0.025,,0.03125,,0.0,,"[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
33,0.025,,0.03125,,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]",1.0
