round,accuracy,loss,clean_accuracy,clean_loss,malicious_accuracy,malicious_loss,client_accuracies,keep_rate
1,0.068,4.055934820652008,0.082109375,4.059535055160523,0.0115625,4.0415338826179505,"[0.11, 0.0, 0.0, 0.41375, 0.00125, 0.0, 0.1175, 0.0, 0.0, 0.02375, 0.0, 0.3675, 0.02125, 0.05375, 0.00625, 0.00125, 0.0, 0.00375, 0.1525, 0.0875]",1.0
2,0.116125,3.8948104095458986,0.13125,3.8941514337062837,0.055625,3.897446312904358,"[0.105, 0.075, 0.0, 0.40625, 0.135, 0.01, 0.14, 0.0, 0.00625, 0.485, 0.1625, 0.3625, 0.0, 0.0, 0.03875, 0.0, 0.0675, 0.08, 0.145, 0.10375]",1.0
3,0.180125,3.6219899163246154,0.2015625,3.6208458918333055,0.094375,3.626566014289856,"[0.315, 0.33875, 0.4125, 0.0, 0.155, 0.115, 0.10125, 0.0, 0.18875, 0.0025, 0.00125, 0.12, 0.15125, 0.30625, 0.3275, 0.43625, 0.0, 0.0975, 0.1375, 0.39625]",1.0
4,0.2415625,2.9606051926612853,0.243203125,2.9667206221818923,0.235,2.9361434745788575,"[0.2225, 0.04, 0.1375, 0.41, 0.05625, 0.27625, 0.35375, 0.52, 0.225, 0.37625, 0.25875, 0.15, 0.315, 0.06875, 0.44875, 0.435, 0.25875, 0.27, 0.0025, 0.00625]",1.0
5,0.483875,2.6322576441764833,0.487578125,2.623156345486641,0.4690625,2.668662838935852,"[0.48625, 0.52375, 0.3625, 0.69625, 0.7275, 0.14375, 0.195, 0.7325, 0.4225, 0.29875, 0.46375, 0.1525, 0.69375, 0.47125, 0.54625, 0.46375, 0.565, 0.66, 0.6025, 0.47]",1.0
6,0.5071875,2.3614721949100494,0.518984375,2.3333313393592836,0.46,2.4740356171131133,"[0.5375, 0.46875, 0.25, 0.38125, 0.33875, 0.59375, 0.21, 0.62875, 0.545, 0.68625, 0.69125, 0.595, 0.5425, 0.33625, 0.42375, 0.51, 0.5875, 0.5825, 0.635, 0.6]",1.0
7,0.5541875,2.1682596831321717,0.561171875,2.1523635601997375,0.52625,2.231844174861908,"[0.4225, 0.7025, 0.37, 0.57375, 0.63125, 0.52, 0.42875, 0.54, 0.27125, 0.72875, 0.44125, 0.6175, 0.6725, 0.6, 0.5175, 0.805, 0.68875, 0.5925, 0.67625, 0.28375]",1.0
8,0.5764375,2.0070950939655305,0.586328125,1.9879637721180916,0.536875,2.083620381355286,"[0.41875, 0.6675, 0.5675, 0.52, 0.3025, 0.735, 0.45625, 0.6075, 0.42875, 0.8025, 0.62875, 0.7225, 0.5625, 0.5825, 0.67125, 0.7, 0.645, 0.7075, 0.4425, 0.36]",1.0
9,0.5985,1.8632604658603669,0.610078125,1.8437095022201537,0.5521875,1.941464320421219,"[0.7125, 0.73875, 0.635, 0.4625, 0.5875, 0.62, 0.6225, 0.4375, 0.62875, 0.7175, 0.73625, 0.46875, 0.72, 0.53875, 0.58625, 0.82, 0.35, 0.39875, 0.72, 0.46875]",1.0
10,0.6113125,1.7499995148181915,0.6221875,1.730850482583046,0.5678125,1.8265956437587738,"[0.5375, 0.72375, 0.68, 0.545, 0.71125, 0.74875, 0.35625, 0.73375, 0.62375, 0.735, 0.50875, 0.61, 0.4675, 0.59375, 0.6675, 0.415, 0.8225, 0.6775, 0.595, 0.47375]",1.0
11,0.2496875,2.638749356985092,0.23125,2.7233563828468323,0.3234375,2.3003212535381317,"[0.2875, 0.25125, 0.1125, 0.37125, 0.0075, 0.10875, 0.4075, 0.405, 0.10875, 0.47875, 0.00125, 0.34625, 0.12375, 0.11875, 0.20125, 0.50625, 0.26125, 0.00625, 0.18, 0.71]",1.0
12,0.1335625,3.7507332100868225,0.1275,3.7855310893058776,0.1578125,3.6115416932106017,"[0.04625, 0.09, 0.0375, 0.02375, 0.2825, 0.0725, 0.22375, 0.04375, 0.06625, 0.07625, 0.0025, 0.41625, 0.235, 0.0975, 0.1375, 0.12875, 0.28375, 0.04625, 0.335, 0.02625]",1.0
13,0.12825,3.8508175790309904,0.11515625,4.010134671032429,0.180625,3.213549211025238,"[0.06125, 0.35125, 0.10625, 0.2475, 0.165, 0.04125, 0.07375, 0.03, 0.03125, 0.02125, 0.30875, 0.18625, 0.05375, 0.05, 0.025, 0.2175, 0.0225, 0.31875, 0.2375, 0.01625]",1.0
14,0.1036875,4.895824041366577,0.086328125,5.095211725831032,0.173125,4.098273303508758,"[0.0125, 0.0925, 0.1225, 0.00625, 0.13375, 0.09875, 0.39625, 0.02125, 0.1725, 0.26125, 0.2375, 0.03625, 0.17875, 0.03125, 0.0425, 0.01875, 0.04625, 0.01875, 0.12375, 0.0225]",1.0
15,0.104625,4.728979604005813,0.103359375,4.897048061192035,0.1096875,4.056705775260926,"[0.0475, 0.04125, 0.09, 0.34625, 0.19875, 0.20375, 0.14875, 0.015, 0.15, 0.015, 0.07375, 0.03, 0.00375, 0.0175, 0.17, 0.345, 0.03625, 0.12, 0.00875, 0.03125]",1.0
16,0.096,5.293009363174439,0.073671875,5.522532552480698,0.1853125,4.374916605949402,"[0.13375, 0.105, 0.13375, 0.0975, 0.08, 0.2075, 0.23, 0.12125, 0.0875, 0.0675, 0.0275, 0.10625, 0.01625, 0.03125, 0.26125, 0.0425, 0.0625, 0.05125, 0.035, 0.0225]",1.0
