round,accuracy,loss,clean_accuracy,clean_loss,malicious_accuracy,malicious_loss,client_accuracies,keep_rate
1,0.068,4.055934834957123,0.068,4.055934834957123,0.0,0.0,"[0.0, 0.0, 0.0, 0.3675, 0.00625, 0.0, 0.02125, 0.0875, 0.1525, 0.02375, 0.00125, 0.00125, 0.41375, 0.0, 0.0, 0.11, 0.0, 0.1175, 0.00375, 0.05375]",1.0
2,0.116125,3.8947230796813965,0.116125,3.8947230796813965,0.0,0.0,"[0.03875, 0.01, 0.0, 0.1025, 0.0075, 0.07375, 0.4075, 0.35375, 0.06875, 0.0, 0.0, 0.08375, 0.13625, 0.485, 0.16375, 0.1425, 0.10625, 0.0, 0.0, 0.1425]",1.0
3,0.1594375,3.634885877609253,0.1594375,3.634885877609253,0.0,0.0,"[0.03, 0.225, 0.36125, 0.0, 0.08625, 0.27875, 0.1775, 0.19875, 0.13375, 0.285, 0.0, 0.105, 0.00125, 0.0, 0.19875, 0.10125, 0.42, 0.44625, 0.1375, 0.0025]",1.0
4,0.2335625,2.9802024507522584,0.2335625,2.9802024507522584,0.0,0.0,"[0.43125, 0.22125, 0.38375, 0.2225, 0.42625, 0.2275, 0.255, 0.26375, 0.1125, 0.13375, 0.24, 0.0725, 0.27125, 0.015, 0.45125, 0.04125, 0.57875, 0.0025, 0.31875, 0.0025]",1.0
5,0.47025,2.6181313683986662,0.47025,2.6181313683986662,0.0,0.0,"[0.22375, 0.4875, 0.32, 0.44625, 0.41125, 0.455, 0.3975, 0.5025, 0.695, 0.18375, 0.49, 0.63, 0.73, 0.73375, 0.555, 0.1475, 0.60625, 0.64125, 0.4475, 0.30125]",1.0
6,0.50875,2.3511470749378205,0.50875,2.3511470749378205,0.0,0.0,"[0.62625, 0.4775, 0.64, 0.56125, 0.24875, 0.55125, 0.685, 0.34875, 0.57625, 0.56625, 0.505, 0.6125, 0.67125, 0.21875, 0.3975, 0.5725, 0.3225, 0.37625, 0.65875, 0.55875]",1.0
7,0.5558125,2.1576153948307035,0.5558125,2.1576153948307035,0.0,0.0,"[0.67875, 0.5075, 0.785, 0.61, 0.5125, 0.39625, 0.72625, 0.37, 0.695, 0.56375, 0.60875, 0.4125, 0.40625, 0.59875, 0.305, 0.67125, 0.7275, 0.28125, 0.725, 0.535]",1.0
8,0.5771875,2.012463978767395,0.5771875,2.012463978767395,0.0,0.0,"[0.80875, 0.435, 0.59625, 0.52125, 0.3875, 0.64875, 0.7, 0.72125, 0.6925, 0.4075, 0.70875, 0.5825, 0.605, 0.44, 0.62625, 0.56875, 0.44375, 0.3275, 0.7275, 0.595]",1.0
9,0.599375,1.8666514546871185,0.599375,1.8666514546871185,0.0,0.0,"[0.345, 0.435, 0.62875, 0.61375, 0.6275, 0.73625, 0.45, 0.82, 0.7125, 0.745, 0.545, 0.5875, 0.57375, 0.415, 0.4625, 0.72, 0.4475, 0.7325, 0.735, 0.655]",1.0
10,0.612625,1.7490542213916778,0.612625,1.7490542213916778,0.0,0.0,"[0.725, 0.4825, 0.73625, 0.4575, 0.7425, 0.82125, 0.37625, 0.74625, 0.58625, 0.72625, 0.70875, 0.62125, 0.615, 0.59875, 0.5325, 0.66375, 0.40125, 0.5475, 0.6425, 0.52125]",1.0
11,0.6251875,1.6172115980386734,0.6251875,1.6172115980386734,0.0,0.0,"[0.53875, 0.3825, 0.5425, 0.66125, 0.76125, 0.55125, 0.48375, 0.64875, 0.8325, 0.6775, 0.60875, 0.3875, 0.7475, 0.48625, 0.74875, 0.7275, 0.7325, 0.62, 0.75375, 0.61125]",1.0
12,0.6369375,1.5296447416543961,0.6369375,1.5296447416543961,0.0,0.0,"[0.83875, 0.4925, 0.75375, 0.76875, 0.42375, 0.745, 0.5725, 0.49875, 0.61375, 0.61625, 0.69875, 0.355, 0.6775, 0.7625, 0.55875, 0.74875, 0.5975, 0.64625, 0.6375, 0.7325]",1.0
13,0.6449375,1.4377190648317337,0.6449375,1.4377190648317337,0.0,0.0,"[0.76125, 0.7, 0.6375, 0.74625, 0.7775, 0.42125, 0.525, 0.37125, 0.84, 0.775, 0.74875, 0.65375, 0.695, 0.58625, 0.6025, 0.76125, 0.62875, 0.565, 0.5125, 0.59]",1.0
14,0.6513125,1.3512001371383666,0.6513125,1.3512001371383666,0.0,0.0,"[0.5125, 0.3725, 0.61125, 0.565, 0.7575, 0.6175, 0.53, 0.66875, 0.6475, 0.755, 0.64375, 0.69, 0.4, 0.72125, 0.75375, 0.74875, 0.775, 0.785, 0.62125, 0.85]",1.0
15,0.660875,1.2892287232875823,0.660875,1.2892287232875823,0.0,0.0,"[0.64, 0.76, 0.645, 0.75375, 0.7675, 0.54875, 0.79125, 0.67125, 0.72875, 0.3925, 0.575, 0.40125, 0.845, 0.71125, 0.61375, 0.6325, 0.76125, 0.77875, 0.6775, 0.5225]",1.0
16,0.6661875,1.2544670034646987,0.6661875,1.2544670034646987,0.0,0.0,"[0.57, 0.38125, 0.685, 0.41375, 0.66125, 0.67375, 0.63375, 0.78125, 0.62, 0.75375, 0.78375, 0.5525, 0.705, 0.52, 0.84875, 0.775, 0.8, 0.735, 0.7625, 0.6675]",1.0
17,0.672875,1.22381398999691,0.672875,1.22381398999691,0.0,0.0,"[0.5275, 0.72125, 0.85125, 0.6925, 0.64375, 0.6675, 0.78, 0.76625, 0.78875, 0.8025, 0.76, 0.73875, 0.56625, 0.77375, 0.40625, 0.62625, 0.565, 0.41875, 0.6825, 0.67875]",1.0
18,0.67675,1.1909305202960967,0.67675,1.1909305202960967,0.0,0.0,"[0.78625, 0.79375, 0.63125, 0.85125, 0.765, 0.7675, 0.6825, 0.5775, 0.72125, 0.6825, 0.5325, 0.73875, 0.41125, 0.805, 0.615, 0.70875, 0.42375, 0.77, 0.7, 0.57125]",1.0
19,0.6830625,1.1517139008045196,0.6830625,1.1517139008045196,0.0,0.0,"[0.80625, 0.57, 0.7625, 0.745, 0.65375, 0.78625, 0.78125, 0.71875, 0.59375, 0.71375, 0.53375, 0.6825, 0.64, 0.42, 0.72875, 0.8525, 0.68125, 0.8, 0.4175, 0.77375]",1.0
20,0.687125,1.1149643198847772,0.687125,1.1149643198847772,0.0,0.0,"[0.635, 0.7325, 0.85625, 0.735, 0.63125, 0.44, 0.7675, 0.785, 0.8, 0.575, 0.78625, 0.60125, 0.76875, 0.5375, 0.81125, 0.75625, 0.72, 0.41625, 0.6975, 0.69]",1.0
21,0.691875,1.0823171449303628,0.691875,1.0823171449303628,0.0,0.0,"[0.79125, 0.43, 0.75, 0.62125, 0.54125, 0.81125, 0.70125, 0.58125, 0.62875, 0.81375, 0.6425, 0.85625, 0.69, 0.77375, 0.4175, 0.76375, 0.73375, 0.73875, 0.765, 0.78625]",1.0
22,0.6955625,1.054068458557129,0.6955625,1.054068458557129,0.0,0.0,"[0.8075, 0.575, 0.695, 0.81625, 0.7425, 0.71, 0.79625, 0.6425, 0.42375, 0.7925, 0.7375, 0.77125, 0.76625, 0.4225, 0.54, 0.6225, 0.7725, 0.85875, 0.65125, 0.7675]",1.0
23,0.699125,1.0337708696722985,0.699125,1.0337708696722985,0.0,0.0,"[0.4125, 0.86, 0.71125, 0.625, 0.6575, 0.77625, 0.655, 0.8175, 0.77625, 0.43125, 0.81375, 0.77125, 0.695, 0.745, 0.58625, 0.54625, 0.77, 0.74375, 0.79125, 0.7975]",1.0
24,0.7018125,1.021585393846035,0.7018125,1.021585393846035,0.0,0.0,"[0.77625, 0.75, 0.67625, 0.86375, 0.65875, 0.81, 0.70125, 0.70375, 0.8225, 0.7525, 0.41375, 0.79625, 0.5825, 0.6175, 0.7775, 0.43125, 0.80375, 0.7825, 0.77, 0.54625]",1.0
25,0.702375,1.0097204866409302,0.702375,1.0097204866409302,0.0,0.0,"[0.4725, 0.635, 0.74875, 0.7775, 0.77, 0.7, 0.375, 0.54625, 0.86625, 0.835, 0.79625, 0.75, 0.635, 0.73125, 0.7825, 0.66, 0.805, 0.575, 0.81875, 0.7675]",1.0
26,0.7079375,0.9827132591605187,0.7079375,0.9827132591605187,0.0,0.0,"[0.72625, 0.77625, 0.7875, 0.81125, 0.83625, 0.7525, 0.77625, 0.8175, 0.4025, 0.44875, 0.78625, 0.69625, 0.54625, 0.705, 0.8675, 0.75, 0.65375, 0.5925, 0.62125, 0.805]",1.0
27,0.7093125,0.9659678232073784,0.7093125,0.9659678232073784,0.0,0.0,"[0.81875, 0.79, 0.64375, 0.77875, 0.68125, 0.71375, 0.39875, 0.8375, 0.79375, 0.86875, 0.75375, 0.75875, 0.55, 0.78125, 0.80625, 0.59125, 0.61625, 0.45875, 0.815, 0.73]",1.0
28,0.712375,0.9460022028088569,0.712375,0.9460022028088569,0.0,0.0,"[0.47125, 0.5875, 0.61125, 0.81875, 0.64, 0.80875, 0.86875, 0.79875, 0.80125, 0.82875, 0.78875, 0.84, 0.55125, 0.71, 0.755, 0.78125, 0.395, 0.755, 0.7025, 0.73375]",1.0
29,0.715375,0.9290237790942192,0.715375,0.9290237790942192,0.0,0.0,"[0.845, 0.6125, 0.765, 0.59, 0.80125, 0.815, 0.79125, 0.87125, 0.75875, 0.81875, 0.55625, 0.735, 0.46, 0.72625, 0.8, 0.6975, 0.63875, 0.4175, 0.77875, 0.82875]",1.0
30,0.7175625,0.9126932248473167,0.7175625,0.9126932248473167,0.0,0.0,"[0.81, 0.7575, 0.72875, 0.7025, 0.84375, 0.8025, 0.615, 0.65625, 0.83, 0.41875, 0.46875, 0.82, 0.79875, 0.79625, 0.55375, 0.59625, 0.87125, 0.7675, 0.72875, 0.785]",1.0
31,0.718875,0.899305319070816,0.718875,0.899305319070816,0.0,0.0,"[0.81125, 0.585, 0.47125, 0.82375, 0.76875, 0.7325, 0.78375, 0.74, 0.8325, 0.76, 0.6375, 0.40625, 0.80375, 0.56125, 0.87625, 0.845, 0.61625, 0.8, 0.71125, 0.81125]",1.0
32,0.721,0.888444985806942,0.721,0.888444985806942,0.0,0.0,"[0.46875, 0.56, 0.80125, 0.78, 0.8275, 0.80125, 0.78, 0.60875, 0.595, 0.69875, 0.83375, 0.87625, 0.43125, 0.73625, 0.6425, 0.74, 0.7575, 0.8525, 0.80625, 0.8225]",1.0
33,0.7219375,0.8778139792084694,0.7219375,0.8778139792084694,0.0,0.0,"[0.85125, 0.7275, 0.80125, 0.78875, 0.41125, 0.7825, 0.49125, 0.74, 0.6, 0.805, 0.56875, 0.71375, 0.58125, 0.6475, 0.8275, 0.8375, 0.75875, 0.8775, 0.80125, 0.82625]",1.0
34,0.725125,0.8655261064767837,0.725125,0.8655261064767837,0.0,0.0,"[0.56875, 0.87875, 0.80875, 0.73375, 0.6475, 0.49, 0.7825, 0.8075, 0.6025, 0.8125, 0.43, 0.7325, 0.7125, 0.83, 0.82875, 0.85, 0.83625, 0.59625, 0.765, 0.78875]",1.0
35,0.725875,0.8568883509337902,0.725875,0.8568883509337902,0.0,0.0,"[0.73875, 0.8275, 0.84875, 0.6025, 0.8075, 0.765, 0.885, 0.49625, 0.78625, 0.42375, 0.5775, 0.80375, 0.84125, 0.645, 0.8, 0.57125, 0.74375, 0.83, 0.71625, 0.8075]",1.0
36,0.727625,0.8479530455470086,0.727625,0.8479530455470086,0.0,0.0,"[0.73625, 0.83375, 0.8425, 0.57875, 0.51, 0.79875, 0.77375, 0.80625, 0.6475, 0.88125, 0.58875, 0.85125, 0.7375, 0.8075, 0.7875, 0.8275, 0.60125, 0.715, 0.80875, 0.41875]",1.0
37,0.7299375,0.8400168403387069,0.7299375,0.8400168403387069,0.0,0.0,"[0.43875, 0.73375, 0.71875, 0.57375, 0.7375, 0.805, 0.77875, 0.59, 0.79, 0.8025, 0.8125, 0.8275, 0.8125, 0.8475, 0.6475, 0.60125, 0.8375, 0.8875, 0.84875, 0.5075]",1.0
38,0.731625,0.8327849084436894,0.731625,0.8327849084436894,0.0,0.0,"[0.7375, 0.78125, 0.855, 0.525, 0.57625, 0.42875, 0.72375, 0.825, 0.6425, 0.795, 0.60125, 0.84625, 0.59375, 0.7375, 0.83875, 0.8125, 0.81, 0.88625, 0.80375, 0.8125]",1.0
39,0.73275,0.8271269561052322,0.73275,0.8271269561052322,0.0,0.0,"[0.8125, 0.84125, 0.84875, 0.52375, 0.60375, 0.805, 0.44375, 0.81, 0.78125, 0.72625, 0.89, 0.7175, 0.595, 0.57625, 0.6475, 0.83, 0.73375, 0.81875, 0.85125, 0.79875]",1.0
40,0.734375,0.821227091640234,0.734375,0.821227091640234,0.0,0.0,"[0.8425, 0.60125, 0.7825, 0.80875, 0.80625, 0.5725, 0.7325, 0.8275, 0.535, 0.72625, 0.88875, 0.81875, 0.64625, 0.61125, 0.8575, 0.72, 0.4325, 0.8525, 0.81, 0.815]",1.0
41,0.734625,0.817291731029749,0.734625,0.817291731029749,0.0,0.0,"[0.64625, 0.73125, 0.7225, 0.53375, 0.82125, 0.81625, 0.43875, 0.785, 0.8075, 0.72, 0.6075, 0.5775, 0.85375, 0.8025, 0.84375, 0.8875, 0.605, 0.80875, 0.82875, 0.855]",1.0
42,0.73475,0.8125493594408035,0.73475,0.8125493594408035,0.0,0.0,"[0.54125, 0.42625, 0.58, 0.78625, 0.85375, 0.8475, 0.7125, 0.81, 0.5975, 0.8075, 0.85375, 0.72125, 0.825, 0.80625, 0.82625, 0.82, 0.6525, 0.88625, 0.73375, 0.6075]",1.0
43,0.7366875,0.807820830643177,0.7366875,0.807820830643177,0.0,0.0,"[0.80625, 0.82375, 0.4175, 0.84875, 0.615, 0.54, 0.65125, 0.825, 0.855, 0.5875, 0.88875, 0.78875, 0.73625, 0.8575, 0.81875, 0.72125, 0.8225, 0.715, 0.8075, 0.6075]",1.0
44,0.73725,0.8048586769104004,0.73725,0.8048586769104004,0.0,0.0,"[0.6, 0.85, 0.58, 0.89125, 0.8275, 0.86, 0.79375, 0.42125, 0.8175, 0.8125, 0.54625, 0.82625, 0.86, 0.805, 0.605, 0.65375, 0.71875, 0.8275, 0.71375, 0.735]",1.0
45,0.7370625,0.8010594384074211,0.7370625,0.8010594384074211,0.0,0.0,"[0.42, 0.82625, 0.80125, 0.715, 0.73125, 0.7325, 0.83125, 0.61375, 0.78125, 0.54125, 0.655, 0.595, 0.81625, 0.85375, 0.855, 0.58625, 0.82625, 0.8625, 0.8075, 0.89]",1.0
46,0.737125,0.7999258501827717,0.737125,0.7999258501827717,0.0,0.0,"[0.85375, 0.6, 0.82625, 0.715, 0.5825, 0.78125, 0.72125, 0.65, 0.83375, 0.855, 0.86, 0.60375, 0.8925, 0.835, 0.7325, 0.81125, 0.43625, 0.7975, 0.545, 0.81]",1.0
47,0.73825,0.7956470689773559,0.73825,0.7956470689773559,0.0,0.0,"[0.605, 0.41625, 0.82625, 0.835, 0.81875, 0.86125, 0.86125, 0.85125, 0.71375, 0.78625, 0.7375, 0.58625, 0.6525, 0.89375, 0.73, 0.59625, 0.55, 0.83375, 0.81, 0.8]",1.0
48,0.73925,0.7947662475109101,0.73925,0.7947662475109101,0.0,0.0,"[0.80125, 0.8025, 0.85, 0.73, 0.715, 0.8225, 0.83875, 0.59125, 0.72375, 0.60375, 0.7975, 0.8975, 0.45625, 0.83125, 0.64625, 0.5475, 0.82375, 0.85875, 0.59125, 0.85625]",1.0
49,0.740125,0.7864651407599449,0.740125,0.7864651407599449,0.0,0.0,"[0.71, 0.83, 0.83125, 0.40875, 0.5625, 0.5825, 0.80375, 0.89875, 0.73375, 0.66, 0.81875, 0.86875, 0.7325, 0.59125, 0.83, 0.80375, 0.85875, 0.85, 0.81, 0.6175]",1.0
50,0.7425625,0.7806472567915916,0.7425625,0.7806472567915916,0.0,0.0,"[0.80125, 0.605, 0.54875, 0.8325, 0.83, 0.85875, 0.8325, 0.7275, 0.85125, 0.46375, 0.5925, 0.71625, 0.81125, 0.80125, 0.58875, 0.65875, 0.90125, 0.73125, 0.83, 0.86875]",1.0
