round,accuracy,loss,clean_accuracy,clean_loss,malicious_accuracy,malicious_loss,client_accuracies,keep_rate
1,0.068,4.055934827327729,0.082109375,4.059535058140755,0.0115625,4.041533904075623,"[0.0, 0.02125, 0.02375, 0.41375, 0.00125, 0.3675, 0.1175, 0.0875, 0.0, 0.0, 0.0, 0.11, 0.0, 0.1525, 0.00375, 0.0, 0.00125, 0.00625, 0.05375, 0.0]",1.0
2,0.1156875,3.894855580329895,0.130625,3.8942110180854796,0.0559375,3.8974338293075563,"[0.105, 0.0, 0.405, 0.07125, 0.0, 0.0, 0.03875, 0.13375, 0.00625, 0.1025, 0.0675, 0.485, 0.0, 0.16125, 0.3625, 0.0, 0.00875, 0.08, 0.13875, 0.1475]",1.0
3,0.180625,3.635252025604248,0.19546875,3.6348310208320616,0.12125,3.6369360446929933,"[0.00125, 0.43875, 0.00125, 0.17, 0.28375, 0.31625, 0.275, 0.05, 0.0, 0.10875, 0.32125, 0.2575, 0.13, 0.00625, 0.195, 0.15, 0.0, 0.07625, 0.43375, 0.3975]",1.0
4,0.2464375,2.960152596473694,0.241015625,2.9715207570791247,0.268125,2.9146799540519712,"[0.265, 0.44875, 0.30375, 0.2825, 0.225, 0.40625, 0.0425, 0.07875, 0.29875, 0.3475, 0.42875, 0.38625, 0.005, 0.085, 0.235, 0.51875, 0.01125, 0.1275, 0.13, 0.3025]",1.0
5,0.4811875,2.6076366674900053,0.4834375,2.6062594372034074,0.4721875,2.613145588636398,"[0.57, 0.44375, 0.3275, 0.675, 0.17, 0.465, 0.6675, 0.15875, 0.7025, 0.45, 0.41625, 0.5375, 0.71, 0.54125, 0.66625, 0.3375, 0.47125, 0.16, 0.4575, 0.69625]",1.0
6,0.5149375,2.3501321132183075,0.520859375,2.3349062326550483,0.49125,2.411035635471344,"[0.40375, 0.54375, 0.51875, 0.54375, 0.24625, 0.59125, 0.34125, 0.64875, 0.595, 0.63625, 0.595, 0.24375, 0.675, 0.67625, 0.5125, 0.405, 0.35625, 0.595, 0.715, 0.45625]",1.0
7,0.55825,2.1565392105579377,0.56609375,2.1445164507627488,0.526875,2.204630249738693,"[0.71875, 0.63375, 0.43375, 0.58875, 0.72, 0.37125, 0.665, 0.42625, 0.2775, 0.80875, 0.5125, 0.555, 0.53, 0.70875, 0.61875, 0.42, 0.6075, 0.6075, 0.66875, 0.2925]",1.0
8,0.577875,1.9923434052467346,0.5875,1.9783959046006203,0.539375,2.048133407831192,"[0.61875, 0.63875, 0.57125, 0.6125, 0.43625, 0.56375, 0.40375, 0.7075, 0.74875, 0.44375, 0.68, 0.70375, 0.45375, 0.5075, 0.8025, 0.69875, 0.36375, 0.3175, 0.56625, 0.71875]",1.0
9,0.6003125,1.8456572365760804,0.61203125,1.8304045316576958,0.5534375,1.9066680562496185,"[0.6475, 0.7125, 0.46125, 0.59125, 0.36625, 0.39125, 0.74, 0.6275, 0.59125, 0.44125, 0.73375, 0.6225, 0.72125, 0.53875, 0.62, 0.73, 0.715, 0.47, 0.46, 0.825]",1.0
10,0.611625,1.7382857863903045,0.621953125,1.723112782537937,0.5703125,1.7989778017997742,"[0.5275, 0.82, 0.72125, 0.485, 0.60875, 0.71875, 0.61625, 0.75375, 0.74, 0.59375, 0.5175, 0.52375, 0.71125, 0.46625, 0.67375, 0.6025, 0.355, 0.64875, 0.40375, 0.745]",1.0
11,0.065375,10.386028131723403,0.073984375,9.756457766592503,0.0309375,12.90430959224701,"[0.00625, 0.00875, 0.08375, 0.01875, 0.00375, 0.08, 0.00375, 0.00375, 0.52375, 0.0, 0.08, 0.25125, 0.0825, 0.035, 0.01875, 0.0, 0.0, 0.01875, 0.08875, 0.0]",1.0
12,0.037625,23.441886922836304,0.034765625,23.59876727104187,0.0490625,22.814365530014037,"[0.0025, 0.01125, 0.0275, 0.0, 0.06625, 0.00875, 0.0575, 0.02625, 0.0025, 0.03875, 0.08125, 0.07625, 0.00125, 0.1725, 0.00125, 0.03625, 0.03375, 0.00125, 0.0975, 0.01]",1.0
