round,accuracy,client_accuracies,loss,client_update_norms,keep_rate
1,0.9007272727272727,"[0.888, 0.908, 0.862, 0.958, 0.912, 0.902, 0.89, 0.866, 0.89, 0.95, 0.882]",0.35442191728560085,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.55
