round,loss
1,0.9174
2,0.9545
3,0.966
4,0.9723
5,0.9766
6,0.9796
7,0.9815
8,0.9831
9,0.9842
10,0.9853
11,0.9862
12,0.9862
13,0.9867
14,0.9874
15,0.9879
16,0.9882
17,0.9885
18,0.9887
19,0.989
20,0.9892
21,0.9896
22,0.9897
23,0.9901
24,0.9902
25,0.9906
26,0.9904
27,0.9906
28,0.9907
29,0.9908
30,0.9909
31,0.9911
32,0.9911
33,0.9911
34,0.9911
35,0.9916
36,0.9916
37,0.9916
38,0.9914
39,0.9915
40,0.9918
41,0.9917
42,0.992
43,0.9919
44,0.9918
45,0.992
46,0.992
47,0.992
48,0.9919
49,0.9922
50,0.9924
